EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,PercentsCellsIntensityFactor1,PercentsCellsIntensityFactor2,PercentsCellsIntensityFactor3,
26, 1, 598, 717, 10.3462925495599, 85, 212, Lightning, 1, 1, 10, 27.3795156, 28.8110891002381, 115.486564, NaN, 10.35, NaN, 1, 2360, 1, 0, 0, 0, 0, 0, 
27, 1, 417, 860, 10.9129653570181, 91, 214, Accidental, 1, 3, 2, 24.5921976, 24.6658835793312, 134.412131, 0, 10.91, 0.0575669301229082, 1, 40, 3, 0, 0, 0, 0, 0, 
28, 1, 723, 597, 10.9129653570181, 91, 214, Accidental, 1, 1, 7, 24.5921976, 24.7003118528329, 134.412131, NaN, 10.91, NaN, 1, 3370, 1, 0, 0, 0, 0, 0, 
29, 1, 249, 893, 10.9129653570181, 91, 214, Accidental, 1, 3, 20, 24.5921976, 25.4898079050471, 134.412131, 0, 10.91, 0.0561329016310578, 1, 7331, 3, 0, 0, 0, 0, 0, 
30, 1, 99, 1292, 10.9129653570181, 91, 214, Accidental, 1, 1, 3, 24.5921976, 27.6769863991688, 134.412131, NaN, 10.91, NaN, 1, 896, 1, 0, 0, 0, 0, 0, 
31, 1, 652, 369, 10.9129653570181, 91, 214, Accidental, 1, 1, 7, 24.5921976, 22.8875047933763, 134.412131, NaN, 10.91, NaN, 1, 3623, 1, 0, 0, 0, 0, 0, 
32, 1, 731, 454, 12.2060510675683, 93, 219, Accidental, 1, 1, 9, 26.5196844, 33.4462316770201, 84.110681, NaN, 12.21, NaN, 1, 4084, 1, 0, 0, 0, 0, 0, 
33, 1, 524, 500, 12.2060510675683, 93, 219, Accidental, 1, 1, 5, 26.5196844, 29.7600712853797, 84.110681, NaN, 12.21, NaN, 1, 871, 1, 0, 0, 0, 0, 0, 
34, 1, 734, 91, 12.2060510675683, 93, 219, Accidental, 1, 3, 18, 26.5196844, 29.4451506903042, 84.110681, 0, 12.21, 0.0553974442710221, 1, 8528, 3, 0, 0, 0, 0, 0, 
35, 1, 599, 634, 12.2060510675683, 93, 219, Accidental, 1, 1, 10, 26.5196844, 23.1700778443507, 84.110681, NaN, 12.21, NaN, 1, 4255, 1, 0, 0, 0, 0, 0, 
36, 1, 323, 484, 12.2060510675683, 93, 219, Accidental, 1, 2, 9, 26.5196844, 27.8822770088299, 84.110681, 0, 12.21, 0.0541628807085468, 1, 3440, 2, 0, 0, 0, 0, 0, 
37, 1, 535, 866, 10.8533257652628, 101, 214, Accidental, 1, 1, 5, 14.1629976, 14.6410345794874, 106.239641, NaN, 10.85, NaN, 1, 825, 1, 0, 0, 0, 0, 0, 
38, 1, 766, 435, 10.8533257652628, 101, 214, Accidental, 1, 2, 12, 14.1629976, 14.6373084468707, 106.239641, 0, 10.85, 0.0717341312014567, 1, 1689, 2, 0, 0, 0, 0, 0, 
39, 1, 433, 269, 10.8533257652628, 101, 214, Accidental, 1, 1, 4, 14.1629976, 10.4929781416705, 106.239641, NaN, 10.85, NaN, 1, 749, 1, 0, 0, 0, 0, 0, 
40, 1, 453, 798, 10.8533257652628, 101, 214, Accidental, 1, 1, 3, 14.1629976, 14.9648812295055, 106.239641, NaN, 10.85, NaN, 1, 448, 1, 0, 0, 0, 0, 0, 
41, 1, 795, 96, 10.8533257652628, 101, 214, Accidental, 1, 1, 2, 14.1629976, 15.2380425435831, 106.239641, NaN, 10.85, NaN, 1, 402, 1, 0, 0, 0, 0, 0, 
42, 1, 11, 1049, 11.7105201641117, 102, 217, Accidental, 1, 1, 9, 15.5825712, 19.2836431720847, 257.419747, NaN, 11.71, NaN, 1, 4601, 1, 0, 0, 0, 0, 0, 
43, 1, 261, 684, 11.7105201641117, 102, 217, Accidental, 1, 1, 7, 15.5825712, 19.9087938901991, 257.419747, NaN, 11.71, NaN, 1, 3553, 1, 0, 0, 0, 0, 0, 
44, 1, 251, 983, 11.7105201641117, 102, 217, Accidental, 1, 2, 14, 15.5825712, 18.4014137498104, 257.419747, 0, 11.71, 0.0664197967186319, 1, 3081, 2, 0, 0, 0, 0, 0, 
45, 1, 551, 426, 11.7105201641117, 102, 217, Accidental, 1, 2, 24, 15.5825712, 9.10936252718331, 257.419747, 0, 11.71, 0.0826030809737338, 1, 13856, 2, 0, 0, 0, 0, 0, 
46, 1, 732, 52, 11.7105201641117, 102, 217, Accidental, 1, 3, 21, 15.5825712, 18.8726270609084, 257.419747, 0, 11.71, 0.0671958585915624, 1, 8518, 3, 0, 0, 0, 0, 0, 
47, 1, 695, 456, 11.7105201641117, 102, 217, Lightning, 1, 1, 3, 15.5825712, 22.1044697795353, 257.419747, NaN, 11.71, NaN, 1, 3134, 1, 0, 0, 0, 0, 0, 
48, 1, 646, 459, 10.6772262859134, 103, 213, Accidental, 1, 4, 30, 12.6525024, 18.6712126429766, 17.655915, 0, 10.68, 0.0671508454695895, 1, 14743, 4, 0, 0, 0, 0, 0, 
49, 1, 792, 241, 10.6772262859134, 103, 213, Accidental, 1, 2, 17, 12.6525024, 14.2431602105861, 17.655915, 0, 10.68, 0.0749241303558442, 1, 5382, 2, 0, 0, 0, 0, 0, 
50, 1, 548, 884, 10.6772262859134, 103, 213, Accidental, 1, 2, 16, 12.6525024, 15.1398016753576, 17.655915, 0, 10.68, 0.0699375263108733, 1, 15239, 2, 0, 0, 0, 0, 0, 
51, 1, 467, 626, 10.6772262859134, 103, 213, Accidental, 1, 1, 4, 12.6525024, 20.4150321008425, 17.655915, NaN, 10.68, NaN, 1, 675, 1, 0, 0, 0, 0, 0, 
52, 1, 776, 274, 10.6772262859134, 103, 213, Accidental, 1, 2, 11, 12.6525024, 9.56549366678673, 17.655915, 0, 10.68, 0.0814841635168598, 1, 7254, 2, 0, 0, 0, 0, 0, 
53, 1, 814, 212, 10.6772262859134, 103, 213, Lightning, 1, 2, 16, 12.6525024, 11.3268625260169, 17.655915, 0, 10.68, 0.0752182910944528, 1, 5127, 2, 0, 0, 0, 0, 0, 
54, 1, 516, 252, 10.0599475120336, 104, 211, Accidental, 1, 2, 15, 10.448118, 7.56276413259079, 60.779346, 0, 10.06, 0.0844943125389647, 1, 12221, 2, 0, 0, 0, 0, 0, 
55, 1, 649, 489, 10.0599475120336, 104, 211, Accidental, 1, 1, 3, 10.448118, 9.81613030401967, 60.779346, NaN, 10.06, NaN, 1, 60, 1, 0, 0, 0, 0, 0, 
56, 1, 361, 782, 10.0599475120336, 104, 211, Accidental, 1, 2, 2, 10.448118, 11.0997506440667, 60.779346, 0, 10.06, 0.0762627623712776, 1, 80, 2, 0, 0, 0, 0, 0, 
57, 1, 532, 235, 10.0599475120336, 104, 211, Accidental, 1, 1, 8, 10.448118, 10.963798466595, 60.779346, NaN, 10.06, NaN, 1, 929, 1, 0, 0, 0, 0, 0, 
58, 1, 348, 860, 10.0599475120336, 104, 211, Accidental, 1, 3, 20, 10.448118, 15.3550016550795, 60.779346, 0, 10.06, 0.0687299424861175, 1, 8855, 3, 0, 0, 0, 0, 0, 
59, 1, 369, 918, 10.0599475120336, 104, 211, Accidental, 1, 1, 6, 10.448118, 9.89207877666141, 60.779346, NaN, 10.06, NaN, 1, 2948, 1, 0, 0, 0, 0, 0, 
60, 1, 310, 634, 13.1819331841374, 105, 223, Accidental, 1, 1, 3, 16.3053252, 18.206744999052, 37.35441, NaN, 13.18, NaN, 1, 424, 1, 0, 0, 0, 0, 0, 
61, 1, 691, 675, 13.1819331841374, 105, 223, Accidental, 1, 1, 7, 16.3053252, 12.9345067349752, 37.35441, NaN, 13.18, NaN, 1, 904, 1, 0, 0, 0, 0, 0, 
62, 1, 738, 283, 13.1819331841374, 105, 223, Accidental, 1, 1, 3, 16.3053252, 16.6062841349069, 37.35441, NaN, 13.18, NaN, 1, 264, 1, 0, 0, 0, 0, 0, 
63, 1, 654, 190, 13.1819331841374, 105, 223, Accidental, 1, 4, 23, 16.3053252, 16.0732870893959, 37.35441, 0, 13.18, 0.0772230445100934, 1, 20409, 4, 0, 0, 0, 0, 0, 
64, 1, 101, 1333, 13.1819331841374, 105, 223, Accidental, 1, 1, 4, 16.3053252, 14.9025622541587, 37.35441, NaN, 13.18, NaN, 1, 596, 1, 0, 0, 0, 0, 0, 
65, 1, 660, 507, 13.1819331841374, 105, 223, Lightning, 1, 2, 10, 16.3053252, 19.4601056752263, 37.35441, 0, 13.18, 0.0661910487158167, 1, 6337, 2, 0, 0, 0, 0, 0, 
66, 1, 667, 584, 13.7251611411564, 106, 225, Accidental, 1, 1, 6, 16.5446892, 14.5514774032573, 48.194773, NaN, 13.73, NaN, 1, 2614, 1, 0, 0, 0, 0, 0, 
67, 1, 441, 454, 13.7251611411564, 106, 225, Accidental, 1, 2, 6, 16.5446892, 18.6325265935365, 48.194773, 0, 13.73, 0.0677117841613703, 1, 10166, 2, 0, 0, 0, 0, 0, 
68, 1, 561, 162, 13.7251611411564, 106, 225, Accidental, 1, 1, 8, 16.5446892, 15.3846837699568, 48.194773, NaN, 13.73, NaN, 1, 1722, 1, 0, 0, 0, 0, 0, 
69, 1, 746, 555, 13.7251611411564, 106, 225, Accidental, 1, 2, 20, 16.5446892, 17.0949850719941, 48.194773, 0, 13.73, 0.0715335704116972, 1, 4649, 2, 0, 0, 0, 0, 0, 
70, 1, 636, 112, 13.7251611411564, 106, 225, Accidental, 1, 1, 1, 16.5446892, 14.2838515516391, 48.194773, NaN, 13.73, NaN, 1, 139, 1, 0, 0, 0, 0, 0, 
71, 1, 896, 42, 13.7251611411564, 106, 225, Lightning, 1, 1, 6, 16.5446892, 17.4119999958017, 48.194773, NaN, 13.73, NaN, 1, 1246, 1, 0, 0, 0, 0, 0, 
72, 1, 381, 731, 14.4750367413173, 107, 227, Accidental, 1, 3, 17, 17.1687456, 17.6978261915897, 10.210493, 0, 14.48, 0.0716690613899962, 1, 1466, 3, 0, 0, 0, 0, 0, 
73, 1, 657, 179, 14.4750367413173, 107, 227, Accidental, 1, 2, 9, 17.1687456, 12.7814742731984, 10.210493, 0, 14.48, 0.0821382006898772, 1, 5105, 2, 0, 0, 0, 0, 0, 
74, 1, 151, 1106, 14.4750367413173, 107, 227, Accidental, 1, 1, 7, 17.1687456, 19.6439648502051, 10.210493, NaN, 14.48, NaN, 1, 3205, 1, 0, 0, 0, 0, 0, 
75, 1, 546, 464, 14.4750367413173, 107, 227, Accidental, 1, 3, 25, 17.1687456, 16.4682282636973, 10.210493, 0, 14.48, 0.0708958772602798, 1, 4003, 3, 0, 0, 0, 0, 0, 
76, 1, 888, 116, 14.4750367413173, 107, 227, Accidental, 1, 2, 15, 17.1687456, 16.8809843413583, 10.210493, 0, 14.48, 0.0735808246281425, 1, 4915, 2, 0, 0, 0, 0, 0, 
77, 1, 572, 723, 21.5003891246893, 108, 254, Accidental, 1, 2, 16, 27.096732, 32.6024584943365, 332.365807, 0, 21.5, 0.0598956222521551, 1, 9567, 2, 0, 0, 0, 0, 0, 
78, 1, 616, 386, 21.5003891246893, 108, 254, Accidental, 1, 1, 9, 27.096732, 31.8212978614445, 332.365807, NaN, 21.5, NaN, 1, 3876, 1, 0, 0, 0, 0, 0, 
79, 1, 606, 532, 21.5003891246893, 108, 254, Accidental, 1, 1, 4, 27.096732, 27.4491739838874, 332.365807, NaN, 21.5, NaN, 1, 896, 1, 0, 0, 0, 0, 0, 
80, 1, 305, 495, 21.5003891246893, 108, 254, Accidental, 1, 1, 10, 27.096732, 25.1641687902199, 332.365807, NaN, 21.5, NaN, 1, 5200, 1, 0, 0, 0, 0, 0, 
81, 1, 604, 552, 21.5003891246893, 108, 0, Rx, 1, 5, 36, 27.096732, 28.9110061347824, 332.365807, 0, 21.5, 1, 1, 11419, 5, 0, 0, 0, 0, 0, 
82, 1, 426, 767, 15.9555430949059, 109, 233, Accidental, 1, 1, 1, 24.5047392, 25.7202068824656, 322.27201, NaN, 15.96, NaN, 1, 32, 1, 0, 0, 0, 0, 0, 
83, 1, 599, 640, 15.9555430949059, 109, 233, Accidental, 1, 2, 7, 24.5047392, 23.4113029835581, 322.27201, 0, 15.96, 0.0683025695188067, 1, 3546, 2, 0, 0, 0, 0, 0, 
84, 1, 387, 456, 15.9555430949059, 109, 233, Accidental, 1, 1, 3, 24.5047392, 25.5032771777519, 322.27201, NaN, 15.96, NaN, 1, 3941, 1, 0, 0, 0, 0, 0, 
85, 1, 390, 974, 15.9555430949059, 109, 233, Accidental, 1, 2, 8, 24.5047392, 25.3938528449966, 322.27201, 0, 15.96, 0.0634478800697497, 1, 1501, 2, 0, 0, 0, 0, 0, 
86, 1, 591, 507, 15.9555430949059, 109, 233, Lightning, 1, 1, 8, 24.5047392, 26.6135035392061, 322.27201, NaN, 15.96, NaN, 1, 1704, 1, 0, 0, 0, 0, 0, 
87, 1, 646, 416, 15.9555430949059, 109, 0, Rx, 1, 5, 42, 24.5047392, 26.5876274079722, 322.27201, 0, 15.96, 1, 1, 18139, 5, 0, 0, 0, 0, 0, 
88, 1, 663, 283, 11.0475294615986, 110, 215, Accidental, 1, 2, 15, 19.8330408, 19.0852848237549, 345.582708, 0, 11.05, 0.0653740126744985, 1, 3555, 2, 0, 0, 0, 0, 0, 
89, 1, 741, 32, 11.0475294615986, 110, 215, Accidental, 1, 1, 10, 19.8330408, 16.576607555071, 345.582708, NaN, 11.05, NaN, 1, 1326, 1, 0, 0, 0, 0, 0, 
90, 1, 108, 1169, 11.0475294615986, 110, 215, Accidental, 1, 2, 9, 19.8330408, 21.2085764842146, 345.582708, 0, 11.05, 0.064453158896173, 1, 601, 2, 0, 0, 0, 0, 0, 
91, 1, 461, 691, 11.0475294615986, 110, 215, Accidental, 1, 1, 2, 19.8330408, 19.9342155773463, 345.582708, NaN, 11.05, NaN, 1, 172, 1, 0, 0, 0, 0, 0, 
92, 1, 973, 74, 11.0475294615986, 110, 215, Accidental, 1, 3, 9, 19.8330408, 20.112988694003, 345.582708, 0, 11.05, 0.0637241021911475, 1, 1394, 3, 0, 0, 0, 0, 0, 
93, 1, 352, 831, 16.0706094348796, 113, 233, Accidental, 1, 1, 8, 20.9527956, 23.7300508347952, 72.65548, NaN, 16.07, NaN, 1, 3095, 1, 0, 0, 0, 0, 0, 
94, 1, 768, 141, 16.0706094348796, 113, 233, Accidental, 1, 1, 5, 20.9527956, 23.4876650619784, 72.65548, NaN, 16.07, NaN, 1, 3739, 1, 0, 0, 0, 0, 0, 
95, 1, 420, 649, 16.0706094348796, 113, 233, Accidental, 1, 2, 3, 20.9527956, 21.3646240447278, 72.65548, 0, 16.07, 0.0684488327725994, 1, 369, 2, 0, 0, 0, 0, 0, 
96, 1, 702, 549, 16.0706094348796, 113, 233, Accidental, 1, 1, 9, 20.9527956, 19.5680377498259, 72.65548, NaN, 16.07, NaN, 1, 4574, 1, 0, 0, 0, 0, 0, 
97, 1, 22, 1102, 16.0706094348796, 113, 233, Lightning, 1, 5, 41, 20.9527956, 19.0758382311874, 72.65548, 0, 16.07, 0.073947786124063, 1, 19007, 5, 0, 0, 0, 0, 0, 
98, 1, 745, 116, 16.0706094348796, 113, 0, Rx, 1, 5, 33, 20.9527956, 22.0192658617371, 72.65548, 0, 16.07, 1, 1, 22801, 5, 0, 0, 0, 0, 0, 
99, 1, 300, 632, 16.8699614887255, 114, 236, Accidental, 1, 1, 4, 24.016032, 23.2314821061802, 126.194747, NaN, 16.87, NaN, 1, 583, 1, 0, 0, 0, 0, 0, 
100, 1, 539, 284, 16.8699614887255, 114, 236, Accidental, 1, 2, 18, 24.016032, 29.1376618984442, 126.194747, 0, 16.87, 0.0601770283341518, 1, 8963, 2, 0, 0, 0, 0, 0, 
101, 1, 229, 811, 16.8699614887255, 114, 236, Accidental, 1, 1, 8, 24.016032, 25.1938156075018, 126.194747, NaN, 16.87, NaN, 1, 1804, 1, 0, 0, 0, 0, 0, 
102, 1, 759, 263, 16.8699614887255, 114, 236, Accidental, 1, 1, 12, 24.016032, 21.5042870107504, 126.194747, NaN, 16.87, NaN, 1, 5648, 1, 0, 0, 0, 0, 0, 
103, 1, 563, 324, 16.8699614887255, 114, 236, Accidental, 1, 1, 6, 24.016032, 21.8179194228821, 126.194747, NaN, 16.87, NaN, 1, 3918, 1, 0, 0, 0, 0, 0, 
104, 1, 872, 54, 16.8699614887255, 114, 236, Lightning, 1, 1, 1, 24.016032, 23.9076212075963, 126.194747, NaN, 16.87, NaN, 1, 341, 1, 0, 0, 0, 0, 0, 
105, 1, 496, 554, 16.8699614887255, 114, 0, Rx, 1, 5, 36, 24.016032, 25.9407962544358, 126.194747, 0, 16.87, 1, 1, 12945, 5, 0, 0, 0, 0, 0, 
106, 1, 746, 494, 13.8321866515984, 115, 225, Accidental, 1, 1, 4, 20.5031088, 23.9201470339782, 140.338046, NaN, 13.83, NaN, 1, 1009, 1, 0, 0, 0, 0, 0, 
107, 1, 774, 239, 13.8321866515984, 115, 225, Accidental, 1, 2, 10, 20.5031088, 20.9582622617684, 140.338046, 0, 13.83, 0.0666570595339734, 1, 1067, 2, 0, 0, 0, 0, 0, 
108, 1, 522, 312, 13.8321866515984, 115, 225, Accidental, 1, 2, 13, 20.5031088, 20.3718448221892, 140.338046, 0, 13.83, 0.0699758368031748, 1, 5650, 2, 0, 0, 0, 0, 0, 
109, 1, 625, 811, 13.8321866515984, 115, 225, Accidental, 1, 1, 3, 20.5031088, 21.6780342430606, 140.338046, NaN, 13.83, NaN, 1, 1746, 1, 0, 0, 0, 0, 0, 
110, 1, 490, 611, 13.8321866515984, 115, 225, Accidental, 1, 1, 6, 20.5031088, 21.7437654864253, 140.338046, NaN, 13.83, NaN, 1, 4188, 1, 0, 0, 0, 0, 0, 
111, 1, 499, 264, 13.8321866515984, 115, 225, Lightning, 1, 1, 3, 20.5031088, 23.1134353619892, 140.338046, NaN, 13.83, NaN, 1, 2538, 1, 0, 0, 0, 0, 0, 
112, 1, 571, 206, 11.0054738315736, 116, 214, Accidental, 1, 1, 12, 16.31988, 19.4280725880701, 144.847606, NaN, 11.01, NaN, 1, 1855, 1, 0, 0, 0, 0, 0, 
113, 1, 408, 620, 11.0054738315736, 116, 214, Accidental, 1, 1, 1, 16.31988, 17.8659904069031, 144.847606, NaN, 11.01, NaN, 1, 150, 1, 0, 0, 0, 0, 0, 
114, 1, 707, 401, 11.0054738315736, 116, 214, Accidental, 1, 2, 9, 16.31988, 18.1338713839871, 144.847606, 0, 11.01, 0.0661562126646197, 1, 4194, 2, 0, 0, 0, 0, 0, 
115, 1, 434, 796, 11.0054738315736, 116, 214, Accidental, 1, 1, 0, 16.31988, 17.1364712983856, 144.847606, NaN, 11.01, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
116, 1, 188, 946, 11.0054738315736, 116, 214, Accidental, 1, 2, 21, 16.31988, 14.5265759714832, 144.847606, 0, 11.01, 0.0722173287974471, 1, 4822, 2, 0, 0, 0, 0, 0, 
117, 1, 854, 67, 11.0054738315736, 116, 214, Lightning, 1, 2, 14, 16.31988, 15.2382307386327, 144.847606, 0, 11.01, 0.0713005189183084, 1, 12196, 2, 0, 0, 0, 0, 0, 
118, 1, 184, 1077, 11.8346244999367, 117, 217, Accidental, 1, 1, 5, 17.7398532, 20.9689179046759, 157.607192, NaN, 11.83, NaN, 1, 4095, 1, 0, 0, 0, 0, 0, 
119, 1, 468, 510, 11.8346244999367, 117, 217, Accidental, 1, 1, 6, 17.7398532, 16.7843654585213, 157.607192, NaN, 11.83, NaN, 1, 1967, 1, 0, 0, 0, 0, 0, 
120, 1, 734, 538, 11.8346244999367, 117, 217, Accidental, 1, 1, 10, 17.7398532, 20.3260741825753, 157.607192, NaN, 11.83, NaN, 1, 5668, 1, 0, 0, 0, 0, 0, 
121, 1, 711, 547, 11.8346244999367, 117, 217, Accidental, 1, 1, 5, 17.7398532, 17.0390954864541, 157.607192, NaN, 11.83, NaN, 1, 1389, 1, 0, 0, 0, 0, 0, 
122, 1, 433, 951, 11.8346244999367, 117, 217, Accidental, 1, 2, 12, 17.7398532, 16.6777897441288, 157.607192, 0, 11.83, 0.0692349461149012, 1, 1625, 2, 0, 0, 0, 0, 0, 
123, 1, 478, 262, 11.8667731937413, 119, 218, Accidental, 1, 2, 13, 15.6798936, 19.1397933964745, 85.08471, 0, 11.87, 0.0653750142905829, 1, 5083, 2, 0, 0, 0, 0, 0, 
124, 1, 509, 700, 11.8667731937413, 119, 218, Accidental, 1, 1, 9, 15.6798936, 8.64319837639476, 85.08471, NaN, 11.87, NaN, 1, 2349, 1, 0, 0, 0, 0, 0, 
125, 1, 962, 117, 11.8667731937413, 119, 218, Accidental, 1, 1, 5, 15.6798936, 14.688812074804, 85.08471, NaN, 11.87, NaN, 1, 1404, 1, 0, 0, 0, 0, 0, 
126, 1, 626, 579, 11.8667731937413, 119, 218, Accidental, 1, 2, 15, 15.6798936, 14.4420418799595, 85.08471, 0, 11.87, 0.0726520617453579, 1, 4728, 2, 0, 0, 0, 0, 0, 
127, 1, 679, 553, 11.8667731937413, 119, 218, Accidental, 1, 3, 21, 15.6798936, 13.4903163285195, 85.08471, 0, 11.87, 0.0755588158040584, 1, 10999, 3, 0, 0, 0, 0, 0, 
128, 1, 555, 869, 11.8667731937413, 119, 218, Accidental, 1, 1, 11, 15.6798936, 20.8210162237094, 85.08471, NaN, 11.87, NaN, 1, 2939, 1, 0, 0, 0, 0, 0, 
129, 1, 464, 567, 15.8475865398042, 121, 233, Accidental, 1, 1, 3, 21.8332476, 26.8799011292973, 69.489774, NaN, 15.85, NaN, 1, 1054, 1, 0, 0, 0, 0, 0, 
130, 1, 498, 382, 15.8475865398042, 121, 233, Accidental, 1, 1, 6, 21.8332476, 21.356255143659, 69.489774, NaN, 15.85, NaN, 1, 1624, 1, 0, 0, 0, 0, 0, 
