"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"131",130," eco1",0,1,-32.7,2532.7,6019,132.1,13.2,35.7,80.1,4.07,213.9,3.4,13.7,1.4,2815.3,281.5,372.1,42.5,380.8,25.2,51.8,2.8,35.8,72.8,1257.5,1166.7,0.7,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.5,8.4,42.5,139.4,0,-0.1,0,0,0.6,1.3,-1.2,0,3.38,0,0,0,0,1.6,1.2,198,2.84,0,NA
"132",131," eco1",0,1,17.7,2535.9,5993,100.1,10,35,77.3,4.12,213.8,3.8,8.8,0.9,2808.1,280.8,366,41.9,380.5,24.8,51.8,2.7,35.6,73,1260.3,1167,0.4,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.4,42.6,139.5,0,-0.2,0,0,0.7,1.5,-1.3,0,3.37,0,0,0,0,1.3,1.1,198.2,2.9,0,NA
"133",132," eco1",0,1,3,2537.7,6002,110.7,11.1,28.3,77.9,4.14,214.1,3.8,13.6,1.4,2807.7,280.8,362.6,41.6,376.9,22.7,51.7,2.5,35,73,1262.4,1167.3,0.6,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,8.4,42.7,139.6,0,-0.2,0,0,0.7,1.5,-1.3,0,3.4,0.02,0.08,0,0,1.2,0.9,198.2,2.97,0,NA
"134",133," eco1",0,1,-35.4,2540.6,6031,131.4,13.1,37.9,80.1,3.98,214.4,3.3,15.2,1.5,2819.6,282,371.4,42.4,380.9,26,52,2.9,35.6,73.2,1264.1,1167.6,0.7,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.5,8.5,42.7,139.6,0,-0.1,0,0,0.6,1.3,-1.1,0,3.42,0.02,0.05,0,0,1.5,1.2,198.4,2.78,0,NA
"135",134," eco1",0,1,-6.7,2544,6038,123,12.3,40,79.7,3.94,214.5,3.9,12,1.2,2826,282.6,367.8,42.1,383.3,26.9,52.2,3,35.9,73.4,1266.7,1168,0.6,0,7.7,5.7,1,0.8,1.9,0.8,0.3,0.2,0.6,8.5,42.8,139.7,0,-0.2,0,0,0.7,1.5,-1.3,0,3.38,0,0.03,0,0,1.6,1.3,198.6,2.76,0,NA
"136",135," eco1",0,1,2,2546.7,6041,114.2,11.4,33.5,79,4.07,214.7,3.9,12.8,1.3,2827,282.7,364.5,41.8,382.1,25.3,52.2,2.8,35.7,73.5,1269.1,1168.3,0.6,0,7.7,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,8.5,42.9,139.7,0,-0.2,0,0,0.7,1.5,-1.3,0,3.38,0,0.03,0,0,1.3,1.1,198.8,2.82,0,NA
"137",136," eco1",0,1,-30.1,2549,6100,146,14.6,36.4,82.2,4.07,215.3,4,20.2,2,2847,284.7,362.6,41.6,382,24.9,52.3,2.7,35.3,73.6,1271.4,1168.7,1,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,8.5,43,139.8,0,-0.2,0,0,0.7,1.6,-1.4,0,3.41,0.01,0.04,0,0,1.5,1.2,199,2.84,0,NA
"138",137," eco1",0,1,-37,2552.6,6115,135.2,13.5,46.1,82.1,3.9,215.4,3.4,14.7,1.5,2859.6,286,373,42.6,390.1,29.9,52.8,3.4,36.4,73.9,1273.4,1169,0.7,0.1,7.8,5.7,1,0.9,2,0.8,0.3,0.2,0.6,8.5,43.1,139.8,0,-0.2,0,0,0.6,1.3,-1.1,0,3.38,0.01,0.04,0,0,1.6,1.5,199.2,2.69,0,NA
"139",138," eco1",0,1,22.7,2555.9,6086,97.3,9.7,32.5,78.4,4.18,215.5,4,11.4,1.1,2849.3,284.9,368.2,42.1,388.1,26.7,52.8,2.9,36.3,74.1,1276.3,1169.3,0.5,0,7.8,5.7,1,0.8,1.9,0.8,0.3,0.2,0.6,8.6,43.2,139.9,0,-0.2,0,0,0.7,1.5,-1.3,0,3.38,0,0.02,0,0,1.1,1,199.5,2.93,0,NA
"140",139," eco1",0,1,1.3,2557.5,6110,117.3,11.7,26.3,79.8,4.42,216.1,4,20.3,2,2851.6,285.2,364,41.7,382.4,22.6,52.5,2.4,35.3,74,1278.5,1169.7,1,0.1,7.8,5.7,1,0.8,1.9,0.6,0.3,0.1,0.5,8.6,43.3,139.9,0,-0.2,0,0,0.7,1.6,-1.4,0,3.38,0,0,0,0,0.9,0.8,199.7,3.18,0,NA
"141",140," eco1",0,1,31,2558.7,6064,93.7,9.4,37.6,77.8,4.44,215.7,4.1,10.8,1.1,2839.4,283.9,355.6,40.9,382.2,23.3,52.6,2.5,34.6,74,1280.1,1170,0.5,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.1,0.5,8.6,43.4,140,0,-0.2,0,0,0.7,1.6,-1.4,0,3.4,0.01,0.04,0,0,1.1,1.2,199.9,3.23,0,NA
"142",141," eco1",0,1,7.3,2559.6,6057,104.5,10.4,29.2,78.4,4.32,215.7,3.7,13,1.3,2834.2,283.4,355.4,40.8,379.1,22.1,52.4,2.4,34.4,74,1280.8,1170.4,0.6,0,7.8,5.7,1,0.8,1.9,0.6,0.3,0.1,0.5,8.6,43.4,140.1,0,-0.2,0,0,0.6,1.5,-1.3,0,3.46,0.02,0.15,0,0,1.1,0.9,199.8,3.16,0,NA
"143",142," eco1",0,1,-19.4,2560.9,6071,118.7,11.9,32.7,79.6,4.18,216,3.4,15.9,1.6,2837.7,283.8,363.2,41.6,379.8,23.7,52.5,2.6,34.7,74,1281.5,1170.7,0.8,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,8.6,43.5,140.1,0,-0.1,0,0,0.6,1.4,-1.2,0,3.4,0.01,0.08,0,0,1.2,1.1,199.9,3.02,0,NA
"144",143," eco1",0,1,21.3,2562.6,6036,98.1,9.8,36.5,77.9,4.18,215.7,3.9,8.8,0.9,2828.5,282.8,357.9,41,379.9,24.2,52.6,2.7,34.7,74.1,1282.7,1171,0.4,0,7.7,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,8.6,43.6,140.2,0,-0.2,0,0,0.7,1.6,-1.4,0,3.36,0,0,0,0,1.3,1.2,200,2.99,0,NA
"145",144," eco1",0,1,7.9,2562.7,6056,111.8,11.2,24.1,78.5,4.35,216.2,4,18.2,1.8,2828.3,282.8,352.1,40.4,373,20.3,52.2,2.2,33.8,74,1283.5,1171.4,0.9,0.1,7.7,5.7,1,0.8,1.9,0.6,0.3,0.1,0.5,8.6,43.6,140.2,0,-0.2,0,0,0.7,1.6,-1.4,0,3.37,0.01,0.04,0,0,1,0.8,200.1,3.15,0,NA
"146",145," eco1",0,1,-33,2564.7,6074,137,13.7,46.6,81.7,4,216.1,3.6,12.8,1.3,2842.4,284.2,358.5,41.1,380.3,26.1,52.7,3,34.9,74.2,1283.9,1171.7,0.6,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,8.6,43.7,140.3,0,-0.2,0,0,0.6,1.5,-1.2,0,3.38,0,0,0,0,1.8,1.5,200.2,2.79,0,NA
"147",146," eco1",0,1,12.1,2566.1,6062,106,10.6,32.7,78.8,4.14,216.3,4,11.9,1.2,2837.7,283.8,355.4,40.8,378.5,24.3,52.6,2.7,34.7,74.3,1285.1,1172.1,0.6,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,8.6,43.8,140.3,0,-0.2,0,0,0.7,1.6,-1.4,0,3.38,0,0.03,0,0,1.2,1.1,200.4,2.91,0,NA
"148",147," eco1",0,1,-8.1,2568,6058,113.8,11.4,36.3,79.7,4.04,216.2,3.6,9.7,1,2837.7,283.8,360.2,41.2,380.3,25.5,52.8,2.8,35.3,74.4,1285.9,1172.4,0.5,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,8.6,43.8,140.4,0,-0.2,0,0,0.6,1.4,-1.2,0,3.35,0,0,0,0,1.5,1.2,200.5,2.8,0,NA
"149",148," eco1",0,1,8,2569,6052,104.3,10.4,28.5,78.3,4.18,216.5,3.8,12.5,1.2,2832.4,283.2,359.8,41.2,377.2,23.3,52.6,2.5,34.9,74.4,1287,1172.8,0.6,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.1,0.5,8.6,43.9,140.5,0,-0.2,0,0,0.7,1.5,-1.3,0,3.42,0.01,0.05,0,0,1.2,0.9,200.6,2.97,0,NA
"150",149," eco1",0,1,-20.6,2570.9,6070,123.4,12.3,34.8,80.2,4.1,216.8,3.5,14.7,1.5,2838.5,283.9,365.6,41.8,378.6,24.7,52.8,2.7,35.4,74.4,1288,1173.1,0.7,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,8.6,43.9,140.5,0,-0.2,0,0,0.6,1.4,-1.2,0,3.43,0.01,0.08,0,0,1.4,1.1,200.7,2.88,0,NA
"151",150," eco1",0,1,-27.7,2573.6,6097,135.2,13.5,40.8,81.8,4.01,217,3.7,14.5,1.4,2851.3,285.1,369.5,42.2,382.6,26.9,53.1,3,36,74.6,1289.6,1173.4,0.7,0.1,7.8,5.7,1,0.8,1.9,0.8,0.3,0.2,0.6,8.6,44,140.6,0,-0.2,0,0,0.6,1.5,-1.2,0,3.4,0,0,0,0,1.6,1.3,200.9,2.75,0,NA
"152",151," eco1",0,1,-13.3,2576.4,6095,113.5,11.3,34.5,79.9,4.11,217.3,3.4,14,1.4,2850.8,285.1,377.3,43,384.7,27.5,53.2,3.1,36.5,74.8,1291.4,1173.7,0.7,0.1,7.8,5.7,1,0.9,1.9,0.8,0.3,0.2,0.6,8.7,44.1,140.6,0,-0.2,0,0,0.6,1.3,-1.1,0,3.44,0.02,0.04,0,0,1.3,1.1,201.2,2.87,0,NA
"153",152," eco1",0,1,-5.9,2580.1,6093,118.4,11.8,38.6,80.6,4.06,217.3,3.8,10.9,1.1,2853,285.3,377.4,43.1,387.2,27.8,53.4,3.1,37,75,1294,1174,0.5,0,7.8,5.7,1,0.9,1.9,0.8,0.3,0.2,0.6,8.7,44.1,140.7,0,-0.2,0,0,0.7,1.5,-1.3,0,3.44,0.01,0.08,0,0,1.5,1.2,201.3,2.81,0,NA
"154",153," eco1",0,1,-4.7,2582.2,6130,129.1,12.9,30.4,81.4,4.28,217.9,4.2,19.2,1.9,2862,286.2,370.1,42.3,383.2,24.1,53.2,2.6,36,75.1,1296.8,1174.4,0.9,0.1,7.8,5.7,1,0.9,1.9,0.7,0.3,0.1,0.6,8.7,44.2,140.7,0,-0.2,0,0,0.8,1.6,-1.4,0,3.4,0,0,0,0,1.2,1,201.5,3,0,NA
"155",154," eco1",0,1,24.9,2584.1,6084,96.3,9.6,39.4,78.6,4.28,217.5,4,8.8,0.9,2850.8,285.1,364.6,41.8,384.8,25.3,53.4,2.8,35.7,75.2,1298.5,1174.7,0.4,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,8.7,44.3,140.8,0,-0.2,0,0,0.7,1.6,-1.4,0,3.36,0,0,0,0,1.3,1.3,201.7,3.07,0,NA
"156",155," eco1",0,1,14.8,2584.6,6080,101.7,10.2,25,78.5,4.39,217.8,3.9,14.3,1.4,2843.5,284.3,361.6,41.5,379.1,21.8,53.1,2.3,34.9,75.1,1299.5,1175.1,0.7,0.1,7.8,5.7,1,0.8,1.9,0.6,0.3,0.1,0.5,8.7,44.4,140.9,0,-0.2,0,0,0.7,1.6,-1.3,0,3.43,0.01,0.07,0,0,1,0.8,201.7,3.18,0,NA
"157",156," eco1",0,1,21.3,2585.1,6047,97.1,9.7,34.6,78,4.29,217.5,3.9,8.8,0.9,2833.4,283.3,357.1,41,378.3,22.6,53.1,2.5,34.5,75,1300.1,1175.5,0.4,0,7.8,5.7,1,0.8,1.9,0.6,0.3,0.1,0.5,8.7,44.4,140.9,0,-0.2,0,0,0.6,1.6,-1.4,0,3.36,0,0,0,0,1.3,1.1,201.8,3.11,0,NA
"158",157," eco1",0,1,29.8,2584.5,6017,84.4,8.4,22.3,76.2,4.48,217.6,3.7,11.8,1.2,2816.3,281.6,354.2,40.7,371.7,19.6,52.7,2.1,33.6,74.9,1300.2,1175.8,0.6,0,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,8.7,44.5,141,0,-0.1,0,0,0.6,1.5,-1.3,0,3.38,0,0,0,0,0.8,0.7,201.9,3.24,0,NA
"159",158," eco1",0,1,-19.7,2584.9,6033,119.5,11.9,32.8,79.2,4.26,217.8,3.4,14.9,1.5,2820.8,282.1,360.8,41.3,372.5,22.1,52.7,2.5,34,74.9,1299.9,1176.1,0.7,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,8.7,44.5,141,0,-0.1,0,0,0.5,1.4,-1.2,0,3.42,0,0.03,0,0,1.3,1.1,201.8,3.08,0,NA
"160",159," eco1",0,1,-38.7,2587.1,6061,135.3,13.5,40.9,81.2,3.97,217.9,3.4,14.6,1.5,2834.2,283.4,370.7,42.3,378.2,26.5,53.1,3,35.3,75,1300.3,1176.4,0.7,0.1,7.8,5.7,1,0.9,1.9,0.7,0.3,0.2,0.5,8.7,44.5,141.1,0,-0.1,0,0,0.5,1.4,-1.2,0,3.38,0.01,0.04,0,0,1.6,1.3,201.9,2.78,0,NA
"161",160," eco1",0,1,33.4,2588.7,6010,81.4,8.1,29.3,76,4.24,217.9,3.8,9.8,1,2815.2,281.5,367.3,42,375.8,24.3,53,2.7,35.2,75.2,1301.6,1176.8,0.5,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.7,44.6,141.1,0,-0.2,0,0,0.6,1.5,-1.3,0,3.34,0,0.03,0,0,0.9,0.9,202.2,3.02,0,NA
"162",161," eco1",0,1,-6.1,2590.8,6010,113.4,11.3,34.3,78.9,4.09,217.9,3.6,9.5,1,2815.7,281.6,369.2,42.2,376.8,24.9,53.1,2.8,35.9,75.3,1302.5,1177.1,0.5,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,8.7,44.6,141.2,0,-0.2,0,0,0.6,1.5,-1.2,0,3.35,0,0,0,0,1.5,1.1,202.2,2.85,0,NA
"163",162," eco1",0,1,20.2,2591.6,5993,97.4,9.7,28.3,77.1,4.22,218,3.9,10.4,1,2806.8,280.7,363.9,41.7,373.3,22.6,52.9,2.5,35.2,75.3,1303.7,1177.4,0.5,0,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,8.7,44.7,141.2,0,-0.2,0,0,0.7,1.6,-1.3,0,3.42,0.01,0.07,0,0,1.2,0.9,202.3,2.99,0,NA
"164",163," eco1",0,1,-14.3,2592.6,6012,117.3,11.7,30.1,78.7,4.23,218.4,3.5,15.4,1.5,2810.2,281,367.9,42.1,372.5,22.8,52.9,2.5,35.3,75.3,1304.3,1177.8,0.7,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,8.7,44.7,141.3,0,-0.1,0,0,0.6,1.4,-1.2,0,3.38,0,0,0,0,1.2,1,202.4,2.97,0,NA
"165",164," eco1",0,1,1.6,2593.7,6001,104.1,10.4,31.8,77.4,4.28,218.5,3.5,14.9,1.5,2805.7,280.6,369.7,42.3,372.6,23.5,52.9,2.6,35.2,75.3,1305,1178.1,0.7,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.1,0.5,8.7,44.8,141.3,0,-0.1,0,0,0.6,1.4,-1.2,0,3.41,0.01,0.08,0,0,1,1,202.6,3.1,0,NA
"166",165," eco1",0,1,-3.8,2595.1,6012,122.4,12.2,38,79.3,4.13,218.5,4,13.6,1.4,2812,281.2,364.5,41.8,373.9,24.5,53,2.7,35.2,75.4,1306,1178.4,0.6,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.7,44.8,141.4,0,-0.2,0,0,0.7,1.6,-1.4,0,3.42,0.01,0.1,0,0,1.4,1.2,202.6,2.97,0,NA
"167",166," eco1",0,1,-25.6,2597.3,6034,131.1,13.1,39.9,80.6,4,218.6,3.6,13,1.3,2823.2,282.3,368.9,42.2,378,26.8,53.3,3,36,75.6,1307,1178.8,0.6,0.1,7.7,5.6,1,0.8,1.9,0.8,0.3,0.2,0.6,8.8,44.9,141.5,0,-0.2,0,0,0.6,1.4,-1.2,0,3.38,0,0,0,0,1.6,1.3,202.7,2.74,0,NA
"168",167," eco1",0,1,23,2598.3,6008,93.8,9.4,29.3,76.9,4.29,218.8,3.9,11.9,1.2,2812,281.2,364.8,41.8,375.2,24.1,53.1,2.6,35.5,75.6,1308.1,1179.1,0.6,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,8.8,44.9,141.5,0,-0.2,0,0,0.7,1.5,-1.3,0,3.37,0,0,0,0,1,0.9,203,3.03,0,NA
"169",168," eco1",0,1,2.9,2599,6003,105.7,10.6,30.1,77.7,4.3,218.9,3.7,13.5,1.3,2808.3,280.8,365.7,41.9,373.8,23.5,53.1,2.6,35.2,75.6,1308.7,1179.4,0.6,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.1,0.5,8.8,45,141.6,0,-0.2,0,0,0.6,1.5,-1.2,0,3.38,0,0.03,0,0,1.1,1,203.1,3.09,0,NA
"170",169," eco1",0,1,31.9,2599.5,5960,87.3,8.7,31.8,76,4.3,218.6,3.9,7.9,0.8,2793.4,279.3,359.3,41.2,372,22.6,53,2.5,34.7,75.6,1309.3,1179.8,0.4,0,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,8.8,45,141.6,0,-0.2,0,0,0.7,1.6,-1.3,0,3.37,0.01,0.08,0,0,1.1,1,203.1,3.09,0,NA
"171",170," eco1",0,1,-10.9,2598.7,6008,129.6,13,27.5,79.3,4.35,219.2,4,19.2,1.9,2804.8,280.5,354,40.7,367.3,20.5,52.7,2.2,33.8,75.5,1309.3,1180.2,0.9,0.1,7.7,5.6,1,0.8,1.8,0.6,0.3,0.1,0.5,8.8,45,141.7,0,-0.2,0,0,0.7,1.7,-1.4,0,3.4,0,0,0,0,1.2,0.9,203.1,3.1,0,NA
"172",171," eco1",0,1,13.3,2598.4,5980,102.7,10.3,38.6,77.3,4.31,218.9,3.9,11.4,1.1,2799.3,279.9,350.8,40.3,369.3,23.1,52.8,2.6,33.8,75.4,1308.7,1180.5,0.5,0,7.7,5.6,1,0.8,1.8,0.7,0.3,0.1,0.5,8.8,45.1,141.8,0,-0.2,0,0,0.6,1.6,-1.4,0,3.43,0.02,0.05,0,0,1.2,1.2,203.3,3.12,0,NA
"173",172," eco1",0,1,-25.2,2599.3,6005,130.6,13.1,38.6,80.1,4.04,219,3.7,12,1.2,2810.6,281.1,355.7,40.8,372.5,25.3,53.1,2.8,34.6,75.5,1308.3,1180.9,0.6,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.8,45.1,141.8,0,-0.2,0,0,0.6,1.5,-1.2,0,3.4,0,0.04,0,0,1.7,1.2,203.2,2.82,0,NA
"174",173," eco1",0,1,-30.4,2601.1,6018,125.7,12.6,39.7,80.2,3.84,219.1,3.4,10.1,1,2818.5,281.8,367.2,42,378.1,28.4,53.4,3.2,35.6,75.6,1308.7,1181.2,0.5,0,7.7,5.6,1,0.8,1.9,0.8,0.3,0.2,0.6,8.8,45.1,141.9,0,-0.2,0,0,0.6,1.3,-1.1,0,3.42,0,0.06,0,0,1.7,1.3,203.3,2.63,0,NA
"175",174," eco1",0,1,-27.8,2604,6034,125.6,12.6,37.7,80.5,3.78,219.3,3.4,10.1,1,2826,282.6,377,43,382.3,29.7,53.7,3.4,36.7,75.9,1309.9,1181.5,0.5,0,7.7,5.7,1,0.9,1.9,0.8,0.3,0.2,0.6,8.8,45.2,141.9,0,-0.2,0,0,0.6,1.3,-1.1,0,3.42,0,0.06,0,0,1.7,1.2,203.5,2.54,0,NA
"176",175," eco1",0,1,20.6,2604.9,6050,110.5,11,24,78.5,4.33,220,4.4,19.2,1.9,2824.8,282.5,364.3,41.7,374.5,22.6,53.2,2.4,35.4,75.9,1311.8,1181.8,0.9,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.6,8.8,45.2,142,0,-0.2,0,0,0.8,1.7,-1.5,0,3.42,0.01,0.08,0,0,0.9,0.8,203.8,3.03,0,NA
"177",176," eco1",0,1,16,2605.6,6018,100.8,10.1,38.3,77.9,4.36,219.7,3.9,11.1,1.1,2817.4,281.7,360.9,41.4,376.3,24.3,53.4,2.7,35.1,75.9,1312.5,1182.2,0.5,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.8,45.3,142,0,-0.2,0,0,0.7,1.6,-1.3,0,3.38,0,0,0,0,1.2,1.2,204,3.11,0,NA
"178",177," eco1",0,1,-29.2,2607.2,6051,134,13.4,37.1,81.1,4.13,219.9,3.7,14.1,1.4,2830.1,283,366.3,41.9,378.9,25.8,53.6,2.9,35.7,75.9,1313.1,1182.5,0.7,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,8.8,45.3,142.1,0,-0.2,0,0,0.6,1.5,-1.2,0,3.44,0.01,0.04,0,0,1.6,1.2,203.9,2.89,0,NA
"179",178," eco1",0,1,33.8,2608.1,5996,83,8.3,32.6,76.4,4.28,219.6,3.9,6.4,0.6,2811.8,281.2,362.8,41.6,378,24.7,53.5,2.7,35.3,76,1314,1182.9,0.3,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,8.8,45.3,142.1,0,-0.2,0,0,0.7,1.5,-1.3,0,3.39,0,0,0,0,1.2,1.1,204.2,3.04,0,NA
"180",179," eco1",0,1,-16.6,2608.9,6023,121.9,12.2,29.7,79.6,4.17,220,3.6,13.3,1.3,2817.5,281.8,366.8,42,376.5,23.9,53.5,2.6,35.2,75.9,1314.6,1183.2,0.6,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.1,0.5,8.8,45.4,142.2,0,-0.2,0,0,0.6,1.5,-1.2,0,3.39,0,0,0,0,1.5,1,204.1,2.94,0,NA
"181",180," eco1",0,1,-19.2,2610.3,6042,126.7,12.7,37.2,80.3,4.06,220.1,3.7,14.1,1.4,2826,282.6,369.6,42.3,378.9,25.6,53.6,2.9,35.5,76,1315.3,1183.5,0.7,0.1,7.7,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,8.8,45.4,142.3,0,-0.2,0,0,0.6,1.5,-1.2,0,3.42,0.01,0.06,0,0,1.5,1.2,204.1,2.87,0,NA
"182",181," eco1",0,1,8.6,2611.5,6029,103.8,10.4,31.9,78.1,4.24,220.3,3.8,13.4,1.3,2820.5,282.1,368.7,42.2,378,24.7,53.6,2.7,35.4,76.1,1316.1,1183.9,0.6,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.8,45.5,142.3,0,-0.2,0,0,0.6,1.5,-1.3,0,3.42,0.01,0.04,0,0,1.1,1,204.4,3.01,0,NA
"183",182," eco1",0,1,-28,2613.9,6057,136.5,13.7,41.7,81.6,4.01,220.4,3.8,12.6,1.3,2834.5,283.4,371.9,42.5,382.5,27.2,53.9,3,36.3,76.2,1317.1,1184.2,0.6,0,7.8,5.7,1,0.9,1.9,0.8,0.3,0.2,0.6,8.8,45.5,142.4,0,-0.2,0,0,0.6,1.5,-1.2,0,3.38,0,0,0,0,1.8,1.3,204.4,2.76,0,NA
"184",183," eco1",0,1,25.4,2615,6028,97.2,9.7,32.9,77.9,4.18,220.3,4.1,8.8,0.9,2824.6,282.5,365.3,41.8,380.7,25.1,53.8,2.8,35.8,76.3,1318.4,1184.6,0.4,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,8.8,45.5,142.4,0,-0.2,0,0,0.7,1.6,-1.4,0,3.36,0,0,0,0,1.3,1.1,204.6,2.94,0,NA
"185",184," eco1",0,1,-19.4,2615.9,6057,127.1,12.7,32.7,80.6,4.08,220.6,3.7,14.3,1.4,2833,283.3,368.6,42.2,380.5,24.9,53.8,2.7,35.6,76.3,1319.2,1184.9,0.7,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,8.8,45.6,142.5,0,-0.2,0,0,0.6,1.5,-1.2,0,3.42,0.01,0.06,0,0,1.5,1.1,204.6,2.88,0,NA
"186",185," eco1",0,1,-23.5,2618.2,6054,114.7,11.5,36.7,79.8,4.04,220.7,3.2,12,1.2,2833.5,283.3,382,43.5,385.1,27.9,54.2,3.2,36.6,76.4,1320.1,1185.2,0.6,0,7.8,5.7,1.1,0.9,1.9,0.8,0.3,0.2,0.6,8.8,45.6,142.5,0,-0.1,0,0,0.5,1.3,-1,0,3.43,0,0.03,0,0,1.4,1.2,204.8,2.81,0,NA
"187",186," eco1",0,1,-5.5,2621.3,6059,117,11.7,34.7,80,4.12,221,3.8,12.4,1.2,2835.4,283.5,382,43.6,385.9,27.2,54.2,3,37.2,76.6,1322,1185.5,0.6,0,7.8,5.7,1.1,0.9,1.9,0.8,0.3,0.2,0.6,8.9,45.7,142.6,0,-0.2,0,0,0.7,1.5,-1.2,0,3.39,0,0,0,0,1.4,1.1,205,2.83,0,NA
"188",187," eco1",0,1,6.1,2623.1,6052,103.9,10.4,28.6,78.4,4.29,221.2,3.7,14.9,1.5,2829.7,283,382.1,43.6,383.7,25.1,54.1,2.7,36.8,76.6,1323.8,1185.8,0.7,0.1,7.8,5.7,1.1,0.9,1.9,0.7,0.3,0.2,0.6,8.9,45.7,142.6,0,-0.2,0,0,0.6,1.5,-1.2,0,3.41,0.01,0.08,0,0,1,0.9,205.1,3.07,0,NA
"189",188," eco1",0,1,25.7,2624.7,6016,95.9,9.6,35,77.7,4.31,220.9,4,8.7,0.9,2819.2,281.9,374.7,42.9,383.2,24.7,54.1,2.7,36.3,76.7,1325.5,1186.2,0.4,0,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.6,8.9,45.7,142.7,0,-0.2,0,0,0.7,1.6,-1.3,0,3.38,0,0,0,0,1.3,1.1,205.2,3.09,0,NA
"190",189," eco1",0,1,33.7,2624.9,5979,81.5,8.1,23.4,75.8,4.41,220.9,3.8,9.8,1,2800.4,280,370.3,42.4,377.6,21.5,53.8,2.3,35.3,76.6,1326.5,1186.5,0.5,0,7.7,5.6,1,0.9,1.9,0.6,0.3,0.1,0.5,8.9,45.8,142.8,0,-0.1,0,0,0.6,1.5,-1.3,0,3.34,0,0.04,0,0,0.9,0.8,205.2,3.22,0,NA
"191",190," eco1",0,1,-28.7,2626.3,6010,128.4,12.8,33.7,79.9,4.18,221.1,3.4,14.6,1.5,2810.3,281,376.6,43.1,379.1,23.7,53.9,2.6,35.8,76.6,1327,1186.8,0.7,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.1,0.5,8.9,45.8,142.8,0,-0.1,0,0,0.5,1.4,-1.2,0,3.4,0,0,0,0,1.5,1.1,205.2,2.95,0,NA
