SimulationYear,DayOfYear,AttemptedNumberIgnitions,FireWeatherIndex,IgnitionType,
2, 155, 0, 16.1245762548045, Lightning, 
2, 155, 1, 16.1245762548045, Rx, 
2, 156, 5, 13.8549201430494, Accidental, 
2, 156, 0, 13.8549201430494, Lightning, 
2, 157, 5, 12.9041888403602, Accidental, 
2, 158, 6, 12.1938208693253, Accidental, 
2, 158, 0, 12.1938208693253, Lightning, 
2, 160, 5, 10.575717195224, Accidental, 
2, 160, 0, 10.575717195224, Lightning, 
2, 163, 5, 13.4336650991649, Accidental, 
2, 164, 6, 10.6136956587777, Accidental, 
2, 164, 0, 10.6136956587777, Lightning, 
2, 167, 5, 11.4760731429012, Accidental, 
2, 167, 0, 11.4760731429012, Lightning, 
2, 168, 5, 12.940133198542, Accidental, 
2, 168, 0, 12.940133198542, Lightning, 
2, 169, 5, 13.4799308065163, Accidental, 
2, 169, 0, 13.4799308065163, Lightning, 
2, 170, 4, 15.4772112176968, Accidental, 
2, 170, 0, 15.4772112176968, Lightning, 
2, 170, 1, 15.4772112176968, Rx, 
2, 171, 5, 15.0399194875228, Accidental, 
2, 171, 1, 15.0399194875228, Rx, 
2, 172, 5, 16.042115689897, Accidental, 
2, 172, 1, 16.042115689897, Rx, 
2, 173, 4, 16.6767457148937, Accidental, 
2, 173, 0, 16.6767457148937, Lightning, 
2, 173, 1, 16.6767457148937, Rx, 
2, 174, 5, 13.2670410487698, Accidental, 
2, 175, 5, 11.7386522955325, Accidental, 
2, 175, 0, 11.7386522955325, Lightning, 
2, 176, 5, 14.1509284028136, Accidental, 
2, 176, 0, 14.1509284028136, Lightning, 
2, 177, 4, 19.894991514689, Accidental, 
2, 177, 0, 19.894991514689, Lightning, 
2, 177, 1, 19.894991514689, Rx, 
2, 178, 4, 19.0180897964801, Accidental, 
2, 178, 0, 19.0180897964801, Lightning, 
2, 178, 1, 19.0180897964801, Rx, 
2, 179, 5, 14.5374611551359, Accidental, 
2, 180, 5, 14.9171418951579, Accidental, 
2, 180, 0, 14.9171418951579, Lightning, 
2, 181, 5, 13.3582090004694, Accidental, 
2, 181, 0, 13.3582090004694, Lightning, 
2, 182, 5, 13.2255348621442, Accidental, 
2, 183, 5, 12.3890738250605, Accidental, 
2, 184, 5, 11.9687580699692, Accidental, 
2, 184, 0, 11.9687580699692, Lightning, 
2, 185, 5, 12.5503533669503, Accidental, 
2, 185, 0, 12.5503533669503, Lightning, 
2, 186, 5, 15.3491117662925, Accidental, 
2, 186, 0, 15.3491117662925, Lightning, 
2, 186, 1, 15.3491117662925, Rx, 
2, 187, 5, 13.4649656298032, Accidental, 
2, 187, 0, 13.4649656298032, Lightning, 
2, 188, 5, 19.6152239766458, Accidental, 
2, 188, 0, 19.6152239766458, Lightning, 
2, 188, 1, 19.6152239766458, Rx, 
2, 189, 5, 18.487998018066, Accidental, 
2, 189, 1, 18.487998018066, Rx, 
2, 190, 5, 17.7749896894803, Accidental, 
2, 190, 0, 17.7749896894803, Lightning, 
2, 190, 1, 17.7749896894803, Rx, 
2, 191, 5, 16.7591009092491, Accidental, 
2, 191, 0, 16.7591009092491, Lightning, 
2, 191, 1, 16.7591009092491, Rx, 
2, 192, 4, 15.8004539579153, Accidental, 
2, 192, 0, 15.8004539579153, Lightning, 
2, 192, 1, 15.8004539579153, Rx, 
2, 193, 5, 14.1817233844859, Accidental, 
2, 194, 6, 12.7451931167532, Accidental, 
2, 194, 0, 12.7451931167532, Lightning, 
2, 195, 6, 12.7601143358015, Accidental, 
2, 195, 0, 12.7601143358015, Lightning, 
2, 196, 5, 13.3126361298768, Accidental, 
2, 197, 5, 16.6901077116802, Accidental, 
2, 197, 1, 16.6901077116802, Rx, 
2, 198, 4, 20.4023317729815, Accidental, 
2, 198, 1, 20.4023317729815, Rx, 
2, 199, 5, 14.6531803967734, Accidental, 
2, 199, 0, 14.6531803967734, Lightning, 
2, 200, 5, 13.9125266207775, Accidental, 
2, 200, 0, 13.9125266207775, Lightning, 
2, 201, 5, 15.040567919898, Accidental, 
2, 201, 1, 15.040567919898, Rx, 
2, 202, 5, 13.6107653070621, Accidental, 
2, 202, 0, 13.6107653070621, Lightning, 
2, 203, 5, 16.3436395093168, Accidental, 
2, 203, 0, 16.3436395093168, Lightning, 
2, 203, 1, 16.3436395093168, Rx, 
2, 204, 5, 17.2342340236814, Accidental, 
2, 204, 0, 17.2342340236814, Lightning, 
2, 204, 1, 17.2342340236814, Rx, 
2, 205, 5, 14.1872187918684, Accidental, 
2, 205, 0, 14.1872187918684, Lightning, 
2, 206, 5, 13.6919266399629, Accidental, 
2, 206, 0, 13.6919266399629, Lightning, 
2, 207, 5, 13.7919412201656, Accidental, 
2, 208, 5, 13.6707347057564, Accidental, 
2, 208, 0, 13.6707347057564, Lightning, 
2, 209, 6, 10.8381866205471, Accidental, 
2, 209, 0, 10.8381866205471, Lightning, 
2, 210, 5, 13.2452615284083, Accidental, 
2, 211, 6, 13.977234553955, Accidental, 
2, 212, 5, 11.3130426133597, Accidental, 
2, 212, 0, 11.3130426133597, Lightning, 
2, 213, 6, 10.4409622540456, Accidental, 
2, 214, 5, 11.51719388804, Accidental, 
2, 215, 6, 10.6859438195427, Accidental, 
2, 216, 5, 12.6592519422781, Accidental, 
2, 217, 5, 13.2092094198885, Accidental, 
2, 217, 0, 13.2092094198885, Lightning, 
2, 218, 5, 11.2917108096856, Accidental, 
2, 218, 0, 11.2917108096856, Lightning, 
2, 219, 5, 12.7756784425286, Accidental, 
2, 219, 0, 12.7756784425286, Lightning, 
2, 220, 5, 12.5673378493785, Accidental, 
2, 221, 4, 15.8768289942692, Accidental, 
2, 221, 1, 15.8768289942692, Rx, 
2, 222, 5, 15.4394291836188, Accidental, 
2, 222, 1, 15.4394291836188, Rx, 
2, 223, 5, 13.4720515509829, Accidental, 
2, 224, 5, 10.8190197710088, Accidental, 
2, 226, 5, 10.9624671949861, Accidental, 
2, 226, 0, 10.9624671949861, Lightning, 
2, 227, 5, 10.2750748076135, Accidental, 
2, 230, 6, 11.1069735008895, Accidental, 
2, 231, 5, 11.3278546031448, Accidental, 
2, 232, 6, 11.722159254589, Accidental, 
2, 233, 5, 12.6409026844178, Accidental, 
2, 233, 0, 12.6409026844178, Lightning, 
2, 234, 5, 12.2327247322483, Accidental, 
2, 234, 0, 12.2327247322483, Lightning, 
2, 235, 5, 12.821717206608, Accidental, 
2, 235, 0, 12.821717206608, Lightning, 
2, 236, 6, 13.2984787812279, Accidental, 
2, 236, 0, 13.2984787812279, Lightning, 
2, 237, 6, 11.5739209230252, Accidental, 
2, 237, 0, 11.5739209230252, Lightning, 
2, 238, 5, 12.7266095285437, Accidental, 
2, 238, 0, 12.7266095285437, Lightning, 
2, 239, 6, 13.764089210967, Accidental, 
2, 239, 0, 13.764089210967, Lightning, 
2, 240, 5, 14.5392994942195, Accidental, 
2, 240, 0, 14.5392994942195, Lightning, 
2, 241, 5, 16.1272111840573, Accidental, 
2, 241, 0, 16.1272111840573, Lightning, 
2, 241, 1, 16.1272111840573, Rx, 
2, 242, 5, 14.7285403593716, Accidental, 
2, 242, 0, 14.7285403593716, Lightning, 
2, 243, 5, 14.60306463095, Accidental, 
2, 243, 0, 14.60306463095, Lightning, 
2, 244, 5, 11.8722392986055, Accidental, 
2, 244, 0, 11.8722392986055, Lightning, 
2, 245, 6, 12.8649327715423, Accidental, 
2, 245, 0, 12.8649327715423, Lightning, 
2, 246, 5, 15.7197188576562, Accidental, 
2, 246, 1, 15.7197188576562, Rx, 
2, 247, 5, 13.8688292950063, Accidental, 
2, 247, 0, 13.8688292950063, Lightning, 
2, 248, 6, 10.5414896526471, Accidental, 
2, 248, 0, 10.5414896526471, Lightning, 
2, 249, 5, 11.1173099262593, Accidental, 
2, 250, 5, 11.8711285458557, Accidental, 
2, 250, 0, 11.8711285458557, Lightning, 
2, 251, 6, 11.0848636395987, Accidental, 
2, 252, 5, 10.7222307491029, Accidental, 
2, 252, 0, 10.7222307491029, Lightning, 
2, 253, 5, 14.2314940294394, Accidental, 
2, 253, 0, 14.2314940294394, Lightning, 
2, 254, 5, 16.4418491183761, Accidental, 
2, 254, 0, 16.4418491183761, Lightning, 
2, 254, 1, 16.4418491183761, Rx, 
2, 255, 6, 12.2021233157371, Accidental, 
2, 255, 0, 12.2021233157371, Lightning, 
2, 256, 5, 15.9649115861739, Accidental, 
2, 256, 0, 15.9649115861739, Lightning, 
2, 256, 1, 15.9649115861739, Rx, 
2, 257, 5, 15.4201110046709, Accidental, 
2, 257, 1, 15.4201110046709, Rx, 
2, 258, 5, 17.1400103209911, Accidental, 
2, 258, 0, 17.1400103209911, Lightning, 
2, 258, 1, 17.1400103209911, Rx, 
2, 259, 5, 17.8005072029757, Accidental, 
2, 259, 0, 17.8005072029757, Lightning, 
2, 259, 1, 17.8005072029757, Rx, 
2, 260, 5, 14.2658787067534, Accidental, 
2, 261, 5, 15.4138314098459, Accidental, 
2, 261, 0, 15.4138314098459, Lightning, 
2, 261, 1, 15.4138314098459, Rx, 
2, 262, 5, 15.3224584077135, Accidental, 
2, 262, 1, 15.3224584077135, Rx, 
2, 263, 5, 14.4052195491285, Accidental, 
2, 263, 0, 14.4052195491285, Lightning, 
2, 264, 5, 13.2563193229144, Accidental, 
2, 264, 0, 13.2563193229144, Lightning, 
2, 265, 5, 17.3399962587554, Accidental, 
2, 265, 0, 17.3399962587554, Lightning, 
2, 265, 1, 17.3399962587554, Rx, 
2, 266, 5, 12.6993471735384, Accidental, 
2, 266, 0, 12.6993471735384, Lightning, 
2, 267, 6, 11.4817658573999, Accidental, 
2, 267, 0, 11.4817658573999, Lightning, 
2, 268, 5, 14.8402053433646, Accidental, 
2, 269, 5, 14.0209235579048, Accidental, 
2, 269, 0, 14.0209235579048, Lightning, 
2, 270, 5, 11.5525908478472, Accidental, 
2, 273, 5, 17.5715920733001, Accidental, 
2, 273, 0, 17.5715920733001, Lightning, 
2, 273, 1, 17.5715920733001, Rx, 
2, 275, 6, 10.5444199817892, Accidental, 
2, 275, 0, 10.5444199817892, Lightning, 
2, 276, 5, 12.4233248711289, Accidental, 
2, 276, 0, 12.4233248711289, Lightning, 
2, 277, 5, 14.5168377257739, Accidental, 
2, 277, 0, 14.5168377257739, Lightning, 
2, 278, 5, 12.3833440736893, Accidental, 
2, 278, 0, 12.3833440736893, Lightning, 
2, 279, 6, 12.6255889264146, Accidental, 
2, 279, 0, 12.6255889264146, Lightning, 
2, 280, 5, 14.9619083367466, Accidental, 
2, 281, 5, 17.6723117658799, Accidental, 
2, 281, 0, 17.6723117658799, Lightning, 
2, 281, 1, 17.6723117658799, Rx, 
2, 282, 4, 17.3511242438249, Accidental, 
2, 282, 1, 17.3511242438249, Rx, 
2, 283, 5, 15.4993478838426, Accidental, 
2, 283, 0, 15.4993478838426, Lightning, 
2, 283, 1, 15.4993478838426, Rx, 
2, 284, 4, 16.0375714500545, Accidental, 
2, 284, 1, 16.0375714500545, Rx, 
2, 285, 5, 16.1653111312864, Accidental, 
2, 285, 1, 16.1653111312864, Rx, 
2, 286, 4, 14.9678294049237, Accidental, 
2, 286, 0, 14.9678294049237, Lightning, 
2, 287, 5, 12.3980713779971, Accidental, 
2, 287, 0, 12.3980713779971, Lightning, 
2, 288, 5, 12.244679405901, Accidental, 
2, 288, 0, 12.244679405901, Lightning, 
2, 289, 5, 16.0804183491879, Accidental, 
2, 289, 0, 16.0804183491879, Lightning, 
2, 289, 1, 16.0804183491879, Rx, 
2, 290, 5, 10.6275513086719, Accidental, 
2, 291, 5, 14.5988618406673, Accidental, 
2, 291, 0, 14.5988618406673, Lightning, 
2, 292, 5, 15.6337898150521, Accidental, 
2, 292, 0, 15.6337898150521, Lightning, 
2, 292, 1, 15.6337898150521, Rx, 
2, 293, 5, 14.8934328906979, Accidental, 
2, 294, 5, 13.6850097117263, Accidental, 
2, 294, 0, 13.6850097117263, Lightning, 
2, 295, 5, 15.3649871897656, Accidental, 
2, 295, 1, 15.3649871897656, Rx, 
2, 296, 5, 16.6601224331066, Accidental, 
2, 296, 0, 16.6601224331066, Lightning, 
2, 296, 1, 16.6601224331066, Rx, 
2, 297, 5, 17.5397925206773, Accidental, 
2, 297, 1, 17.5397925206773, Rx, 
2, 298, 5, 17.0465149326967, Accidental, 
2, 298, 0, 17.0465149326967, Lightning, 
2, 298, 1, 17.0465149326967, Rx, 
2, 299, 5, 14.4277073018766, Accidental, 
2, 299, 0, 14.4277073018766, Lightning, 
2, 300, 5, 16.2992160300978, Accidental, 
2, 301, 5, 19.2240117536115, Accidental, 
2, 302, 5, 17.2107981876268, Accidental, 
2, 302, 0, 17.2107981876268, Lightning, 
2, 303, 4, 21.4230084743866, Accidental, 
2, 303, 0, 21.4230084743866, Lightning, 
2, 304, 5, 19.7285724004793, Accidental, 
2, 305, 4, 20.4315252411153, Accidental, 
2, 305, 0, 20.4315252411153, Lightning, 
2, 306, 4, 22.5582009158096, Accidental, 
2, 306, 0, 22.5582009158096, Lightning, 
2, 307, 4, 28.2698145203944, Accidental, 
2, 307, 0, 28.2698145203944, Lightning, 
2, 308, 4, 24.0228860096295, Accidental, 
2, 308, 0, 24.0228860096295, Lightning, 
2, 309, 5, 14.7227442861625, Accidental, 
2, 309, 0, 14.7227442861625, Lightning, 
2, 310, 5, 14.5111941148791, Accidental, 
2, 311, 4, 19.0857414107346, Accidental, 
2, 311, 0, 19.0857414107346, Lightning, 
2, 312, 5, 18.367790908124, Accidental, 
2, 312, 0, 18.367790908124, Lightning, 
2, 313, 4, 19.2573275598245, Accidental, 
2, 314, 5, 14.0637573159204, Accidental, 
2, 314, 0, 14.0637573159204, Lightning, 
2, 315, 5, 13.5441397364858, Accidental, 
2, 316, 5, 13.1987212501126, Accidental, 
2, 317, 5, 15.2675166343405, Accidental, 
2, 317, 0, 15.2675166343405, Lightning, 
2, 318, 5, 11.2855409092028, Accidental, 
2, 319, 5, 14.541856310156, Accidental, 
2, 319, 0, 14.541856310156, Lightning, 
3, 45, 5, 10.8610007209559, Accidental, 
3, 64, 6, 11.3992324908378, Accidental, 
3, 64, 0, 11.3992324908378, Lightning, 
3, 69, 5, 10.7245433481143, Accidental, 
3, 81, 5, 11.6346597652748, Accidental, 
3, 83, 6, 10.5575193457981, Accidental, 
3, 83, 0, 10.5575193457981, Lightning, 
3, 84, 5, 14.2725632067091, Accidental, 
3, 88, 5, 11.7692817236402, Accidental, 
3, 89, 5, 14.7603746352031, Accidental, 
3, 89, 0, 14.7603746352031, Lightning, 
3, 90, 6, 11.403987496852, Accidental, 
3, 90, 0, 11.403987496852, Lightning, 
3, 91, 4, 16.4859492876411, Accidental, 
3, 91, 0, 16.4859492876411, Lightning, 
3, 91, 1, 16.4859492876411, Rx, 
3, 92, 6, 11.3891109410619, Accidental, 
3, 92, 0, 11.3891109410619, Lightning, 
3, 93, 6, 10.3013347171367, Accidental, 
3, 93, 0, 10.3013347171367, Lightning, 
3, 94, 6, 10.1668104400906, Accidental, 
3, 94, 0, 10.1668104400906, Lightning, 
3, 95, 5, 12.6753720176531, Accidental, 
3, 95, 0, 12.6753720176531, Lightning, 
3, 96, 5, 13.434933062371, Accidental, 
3, 96, 0, 13.434933062371, Lightning, 
3, 99, 5, 12.8397616627319, Accidental, 
3, 99, 0, 12.8397616627319, Lightning, 
3, 100, 5, 13.8626879153265, Accidental, 
3, 101, 6, 10.3307233610243, Accidental, 
3, 102, 5, 14.287327629036, Accidental, 
3, 102, 0, 14.287327629036, Lightning, 
3, 103, 5, 13.6727943993065, Accidental, 
3, 103, 0, 13.6727943993065, Lightning, 
3, 104, 5, 10.9865610199571, Accidental, 
3, 104, 0, 10.9865610199571, Lightning, 
3, 108, 5, 10.6193065237857, Accidental, 
3, 109, 5, 10.7585259889337, Accidental, 
3, 109, 0, 10.7585259889337, Lightning, 
3, 110, 6, 12.6952926642164, Accidental, 
3, 111, 5, 15.4117126315101, Accidental, 
3, 111, 0, 15.4117126315101, Lightning, 
3, 111, 1, 15.4117126315101, Rx, 
3, 112, 5, 13.2333735013339, Accidental, 
3, 113, 5, 13.1302755747517, Accidental, 
3, 113, 0, 13.1302755747517, Lightning, 
3, 114, 4, 16.0312376180489, Accidental, 
3, 114, 0, 16.0312376180489, Lightning, 
3, 114, 1, 16.0312376180489, Rx, 
3, 115, 4, 17.0423370547216, Accidental, 
3, 115, 0, 17.0423370547216, Lightning, 
3, 115, 1, 17.0423370547216, Rx, 
3, 116, 5, 19.0733769927477, Accidental, 
3, 116, 1, 19.0733769927477, Rx, 
3, 117, 5, 18.527458752105, Accidental, 
3, 117, 1, 18.527458752105, Rx, 
3, 118, 5, 14.0978017757842, Accidental, 
3, 119, 4, 15.9645422776442, Accidental, 
3, 119, 0, 15.9645422776442, Lightning, 
3, 119, 1, 15.9645422776442, Rx, 
3, 120, 5, 12.0650952562841, Accidental, 
3, 121, 5, 15.9386462059877, Accidental, 
3, 121, 0, 15.9386462059877, Lightning, 
3, 121, 1, 15.9386462059877, Rx, 
3, 122, 5, 16.8727302742902, Accidental, 
3, 122, 0, 16.8727302742902, Lightning, 
3, 122, 1, 16.8727302742902, Rx, 
3, 123, 4, 18.114103303084, Accidental, 
3, 123, 0, 18.114103303084, Lightning, 
3, 123, 1, 18.114103303084, Rx, 
3, 124, 5, 16.3789562832749, Accidental, 
3, 124, 1, 16.3789562832749, Rx, 
3, 125, 5, 11.5995240555334, Accidental, 
3, 125, 0, 11.5995240555334, Lightning, 
3, 126, 6, 10.1082000458288, Accidental, 
3, 128, 5, 10.4560130090222, Accidental, 
3, 128, 0, 10.4560130090222, Lightning, 
3, 129, 5, 16.3868485502001, Accidental, 
3, 129, 0, 16.3868485502001, Lightning, 
3, 129, 1, 16.3868485502001, Rx, 
3, 130, 5, 13.9826300777374, Accidental, 
3, 130, 0, 13.9826300777374, Lightning, 
3, 134, 6, 10.2913560171594, Accidental, 
3, 134, 0, 10.2913560171594, Lightning, 
3, 135, 5, 12.1749791135612, Accidental, 
3, 136, 5, 13.1445062814912, Accidental, 
3, 136, 0, 13.1445062814912, Lightning, 
3, 137, 5, 14.1144505167995, Accidental, 
3, 137, 0, 14.1144505167995, Lightning, 
3, 138, 5, 11.2784263799645, Accidental, 
3, 138, 0, 11.2784263799645, Lightning, 
3, 139, 6, 10.0680584850016, Accidental, 
3, 139, 0, 10.0680584850016, Lightning, 
3, 140, 6, 13.8536643460283, Accidental, 
3, 140, 0, 13.8536643460283, Lightning, 
3, 141, 6, 11.4027008634823, Accidental, 
3, 142, 5, 12.3258295661125, Accidental, 
3, 143, 4, 16.0248397561394, Accidental, 
3, 143, 0, 16.0248397561394, Lightning, 
3, 143, 1, 16.0248397561394, Rx, 
3, 144, 5, 14.2954646440283, Accidental, 
3, 144, 0, 14.2954646440283, Lightning, 
3, 145, 5, 13.532093263009, Accidental, 
3, 145, 0, 13.532093263009, Lightning, 
3, 146, 6, 13.4437458377862, Accidental, 
3, 148, 5, 13.0082066836568, Accidental, 
3, 149, 5, 13.445418645052, Accidental, 
3, 149, 0, 13.445418645052, Lightning, 
3, 150, 5, 16.8881300892895, Accidental, 
3, 150, 0, 16.8881300892895, Lightning, 
3, 150, 1, 16.8881300892895, Rx, 
3, 151, 5, 15.7913405246299, Accidental, 
3, 151, 1, 15.7913405246299, Rx, 
3, 152, 4, 22.4300098728033, Accidental, 
3, 152, 0, 22.4300098728033, Lightning, 
3, 152, 1, 22.4300098728033, Rx, 
3, 153, 5, 15.2695594496042, Accidental, 
3, 153, 0, 15.2695594496042, Lightning, 
3, 153, 1, 15.2695594496042, Rx, 
3, 154, 5, 13.2402116101779, Accidental, 
3, 154, 0, 13.2402116101779, Lightning, 
3, 155, 5, 14.3220462568214, Accidental, 
3, 155, 0, 14.3220462568214, Lightning, 
3, 156, 5, 13.163910603611, Accidental, 
3, 157, 5, 16.1189665609027, Accidental, 
3, 157, 0, 16.1189665609027, Lightning, 
3, 157, 1, 16.1189665609027, Rx, 
3, 158, 5, 14.8148858234024, Accidental, 
3, 159, 6, 12.1709002428024, Accidental, 
3, 160, 4, 15.6916723272201, Accidental, 
3, 160, 1, 15.6916723272201, Rx, 
3, 161, 4, 19.9738103094285, Accidental, 
3, 161, 0, 19.9738103094285, Lightning, 
3, 161, 1, 19.9738103094285, Rx, 
3, 162, 5, 19.7674050773882, Accidental, 
3, 162, 0, 19.7674050773882, Lightning, 
3, 162, 1, 19.7674050773882, Rx, 
3, 163, 5, 17.0317718806492, Accidental, 
3, 163, 0, 17.0317718806492, Lightning, 
3, 163, 1, 17.0317718806492, Rx, 
3, 164, 4, 15.0189433187716, Accidental, 
3, 164, 1, 15.0189433187716, Rx, 
3, 165, 5, 13.9298866041036, Accidental, 
3, 165, 0, 13.9298866041036, Lightning, 
3, 166, 5, 15.5428440478382, Accidental, 
3, 166, 1, 15.5428440478382, Rx, 
3, 167, 5, 15.1914697394679, Accidental, 
3, 167, 1, 15.1914697394679, Rx, 
3, 168, 5, 13.7554736055172, Accidental, 
3, 168, 0, 13.7554736055172, Lightning, 
3, 169, 5, 14.887144024606, Accidental, 
3, 170, 5, 15.8940834160829, Accidental, 
3, 170, 0, 15.8940834160829, Lightning, 
3, 170, 1, 15.8940834160829, Rx, 
3, 171, 5, 16.6142188096662, Accidental, 
3, 171, 0, 16.6142188096662, Lightning, 
3, 171, 1, 16.6142188096662, Rx, 
3, 172, 4, 18.852696135591, Accidental, 
3, 172, 0, 18.852696135591, Lightning, 
3, 172, 1, 18.852696135591, Rx, 
3, 173, 5, 18.6142211983725, Accidental, 
3, 173, 1, 18.6142211983725, Rx, 
3, 174, 4, 18.355100883461, Accidental, 
3, 174, 1, 18.355100883461, Rx, 
3, 175, 5, 15.9421883580004, Accidental, 
3, 175, 1, 15.9421883580004, Rx, 
3, 176, 5, 17.753814126343, Accidental, 
3, 176, 0, 17.753814126343, Lightning, 
3, 176, 1, 17.753814126343, Rx, 
3, 177, 4, 24.8617235425938, Accidental, 
3, 177, 0, 24.8617235425938, Lightning, 
3, 177, 1, 24.8617235425938, Rx, 
3, 178, 3, 25.9101720918551, Accidental, 
3, 178, 0, 25.9101720918551, Lightning, 
3, 178, 1, 25.9101720918551, Rx, 
3, 179, 4, 18.6453323862613, Accidental, 
3, 179, 0, 18.6453323862613, Lightning, 
3, 179, 1, 18.6453323862613, Rx, 
3, 180, 5, 17.0851182554365, Accidental, 
3, 180, 1, 17.0851182554365, Rx, 
3, 181, 5, 17.3980978923919, Accidental, 
3, 181, 1, 17.3980978923919, Rx, 
3, 182, 5, 16.8666361646731, Accidental, 
3, 182, 0, 16.8666361646731, Lightning, 
3, 182, 1, 16.8666361646731, Rx, 
3, 183, 5, 15.9977884050154, Accidental, 
3, 183, 0, 15.9977884050154, Lightning, 
3, 183, 1, 15.9977884050154, Rx, 
3, 184, 5, 16.0502066849934, Accidental, 
3, 184, 0, 16.0502066849934, Lightning, 
3, 184, 1, 16.0502066849934, Rx, 
3, 185, 5, 15.6326049503762, Accidental, 
3, 185, 1, 15.6326049503762, Rx, 
3, 186, 5, 18.1893634396069, Accidental, 
3, 186, 0, 18.1893634396069, Lightning, 
3, 186, 1, 18.1893634396069, Rx, 
3, 187, 4, 19.0768716053023, Accidental, 
3, 187, 0, 19.0768716053023, Lightning, 
3, 187, 1, 19.0768716053023, Rx, 
3, 188, 5, 12.7335242003493, Accidental, 
3, 189, 5, 15.8864857535028, Accidental, 
3, 189, 1, 15.8864857535028, Rx, 
3, 190, 5, 17.2016804316861, Accidental, 
3, 190, 0, 17.2016804316861, Lightning, 
3, 190, 1, 17.2016804316861, Rx, 
3, 191, 5, 18.0207640887539, Accidental, 
3, 191, 1, 18.0207640887539, Rx, 
3, 192, 5, 17.9139596709147, Accidental, 
3, 192, 0, 17.9139596709147, Lightning, 
3, 192, 1, 17.9139596709147, Rx, 
3, 193, 4, 19.2511926351503, Accidental, 
3, 193, 0, 19.2511926351503, Lightning, 
3, 193, 1, 19.2511926351503, Rx, 
3, 194, 5, 20.2763846902447, Accidental, 
3, 194, 0, 20.2763846902447, Lightning, 
3, 194, 1, 20.2763846902447, Rx, 
3, 195, 5, 17.6308756281991, Accidental, 
3, 195, 1, 17.6308756281991, Rx, 
3, 196, 4, 20.3844458797453, Accidental, 
3, 196, 0, 20.3844458797453, Lightning, 
3, 196, 1, 20.3844458797453, Rx, 
3, 197, 4, 19.9827261556671, Accidental, 
3, 197, 0, 19.9827261556671, Lightning, 
3, 197, 1, 19.9827261556671, Rx, 
3, 198, 5, 18.359143249679, Accidental, 
3, 198, 0, 18.359143249679, Lightning, 
3, 198, 1, 18.359143249679, Rx, 
3, 199, 5, 17.7951644015678, Accidental, 
3, 199, 1, 17.7951644015678, Rx, 
3, 200, 4, 17.9545020529666, Accidental, 
3, 200, 0, 17.9545020529666, Lightning, 
3, 200, 1, 17.9545020529666, Rx, 
3, 201, 5, 17.32659689582, Accidental, 
3, 201, 0, 17.32659689582, Lightning, 
3, 201, 1, 17.32659689582, Rx, 
3, 202, 5, 15.9822975260744, Accidental, 
3, 202, 0, 15.9822975260744, Lightning, 
3, 202, 1, 15.9822975260744, Rx, 
3, 203, 5, 14.5882287994793, Accidental, 
3, 203, 0, 14.5882287994793, Lightning, 
3, 204, 5, 14.6965382761749, Accidental, 
3, 204, 0, 14.6965382761749, Lightning, 
3, 205, 5, 15.0546949937005, Accidental, 
3, 205, 1, 15.0546949937005, Rx, 
3, 206, 5, 16.7309514411194, Accidental, 
3, 206, 0, 16.7309514411194, Lightning, 
3, 206, 1, 16.7309514411194, Rx, 
3, 207, 4, 15.7312099954146, Accidental, 
3, 207, 0, 15.7312099954146, Lightning, 
3, 207, 1, 15.7312099954146, Rx, 
3, 208, 4, 17.412768673642, Accidental, 
3, 208, 1, 17.412768673642, Rx, 
3, 209, 4, 20.3143371635091, Accidental, 
3, 209, 1, 20.3143371635091, Rx, 
3, 210, 5, 18.920793249969, Accidental, 
3, 210, 0, 18.920793249969, Lightning, 
3, 210, 1, 18.920793249969, Rx, 
3, 211, 4, 16.7005172426354, Accidental, 
3, 211, 0, 16.7005172426354, Lightning, 
3, 211, 1, 16.7005172426354, Rx, 
3, 212, 5, 14.1715918574283, Accidental, 
3, 212, 0, 14.1715918574283, Lightning, 
3, 213, 5, 13.9557966494215, Accidental, 
3, 213, 0, 13.9557966494215, Lightning, 
3, 214, 5, 15.2416781196901, Accidental, 
3, 214, 1, 15.2416781196901, Rx, 
3, 215, 5, 18.0834818717938, Accidental, 
3, 215, 0, 18.0834818717938, Lightning, 
3, 215, 1, 18.0834818717938, Rx, 
3, 216, 4, 21.9867116630318, Accidental, 
3, 216, 0, 21.9867116630318, Lightning, 
3, 216, 1, 21.9867116630318, Rx, 
3, 217, 5, 13.350391523364, Accidental, 
3, 218, 5, 16.7298936607272, Accidental, 
3, 218, 0, 16.7298936607272, Lightning, 
3, 218, 1, 16.7298936607272, Rx, 
3, 219, 4, 17.2254491529433, Accidental, 
3, 219, 1, 17.2254491529433, Rx, 
3, 220, 4, 18.8815396132367, Accidental, 
3, 220, 0, 18.8815396132367, Lightning, 
3, 220, 1, 18.8815396132367, Rx, 
3, 221, 5, 18.9423508429638, Accidental, 
3, 221, 1, 18.9423508429638, Rx, 
3, 222, 4, 18.1545218659052, Accidental, 
3, 222, 0, 18.1545218659052, Lightning, 
3, 222, 1, 18.1545218659052, Rx, 
3, 223, 5, 13.5871723579455, Accidental, 
3, 223, 0, 13.5871723579455, Lightning, 
3, 224, 5, 12.9977430769436, Accidental, 
3, 225, 5, 15.5742993502576, Accidental, 
3, 225, 0, 15.5742993502576, Lightning, 
3, 225, 1, 15.5742993502576, Rx, 
3, 226, 5, 14.9618876338639, Accidental, 
