Time,EcoName,NumActiveSites,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_AbieConc,AboveGroundBiomass_AbieMagn,AboveGroundBiomass_PinuCont,AboveGroundBiomass_PinuMont,AboveGroundBiomass_TsugMert,AboveGroundBiomass_PinuAlbi,AboveGroundBiomass_PopuTrem,AboveGroundBiomass_NonnResp,AboveGroundBiomass_NonnSeed,AboveGroundBiomass_FixnResp,AboveGroundBiomass_FixnSeed,
0, eco1, 139919, 194.566856538426, 4.04519757859905, 4115.55971669323, 34580.8146141696, 1646.22388667729, 1595.83759174951, 0, 0, 0, 0, 182.229718622918, 0, 165.431428183449, 0, 
0, eco2, 364774, 1026.05860066781, 21.6407967673135, 3836.11496433408, 32277.4676923246, 1534.44598573363, 127.144478499016, 0, 0, 0, 0, 159.111120858395, 0, 157.772757926826, 0, 
0, eco3, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco4, 314021, 116.712258097388, 2.22278127895905, 3031.86729549935, 25473.2422353919, 1212.74691819974, 2706.35084914703, 0, 0, 0, 0, 150.207151750998, 0, 121.719248075766, 0, 
0, eco5, 2733557, 718.123090171524, 15.0993741853563, 3604.75929347733, 30317.7265006729, 1441.90371739093, 1498.98429043184, 0, 0, 0, 0, 162.98902858071, 0, 147.210246576164, 0, 
0, eco6, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
