"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"111",110," eco1",0,1,-7.4,2086.1,4712,83.1,8.3,24.2,57.7,4.28,192.9,2.7,0.7,0.1,2214.2,221.4,271.2,31.1,259.9,22.1,32.9,1.8,26,50,857.5,1152.6,0,0,7.5,4.5,0.9,0.6,1.3,0.8,0.2,0.1,0.5,5.7,29.3,137.1,0,-0.1,0,0,0.6,0.9,-0.8,0,3.48,0.02,0.12,0,0,1.3,0.3,179.3,3.08,0,NA
"112",111," eco1",0,1,-53.8,2091.3,4780,133.8,13.4,40.7,61,3.85,193.2,3,0.2,0,2246.8,224.7,271,31.1,264.9,29.3,33.4,2.5,27,50.3,861.1,1152.9,0,0,7.6,4.6,0.9,0.6,1.3,1,0.2,0.1,0.6,5.8,29.4,137.1,0,-0.1,0,0,0.7,1,-0.9,0,3.42,0,0,0,0,2.2,0.6,179.4,2.55,0,NA
"113",112," eco1",0,1,68,2093.5,4670,3.4,0.3,1.2,53.9,4.54,193.2,2.3,0,0,2195.3,219.5,276.4,31.7,257.5,19.1,32.8,1.5,26.3,50.3,863.8,1153,0,0,7.5,4.5,0.9,0.6,1.3,0.7,0.2,0.1,0.5,5.8,29.5,137.2,0,-0.1,0,0,0.6,0.8,-0.7,0,3.43,0,0.06,0,0,0.1,0,179.7,3.34,0,NA
"114",113," eco1",0,1,12.4,2096.1,4644,62.5,6.2,18.7,56,4.37,193.1,2.6,0,0,2183,218.3,276.4,31.7,255.6,19.4,32.7,1.6,25.9,50.4,866.6,1153.3,0,0,7.4,4.5,0.9,0.6,1.3,0.7,0.2,0.1,0.5,5.8,29.6,137.2,0,-0.1,0,0,0.6,0.9,-0.8,0,3.4,0.01,0.08,0,0,1,0.3,179.6,3.22,0,NA
"115",114," eco1",0,1,67.8,2097.5,4546,9.1,0.9,2.5,52.7,4.74,192.9,2.4,0.3,0,2136.7,213.7,273.7,31.4,248,12.6,32.1,0.9,24.9,50.3,868.8,1153.5,0,0,7.3,4.4,0.9,0.6,1.2,0.4,0.2,0.1,0.4,5.8,29.6,137.2,0,-0.1,0,0,0.5,0.9,-0.8,0,3.38,0,0,0,0,0.1,0,179.7,3.56,0,NA
"116",115," eco1",0,1,-43,2100.6,4587,109.1,10.9,32.7,57.2,4.03,192.9,2.4,0.3,0,2156,215.6,277.4,31.8,251.9,22.1,32.5,1.9,25.5,50.5,870.9,1153.7,0,0,7.3,4.4,0.9,0.7,1.3,0.8,0.2,0.1,0.5,5.8,29.7,137.3,0,-0.1,0,0,0.4,0.9,-0.8,0,3.39,0.01,0.07,0,0,1.8,0.5,179.5,2.89,0,NA
"117",116," eco1",0,1,-10,2104.5,4604,90.9,9.1,26.4,56.6,4.02,193.2,2.8,1.2,0.1,2163,216.3,273.2,31.4,252.3,23.5,32.6,2,26.1,50.8,873.7,1153.9,0,0,7.4,4.4,0.9,0.6,1.3,0.8,0.2,0.1,0.5,5.8,29.8,137.3,0,-0.1,0,0,0.6,1,-0.9,0,3.39,0,0,0,0,1.4,0.4,179.8,2.76,0,NA
"118",117," eco1",0,1,59.5,2106.2,4516,17.8,1.8,6.6,52.7,4.49,193.1,2.5,0,0,2122.8,212.3,271.5,31.2,246.3,16.9,32.1,1.3,25.5,50.8,875.7,1154.1,0,0,7.2,4.3,0.9,0.6,1.2,0.6,0.2,0.1,0.5,5.8,29.8,137.4,0,-0.1,0,0,0.5,0.9,-0.8,0,3.43,0.01,0.09,0,0,0.3,0.1,180,3.31,0,NA
"119",118," eco1",0,1,8.7,2107.6,4513,72.8,7.3,19.6,54.5,4.36,193.1,2.8,2.2,0.2,2119.2,211.9,265.1,30.6,244.1,17.5,32,1.4,24.8,50.8,877.6,1154.3,0.1,0,7.2,4.3,0.9,0.6,1.2,0.6,0.2,0.1,0.4,5.8,29.9,137.4,0,-0.1,0,0,0.6,1,-0.9,0,3.42,0,0.07,0,0,1.1,0.3,180,3.18,0,NA
"120",119," eco1",0,1,-41.9,2110.5,4574,122.8,12.3,36.9,57.4,3.96,193.4,3,2.2,0.2,2147.8,214.8,261,30.2,248.1,24.5,32.3,2.1,25.4,51.1,879.5,1154.6,0.1,0,7.3,4.4,0.9,0.6,1.2,0.8,0.2,0.1,0.5,5.9,30,137.4,0,-0.1,0,0,0.6,1.1,-0.9,0,3.41,0,0.03,0,0,1.9,0.5,180.1,2.69,0,NA
"121",120," eco1",0,1,-57.8,2114.8,4650,138,13.8,42.9,59.2,3.71,193.9,3.2,0.6,0.1,2185.2,218.5,260.9,30.1,254.3,31.3,32.9,2.7,26.7,51.4,881.8,1154.8,0,0,7.4,4.5,0.9,0.6,1.3,1.1,0.2,0.2,0.6,5.9,30.1,137.5,0,-0.2,0,0,0.7,1,-0.9,0,3.41,0,0,0,0,2.2,0.6,180.5,2.34,0,NA
"122",121," eco1",0,1,-21.9,2118.4,4672,98.6,9.9,30.2,58,3.86,194.4,3,0,0,2196.2,219.6,264.7,30.5,256.6,31.4,33.2,2.7,27.3,51.7,884.3,1155,0,0,7.5,4.5,0.9,0.6,1.3,1.1,0.2,0.2,0.7,6,30.2,137.5,0,-0.1,0,0,0.7,1,-0.8,0,3.38,0,0,0,0,1.6,0.4,180.9,2.52,0,NA
"123",122," eco1",0,1,1.5,2121.3,4669,79.6,8,23.9,57.1,4.07,194.6,3.1,0,0,2194.8,219.5,265.5,30.6,256.3,28.3,33.2,2.3,27,51.9,887.1,1155.3,0,0,7.5,4.5,0.9,0.6,1.3,1,0.2,0.1,0.7,6,30.3,137.5,0,-0.1,0,0,0.8,1,-0.9,0,3.42,0.01,0.06,0,0,1.3,0.3,181.1,2.79,0,NA
"124",123," eco1",0,1,1.8,2123.7,4672,82.1,8.2,23.6,57.1,4.16,194.7,3.1,1,0.1,2195.1,219.5,263.7,30.4,255.4,25.7,33.1,2.1,26.6,52,889.7,1155.5,0,0,7.5,4.5,0.9,0.6,1.3,0.9,0.2,0.1,0.6,6,30.4,137.6,0,-0.1,0,0,0.8,1,-0.9,0,3.46,0.01,0.14,0,0,1.3,0.3,181.2,2.91,0,NA
"125",124," eco1",0,1,1,2125.6,4672,81.2,8.1,24,57.2,4.23,194.8,3,1.3,0.1,2194.8,219.5,262.7,30.3,254.8,24.6,33.1,2,26.1,52,891.8,1155.7,0,0,7.5,4.5,0.9,0.6,1.3,0.9,0.2,0.1,0.6,6,30.5,137.6,0,-0.1,0,0,0.7,1,-0.9,0,3.42,0.01,0.05,0,0,1.2,0.3,181.3,2.97,0,NA
"126",125," eco1",0,1,46.3,2126,4613,37.2,3.7,10.3,54.5,4.56,194.8,2.9,2.1,0.2,2166.3,216.6,259.7,30,249.2,18.3,32.7,1.4,24.8,51.9,893.4,1156,0.1,0,7.4,4.4,0.9,0.6,1.2,0.6,0.2,0.1,0.5,6,30.6,137.7,0,-0.1,0,0,0.6,1,-0.9,0,3.4,0.01,0.09,0,0,0.5,0.1,181.4,3.35,0,NA
"127",126," eco1",0,1,-5.1,2127.2,4611,82,8.2,26.4,56.5,4.31,194.7,2.8,0.3,0,2167.2,216.7,260.1,30,249.9,21.7,32.8,1.8,24.7,51.9,894.3,1156.2,0,0,7.4,4.4,0.9,0.6,1.3,0.8,0.2,0.1,0.5,6,30.6,137.7,0,-0.1,0,0,0.6,1,-0.9,0,3.42,0.01,0.04,0,0,1.3,0.4,181.4,3.09,0,NA
"128",127," eco1",0,1,45.3,2127.6,4547,33.8,3.4,10.4,53.8,4.57,194.6,2.7,0.1,0,2137.1,213.7,258.7,29.8,244.8,16.9,32.4,1.3,24.4,51.8,895,1156.4,0,0,7.3,4.4,0.9,0.6,1.2,0.6,0.2,0.1,0.5,6,30.7,137.7,0,-0.1,0,0,0.5,1,-0.9,0,3.38,0,0,0,0,0.5,0.1,181.5,3.33,0,NA
"129",128," eco1",0,1,-9,2128.5,4552,83.4,8.3,25.1,55.7,4.23,194.5,2.7,0,0,2139.8,214,259.4,29.9,245.3,20.4,32.5,1.7,24.5,51.8,895.5,1156.7,0,0,7.3,4.4,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6,30.7,137.8,0,-0.1,0,0,0.5,1,-0.9,0,3.42,0.01,0.07,0,0,1.4,0.4,181.4,3.06,0,NA
"130",129," eco1",0,1,9.5,2129.2,4542,69.8,7,19.6,54.9,4.26,194.6,2.8,1.3,0.1,2133.7,213.4,257.3,29.7,243.5,19.8,32.3,1.6,24.4,51.8,896.1,1156.9,0,0,7.3,4.4,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6,30.8,137.8,0,-0.1,0,0,0.6,1,-0.9,0,3.42,0.01,0.05,0,0,1.1,0.3,181.5,3.06,0,NA
"131",130," eco1",0,1,64.4,2127.9,4468,23.4,2.3,6.1,52.2,4.67,194.5,2.9,2.2,0.2,2097.9,209.8,249,28.8,236,13.1,31.7,1,23,51.7,896.1,1157.2,0.1,0,7.1,4.3,0.9,0.6,1.2,0.5,0.2,0.1,0.4,6,30.8,137.9,0,-0.1,0,0,0.6,1.1,-1,0,3.37,0.01,0.05,0,0,0.3,0.1,181.6,3.46,0,NA
"132",131," eco1",0,1,-27.9,2128.5,4489,96.3,9.6,31.1,55.4,4.17,194.5,2.5,0,0,2109.9,211,252.7,29.2,239.3,21.1,32,1.8,23.8,51.7,895.6,1157.4,0,0,7.2,4.3,0.9,0.6,1.2,0.7,0.2,0.1,0.4,6,30.9,137.9,0,-0.1,0,0,0.5,1,-0.8,0,3.38,0,0,0,0,1.6,0.4,181.6,2.97,0,NA
"133",132," eco1",0,1,-3.2,2129.3,4496,82,8.2,23.6,54.8,4.1,194.6,2.9,1,0.1,2112.5,211.3,251.1,29,239,21.6,32,1.8,24.3,51.8,895.6,1157.6,0,0,7.2,4.3,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6,30.9,137.9,0,-0.1,0,0,0.6,1.1,-0.9,0,3.46,0.01,0.14,0,0,1.3,0.3,181.6,2.91,0,NA
"134",133," eco1",0,1,-68.6,2132,4588,145.8,14.6,44.1,58.6,3.71,195.1,3.1,0.6,0.1,2156,215.6,252.5,29.1,246,30.1,32.6,2.6,25.7,52.1,896.4,1157.9,0,0,7.3,4.4,0.9,0.6,1.2,1,0.2,0.2,0.6,6,31,138,0,-0.1,0,0,0.7,1.1,-0.9,0,3.41,0,0,0,0,2.3,0.6,181.9,2.34,0,NA
"135",134," eco1",0,1,-11.3,2133.7,4615,97.4,9.7,27.8,57,3.97,195.6,3.4,2,0.2,2167.1,216.7,250.4,28.9,246.6,27.8,32.7,2.3,25.6,52.2,897.8,1158.1,0.1,0,7.4,4.4,0.9,0.6,1.2,1,0.2,0.1,0.6,6.1,31.1,138,0,-0.1,0,0,0.8,1.1,-0.9,0,3.4,0.01,0.04,0,0,1.5,0.4,182.2,2.63,0,NA
"136",135," eco1",0,1,-59.2,2136.9,4685,135.4,13.5,42.6,59.7,3.74,196,3.2,0.1,0,2202.2,220.2,255.6,29.4,253.2,33.9,33.3,2.9,26.8,52.5,899.2,1158.3,0,0,7.5,4.5,0.9,0.6,1.3,1.2,0.2,0.2,0.7,6.1,31.2,138.1,0,-0.2,0,0,0.8,1,-0.9,0,3.42,0.01,0.04,0,0,2.2,0.6,182.5,2.37,0,NA
"137",136," eco1",0,1,0.5,2139.2,4679,77.8,7.8,23.4,57.2,4.07,196.3,3.1,0,0,2199.4,219.9,259.8,29.9,253.1,30,33.3,2.5,26.9,52.6,901.1,1158.6,0,0,7.5,4.5,0.9,0.6,1.3,1,0.2,0.1,0.7,6.1,31.2,138.1,0,-0.1,0,0,0.8,1,-0.8,0,3.38,0,0,0,0,1.3,0.3,182.8,2.74,0,NA
"138",137," eco1",0,1,3.8,2140.6,4684,82.1,8.2,22.6,57.3,4.28,196.5,3.3,2.1,0.2,2199.7,220,258.1,29.7,251.8,26,33.3,2.1,26.1,52.7,903,1158.8,0.1,0,7.5,4.5,0.9,0.6,1.3,0.9,0.2,0.1,0.6,6.1,31.3,138.1,0,-0.1,0,0,0.8,1.1,-0.9,0,3.37,0,0,0,0,1.2,0.3,182.9,2.97,0,NA
"139",138," eco1",0,1,-1.8,2142,4680,82,8.2,26.4,57.5,4.28,196.5,3.1,0.3,0,2199.6,220,259.6,29.8,252.3,26.1,33.3,2.1,25.8,52.7,904.5,1159,0,0,7.5,4.5,0.9,0.6,1.3,0.9,0.2,0.1,0.6,6.1,31.4,138.2,0,-0.1,0,0,0.7,1,-0.9,0,3.42,0.01,0.04,0,0,1.3,0.4,183,2.99,0,NA
"140",139," eco1",0,1,46.9,2142.4,4613,32.8,3.3,9.9,54.6,4.64,196.4,2.8,0.3,0,2167.9,216.8,259.9,29.9,247.2,19.4,32.9,1.5,25.2,52.6,905.4,1159.3,0,0,7.4,4.4,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6.1,31.5,138.2,0,-0.1,0,0,0.6,1,-0.8,0,3.44,0,0.05,0,0,0.5,0.1,183.1,3.37,0,NA
"141",140," eco1",0,1,17,2142.6,4588,60.6,6.1,16.9,55.3,4.57,196.3,2.8,1.6,0.2,2155.1,215.5,259.6,29.9,244.6,18.3,32.7,1.4,24.7,52.5,906,1159.5,0.1,0,7.3,4.4,0.9,0.6,1.2,0.6,0.2,0.1,0.5,6.1,31.5,138.3,0,-0.1,0,0,0.6,1,-0.9,0,3.4,0,0.04,0,0,0.9,0.2,183,3.34,0,NA
"142",141," eco1",0,1,58.8,2141.9,4492,12.5,1.2,5.3,52.3,4.75,195.9,2.4,0,0,2111.5,211.2,262.3,30.1,238.7,13.5,32.2,1,23.9,52.3,906,1159.7,0,0,7.2,4.3,0.9,0.6,1.2,0.5,0.2,0.1,0.4,6,31.5,138.3,0,-0.1,0,0,0.4,0.9,-0.8,0,3.42,0,0.08,0,0,0.2,0.1,182.9,3.63,0,NA
"143",142," eco1",0,1,-6.2,2142.2,4495,80,8,24,54.8,4.32,195.7,2.6,0,0,2112.7,211.3,261.6,30.1,239,18,32.3,1.5,24,52.3,906,1159.9,0,0,7.2,4.3,0.9,0.6,1.2,0.6,0.2,0.1,0.4,6,31.5,138.3,0,-0.1,0,0,0.5,1,-0.8,0,3.42,0.01,0.07,0,0,1.3,0.3,182.7,3.18,0,NA
"144",143," eco1",0,1,33.8,2141.7,4460,49.3,4.9,12.6,53.1,4.49,195.7,2.8,2.2,0.2,2094.1,209.4,255.2,29.4,234.5,15.1,31.9,1.2,23.5,52.2,905.8,1160.2,0.1,0,7.1,4.3,0.9,0.6,1.2,0.5,0.2,0.1,0.4,6,31.6,138.4,0,-0.1,0,0,0.5,1.1,-0.9,0,3.36,0,0,0,0,0.7,0.2,182.8,3.28,0,NA
"145",144," eco1",0,1,-3.5,2141.5,4470,86.4,8.6,27,54.7,4.3,195.8,3,1.1,0.1,2099.9,210,249.5,28.8,235,18.9,32,1.6,23.5,52.2,905.4,1160.4,0,0,7.1,4.3,0.9,0.6,1.2,0.7,0.2,0.1,0.4,6,31.6,138.4,0,-0.1,0,0,0.5,1.1,-0.9,0,3.4,0,0,0,0,1.3,0.4,182.8,3.04,0,NA
"146",145," eco1",0,1,-34.9,2142.7,4505,105.4,10.5,32.8,56.1,3.97,195.9,2.7,0,0,2117.6,211.8,253.4,29.2,238.8,25.1,32.3,2.2,24.7,52.3,905.1,1160.7,0,0,7.2,4.3,0.9,0.6,1.2,0.9,0.2,0.1,0.5,6.1,31.6,138.4,0,-0.1,0,0,0.5,1,-0.8,0,3.43,0.01,0.07,0,0,1.7,0.5,183,2.71,0,NA
"147",146," eco1",0,1,49.1,2142.4,4439,30.5,3,9.1,52.4,4.48,196,2.8,0,0,2086.6,208.7,252,29.1,233.7,18.4,31.9,1.5,24.2,52.3,905,1160.9,0,0,7.1,4.3,0.9,0.6,1.2,0.6,0.2,0.1,0.5,6.1,31.6,138.5,0,-0.1,0,0,0.6,1,-0.8,0,3.4,0,0,0,0,0.5,0.1,183.2,3.22,0,NA
"148",147," eco1",0,1,65.3,2140.8,4334,0.7,0.1,0.2,50,4.81,195.7,2.2,0,0,2037.1,203.7,256.9,29.6,226.9,11.7,31.3,0.8,23.2,52.1,904.5,1161.1,0,0,6.9,4.2,0.9,0.6,1.1,0.4,0.2,0,0.4,6,31.7,138.5,0,-0.1,0,0,0.4,0.9,-0.7,0,3.43,0,0.04,0,0,0,0,183.1,3.68,0,NA
"149",148," eco1",0,1,37.4,2138.3,4299,46.6,4.7,11.9,51,4.71,195.4,2.8,2.1,0.2,2018.7,201.9,246.6,28.5,222.1,11.2,30.9,0.9,21.9,51.8,903.2,1161.3,0.1,0,6.9,4.1,0.8,0.6,1.1,0.4,0.2,0.1,0.3,6,31.6,138.6,0,-0.1,0,0,0.4,1.2,-1,0,3.36,0,0,0,0,0.6,0.2,182.9,3.57,0,NA
"150",149," eco1",0,1,-99.2,2139.7,4431,170.5,17,51.5,57.1,3.62,195.7,2.9,1.7,0.2,2081,208.1,247,28.5,232.3,27.7,31.7,2.5,23.9,52.1,902.1,1161.6,0.1,0,7.1,4.2,0.8,0.6,1.2,1,0.2,0.1,0.5,6,31.7,138.6,0,-0.1,0,0,0.5,1.1,-0.9,0,3.37,0.01,0.06,0,0,2.7,0.7,182.8,2.46,0,NA
"151",150," eco1",0,1,-62.4,2142.7,4517,141.3,14.1,43.5,57.5,3.56,196.3,3.3,0.6,0.1,2122.4,212.2,248.2,28.6,239.4,33.3,32.4,2.9,25.9,52.5,902.5,1161.8,0,0,7.2,4.3,0.8,0.6,1.2,1.1,0.2,0.2,0.7,6.1,31.7,138.6,0,-0.2,0,0,0.7,1.1,-0.9,0,3.41,0,0,0,0,2.3,0.6,183.3,2.14,0,NA
"152",151," eco1",0,1,-13.2,2144.1,4545,97.1,9.7,27.7,56.1,3.95,196.9,3.4,2.1,0.2,2134.3,213.4,248,28.6,240.4,30,32.5,2.5,25.8,52.6,903.5,1162.1,0.1,0,7.3,4.4,0.8,0.6,1.2,1,0.2,0.1,0.7,6.1,31.8,138.7,0,-0.2,0,0,0.8,1.1,-0.9,0,3.38,0,0,0,0,1.5,0.4,183.7,2.58,0,NA
"153",152," eco1",0,1,-59,2146.9,4618,135.7,13.6,42.7,58.8,3.77,197.3,3.3,0.1,0,2170.4,217,252.8,29.1,247.4,35.2,33.1,3,26.9,52.9,904.8,1162.3,0,0,7.4,4.4,0.9,0.6,1.2,1.2,0.2,0.2,0.7,6.1,31.8,138.7,0,-0.2,0,0,0.8,1,-0.8,0,3.42,0.01,0.04,0,0,2.2,0.6,184,2.38,0,NA
"154",153," eco1",0,1,-0.5,2148.7,4620,83,8.3,25,56.7,4.12,197.5,3.3,0,0,2171.8,217.2,254.7,29.3,247.6,30.7,33.1,2.5,26.7,53,906.4,1162.5,0,0,7.4,4.4,0.9,0.6,1.2,1.1,0.2,0.1,0.7,6.1,31.9,138.8,0,-0.2,0,0,0.9,1.1,-0.8,0,3.39,0,0,0,0,1.3,0.4,184.3,2.76,0,NA
"155",154," eco1",0,1,1.6,2149.6,4630,87.2,8.7,25.7,57,4.24,197.6,3.5,0.5,0,2175.8,217.6,251.7,29,247.2,27.2,33.1,2.2,26,53,907.9,1162.8,0,0,7.4,4.4,0.9,0.6,1.2,0.9,0.2,0.1,0.7,6.1,32,138.8,0,-0.1,0,0,0.9,1.2,-0.9,0,3.47,0,0.1,0,0,1.4,0.4,184.3,2.97,0,NA
"156",155," eco1",0,1,58.9,2148.9,4544,18.3,1.8,5.7,53.2,4.75,197.4,2.8,0.3,0,2135.4,213.5,254,29.2,241,18.7,32.6,1.4,24.7,52.8,908.4,1163,0,0,7.3,4.4,0.9,0.6,1.2,0.6,0.2,0.1,0.5,6.1,32,138.8,0,-0.1,0,0,0.6,1,-0.8,0,3.38,0,0,0,0,0.3,0.1,184.3,3.48,0,NA
"157",156," eco1",0,1,-22.5,2149.2,4575,100.4,10,28.8,56.7,4.36,197.4,3,1.6,0.2,2149,214.9,253.9,29.2,242.6,22.4,32.7,1.8,24.6,52.7,908.7,1163.2,0.1,0,7.3,4.4,0.9,0.6,1.2,0.8,0.2,0.1,0.5,6.1,32,138.9,0,-0.1,0,0,0.6,1.1,-0.9,0,3.44,0,0.06,0,0,1.5,0.4,184.2,3.1,0,NA
"158",157," eco1",0,1,20.1,2149.5,4538,54.5,5.4,17.4,54.6,4.48,197.4,2.7,0.6,0.1,2132.6,213.3,256.4,29.5,240.7,20.8,32.6,1.7,24.6,52.6,908.7,1163.5,0,0,7.3,4.4,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6.1,32.1,138.9,0,-0.1,0,0,0.6,1,-0.8,0,3.37,0,0,0,0,0.9,0.2,184.2,3.2,0,NA
"159",158," eco1",0,1,18.8,2149.2,4518,62.9,6.3,17.9,54.5,4.52,197.3,3,1.6,0.2,2122.1,212.2,253.3,29.2,238.2,18.9,32.4,1.5,24.1,52.6,908.8,1163.7,0.1,0,7.2,4.3,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6.1,32.1,139,0,-0.1,0,0,0.6,1.1,-0.9,0,3.36,0,0,0,0,0.9,0.3,184.2,3.25,0,NA
"160",159," eco1",0,1,-23.4,2150.1,4540,97.2,9.7,30.4,56.3,4.18,197.3,2.8,0.3,0,2133.8,213.4,255.7,29.4,240.8,23.9,32.6,2,24.7,52.6,908.8,1163.9,0,0,7.3,4.4,0.9,0.6,1.2,0.8,0.2,0.1,0.5,6.1,32.1,139,0,-0.1,0,0,0.6,1,-0.8,0,3.38,0,0.03,0,0,1.6,0.4,184.2,2.92,0,NA
"161",160," eco1",0,1,11.9,2150.5,4530,71.3,7.1,21,55.1,4.3,197.4,3.1,0.7,0.1,2128.6,212.9,252.8,29.1,239.4,21.9,32.5,1.8,24.6,52.6,909,1164.2,0,0,7.2,4.3,0.9,0.6,1.2,0.8,0.2,0.1,0.5,6.1,32.1,139,0,-0.1,0,0,0.6,1.1,-0.9,0,3.38,0,0.03,0,0,1.1,0.3,184.3,3.02,0,NA
"162",161," eco1",0,1,-59.5,2152.2,4587,121.5,12.2,37,57.9,3.81,197.6,2.5,0.2,0,2155.8,215.6,263.7,30.2,245.6,30.5,33,2.7,25.6,52.8,909.5,1164.4,0,0,7.3,4.4,0.9,0.6,1.2,1.1,0.2,0.2,0.6,6.1,32.1,139.1,0,-0.1,0,0,0.5,0.9,-0.7,0,3.37,0.01,0.04,0,0,2,0.5,184.3,2.6,0,NA
"163",162," eco1",0,1,58.5,2153.2,4510,24.8,2.5,7.6,53.1,4.51,197.7,3,0.1,0,2120.1,212,261.1,30,239.7,20.8,32.6,1.7,25.4,52.8,910.4,1164.6,0,0,7.2,4.3,0.9,0.6,1.2,0.7,0.2,0.1,0.5,6.1,32.2,139.1,0,-0.1,0,0,0.7,1,-0.8,0,3.38,0,0,0,0,0.4,0.1,184.6,3.2,0,NA
"164",163," eco1",0,1,67,2151.9,4421,13.3,1.3,4,51.6,4.86,197.4,2.7,0.1,0,2077.8,207.8,257.6,29.6,232.7,13.7,32,1,24,52.6,910.4,1164.9,0,0,7.1,4.2,0.9,0.6,1.2,0.5,0.2,0.1,0.4,6.1,32.2,139.1,0,-0.1,0,0,0.6,1,-0.8,0,3.38,0,0,0,0,0.2,0.1,184.6,3.64,0,NA
"165",164," eco1",0,1,46.1,2150.3,4350,26,2.6,7.8,51.2,4.84,197,2.4,0,0,2044.8,204.5,257.1,29.6,227.8,11.6,31.5,0.9,23.1,52.4,909.7,1165.1,0,0,7,4.2,0.9,0.6,1.1,0.4,0.2,0,0.3,6.1,32.2,139.2,0,-0.1,0,0,0.4,1,-0.8,0,3.39,0,0,0,0,0.4,0.1,184.4,3.68,0,NA
"166",165," eco1",0,1,36,2148.2,4308,42.8,4.3,11.3,51.1,4.73,196.7,2.6,1.6,0.2,2023.6,202.4,250.8,28.9,223.3,11.1,31.2,0.9,22.3,52.1,908.5,1165.3,0.1,0,6.9,4.1,0.9,0.6,1.1,0.4,0.2,0,0.3,6,32.2,139.2,0,-0.1,0,0,0.4,1.1,-0.9,0,3.36,0,0,0,0,0.6,0.2,184.2,3.57,0,NA
"167",166," eco1",0,1,-13.4,2147.8,4318,84.5,8.4,26.9,52.9,4.32,196.6,2.6,0,0,2029.9,203,250.2,28.9,225.2,17.7,31.3,1.5,23,52.1,907.1,1165.5,0,0,6.9,4.1,0.9,0.6,1.1,0.6,0.2,0.1,0.4,6,32.1,139.3,0,-0.1,0,0,0.4,1,-0.8,0,3.4,0,0,0,0,1.4,0.4,184.1,3.1,0,NA
"168",167," eco1",0,1,63.6,2145.9,4230,10,1,2.4,49.2,4.71,196.5,2.4,0.6,0.1,1987.7,198.8,248.6,28.7,218.4,11.5,30.7,0.9,22.4,52,905.7,1165.8,0,0,6.8,4.1,0.8,0.6,1.1,0.4,0.2,0.1,0.3,6,32.1,139.3,0,-0.1,0,0,0.4,1,-0.8,0,3.37,0,0,0,0,0.1,0,184.2,3.52,0,NA
"169",168," eco1",0,1,-26.1,2145,4269,101.8,10.2,30.6,52.7,4.2,196.4,2.8,0.5,0.1,2006.2,200.6,244.6,28.3,221.2,18.9,30.9,1.7,22.8,52,904.1,1166,0,0,6.8,4.1,0.8,0.6,1.1,0.7,0.2,0.1,0.4,6,32.1,139.3,0,-0.1,0,0,0.5,1.1,-0.9,0,3.42,0.01,0.04,0,0,1.6,0.4,184.1,3,0,NA
"170",169," eco1",0,1,-29.7,2145.4,4302,98.8,9.9,30.2,53.1,3.99,196.7,2.7,0,0,2022.3,202.2,247.1,28.5,224.6,24.1,31.2,2.1,23.9,52.1,903.2,1166.2,0,0,6.9,4.1,0.8,0.6,1.1,0.8,0.2,0.1,0.5,6,32.1,139.4,0,-0.1,0,0,0.5,1,-0.8,0,3.38,0,0,0,0,1.6,0.4,184.2,2.72,0,NA
"171",170," eco1",0,1,-1,2145.2,4319,83.1,8.3,22.7,52.6,4.16,196.9,3.1,2.2,0.2,2027.9,202.8,242.6,28,224.2,22.4,31.2,1.9,23.8,52.2,902.7,1166.5,0.1,0,6.9,4.1,0.8,0.6,1.1,0.8,0.2,0.1,0.5,6.1,32.1,139.4,0,-0.1,0,0,0.7,1.1,-0.9,0,3.41,0,0.04,0,0,1.2,0.3,184.4,2.88,0,NA
"172",171," eco1",0,1,-63.5,2146.4,4405,137.3,13.7,41.2,55.7,3.83,197.4,3.1,2.1,0.2,2068.3,206.8,244.6,28.2,231,29.9,31.8,2.6,24.9,52.4,902.4,1166.7,0.1,0,7,4.2,0.8,0.6,1.2,1,0.2,0.1,0.6,6.1,32.1,139.5,0,-0.1,0,0,0.7,1.1,-0.8,0,3.38,0,0,0,0,2.1,0.6,184.6,2.5,0,NA
