Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
20, eco2, 2, 118969, -226.5, 2566.3, 10638.2, 505.3, 68.1, 183.6, 196.5, 3.07, 203.1, 11.6, 214.9, 37.6, 4786.2, 615, 860.4, 131.2, 1054.4, 110.4, 124.2, 16.1, 48.4, 41.3, 1625, 851.6, 6.6, 0.9, 20.5, 6.4, 4, 1.4, 5.3, 3.6, 0.6, 0.6, 1.5, 4.3, 43.6, 100.7, 0.1, -0.7, 0, -0.1, 3.5, 4, -2.6, 0, 33.86, 0.22, 0.19, 0, 0, 5.7, 3.5, 163.4, 1.8, 0, 
20, eco1, 3, 34085, -35.1, 2903.6, 9749.6, 329.4, 46.2, 207.8, 178.2, 3.84, 235.7, 12.3, 181.3, 35.6, 4401.9, 542.3, 737.7, 108.2, 992.3, 117.6, 122.3, 15.7, 45.9, 45.1, 1713.9, 1098.7, 4.4, 0.8, 16.5, 6.1, 3.1, 1.3, 5, 3.9, 0.6, 0.6, 1.5, 5, 53, 130, 0.1, -0.7, 0, -0.2, 3.5, 4.3, -2.7, 0, 33.52, 0.08, 0.07, 0, 0, 5.5, 3.8, 203.5, 2.31, 0, 
30, eco4, 0, 89511, -184.3, 4015.9, 12226.8, 573.5, 75.4, 221.8, 236.2, 3.04, 300.5, 16, 243.6, 42.6, 5504.9, 651.4, 1008.6, 142.9, 1396.3, 118.8, 174, 15.1, 58, 56.6, 2448, 1453.3, 7, 1, 19.2, 7, 3.9, 1.7, 7, 4, 0.9, 0.6, 1.6, 6.3, 65, 172.2, 0.1, -0.7, 0, -0.1, 3.9, 6.7, -4.6, 0, 33.76, 0.32, 0.35, 0, 0, 7, 3.9, 260.6, 1.91, 0, 
30, eco3, 1, 212017, -205.1, 3127.6, 11078.7, 540.7, 73.4, 210.7, 209.3, 2.63, 227.5, 13.7, 235.8, 42.1, 4971.5, 615, 900.2, 132.3, 1379.6, 111.9, 167.8, 15.6, 52.7, 52, 2051.5, 971.5, 6.9, 1, 19.6, 6.5, 3.9, 1.5, 6.9, 3.7, 0.8, 0.6, 1.5, 5.6, 51.1, 115.1, 0.1, -0.7, 0, -0.1, 3.7, 5.4, -3.9, 0, 33.78, 0.28, 0.29, 0, 0, 6.1, 3.9, 188.1, 1.68, 0, 
30, eco2, 2, 118969, -174.2, 2892.7, 10773.7, 490, 68.9, 197.1, 201.1, 2.64, 207.5, 12.4, 225, 41.6, 4838.8, 626.6, 914.3, 139.3, 1314.3, 102.2, 159.2, 15.7, 50.9, 47.9, 1937.7, 856.2, 6.5, 0.9, 19.8, 6.4, 3.9, 1.5, 6.6, 3.4, 0.8, 0.6, 1.4, 5.1, 46.5, 101.5, 0.1, -0.6, 0, -0.1, 3.3, 5, -3.7, 0, 33.76, 0.23, 0.21, 0, 0, 5.4, 3.8, 168.5, 1.7, 0, 
30, eco1, 3, 34085, -192.2, 3115.3, 10033.7, 478.6, 67.6, 166.7, 191.4, 3.22, 241.6, 12, 300.3, 50.9, 4417.6, 552.2, 781.8, 113.8, 1207.3, 97.2, 154.1, 14, 45, 49.6, 1917.1, 1103.6, 9, 1.2, 15.9, 6.1, 3.1, 1.3, 6, 3.2, 0.8, 0.6, 1.3, 5.6, 53.5, 130.8, 0.1, -0.6, 0, -0.2, 3.2, 4.6, -3.5, 0, 33.57, 0.39, 0.21, 0, 0, 4.9, 2.8, 204.9, 2.44, 0, 
40, eco4, 0, 89511, -2.5, 4187.2, 11683.5, 380.5, 53.1, 162.3, 222.3, 4.05, 300.4, 14.3, 210, 38.2, 5280.8, 630.6, 1017.2, 143.8, 1586.3, 106.5, 201.9, 14.4, 58, 59.8, 2610, 1459.3, 5.6, 0.9, 17.9, 6.7, 3.8, 1.7, 7.9, 3.6, 1, 0.6, 1.4, 6.8, 65.4, 173.2, 0.2, -0.6, 0, -0.2, 3.4, 6.2, -5, 0, 33.82, 0.09, 0.14, 0, 0, 5.5, 2.7, 263.9, 2.65, 0, 
40, eco3, 1, 212017, -26.6, 3404.4, 10954.5, 368.4, 53, 156.3, 208.5, 3.6, 232.5, 12.8, 207.9, 38.1, 4940.1, 613.7, 954.5, 139.4, 1578, 99.8, 195.9, 14.8, 54.3, 57.8, 2315, 977.3, 5.6, 0.9, 19, 6.5, 3.9, 1.5, 7.9, 3.3, 1, 0.6, 1.4, 6.4, 54.8, 116.1, 0.2, -0.6, 0, -0.2, 3.2, 5.4, -4.5, 0, 33.83, 0.13, 0.11, 0, 0, 5.1, 2.6, 195.1, 2.27, 0, 
40, eco2, 2, 118969, -18.7, 3184.2, 10762.4, 335.4, 49.4, 140.4, 201.1, 3.56, 213.5, 11.6, 201.5, 37.2, 4856.7, 628.6, 976.8, 147.9, 1505.4, 92.7, 186, 15, 52.9, 53.8, 2215.9, 861.6, 5.6, 0.8, 19.5, 6.4, 4, 1.5, 7.5, 3.1, 0.9, 0.6, 1.3, 6, 50.4, 102.3, 0.1, -0.5, 0, -0.2, 2.8, 5, -4.2, 0, 33.84, 0.12, 0.12, 0, 0, 4.4, 2.4, 175.7, 2.31, 0, 
40, eco1, 3, 34085, 27.3, 3352.4, 9884.3, 305.5, 45.6, 184.6, 193.5, 3.5, 243.5, 12.6, 204.9, 40.7, 4442.6, 560.3, 836.9, 121.6, 1442.9, 104.7, 186.1, 15.3, 49.5, 55, 2138.8, 1109.2, 4.9, 0.9, 15.6, 6.2, 3.1, 1.4, 7.2, 3.4, 0.9, 0.6, 1.3, 6.1, 56.4, 131.7, 0.1, -0.6, 0, -0.2, 3.1, 5.2, -4, 0, 33.61, 0.19, 0.09, 0, 0, 5.1, 3.1, 211.2, 2.15, 0, 
50, eco4, 0, 89511, 11.3, 4345.5, 11353.3, 381.6, 54.1, 183.4, 229.6, 3.43, 303, 15.1, 218.2, 40.7, 5119.7, 617.6, 1056.6, 148.9, 1725.7, 118.9, 222.2, 15.9, 62.7, 63.4, 2753.9, 1465.5, 5.6, 1, 17.1, 6.5, 3.8, 1.7, 8.6, 4, 1.1, 0.6, 1.6, 7.2, 66.4, 174.2, 0.2, -0.7, 0, -0.1, 3.6, 6.7, -5.3, 0, 33.72, 0.29, 0.33, 0, 0, 5.4, 3.1, 267.2, 2.14, 0, 
50, eco3, 1, 212017, -31.8, 3647.7, 10900.9, 400, 57.7, 182.4, 221.7, 2.93, 238.6, 14.2, 211.7, 40.1, 4913.4, 613.2, 1009.6, 147.1, 1717.4, 114, 215.5, 16.4, 59.6, 63.4, 2541.1, 983.5, 5.6, 0.9, 18.9, 6.4, 4.1, 1.6, 8.6, 3.8, 1.1, 0.7, 1.5, 7, 58.4, 117, 0.2, -0.7, 0, -0.1, 3.5, 6.2, -5, 0, 33.75, 0.29, 0.26, 0, 0, 5.6, 3.2, 201.1, 1.8, 0, 
50, eco2, 2, 118969, -42.9, 3439.1, 10803.4, 388.8, 58.5, 169.5, 219, 2.66, 219.7, 13, 208.5, 40.2, 4871.4, 633.6, 1043.1, 157.7, 1630.3, 103.3, 203.8, 16.3, 58, 59.5, 2454.1, 867.5, 5.7, 0.9, 19.5, 6.4, 4.2, 1.6, 8.2, 3.4, 1, 0.6, 1.4, 6.5, 54.3, 103.3, 0.2, -0.6, 0, -0.1, 3, 5.9, -4.8, 0, 33.74, 0.24, 0.23, 0, 0, 5.3, 3.1, 181.3, 1.74, 0, 
50, eco1, 3, 34085, 69.4, 3561.9, 9947.1, 277.4, 44.9, 172.6, 204.8, 3.8, 251.3, 13.3, 233.7, 45, 4443.7, 564, 867.9, 125.7, 1572.7, 108.8, 205.1, 15.6, 52.6, 59.7, 2334.4, 1115.3, 6, 1, 15.5, 6.2, 3.2, 1.4, 7.9, 3.6, 1, 0.6, 1.4, 6.8, 60.2, 132.7, 0.2, -0.7, 0, -0.2, 3.4, 5.4, -4.4, 0, 33.58, 0.43, 0.25, 0, 0, 3.9, 2.8, 218.1, 2.7, 0, 
60, eco4, 0, 89511, -178.5, 4455.8, 11224, 592.4, 78.9, 219.7, 239.7, 2.76, 305.7, 16.9, 255.8, 45.3, 5022.4, 607.9, 1007.4, 141.7, 1801.4, 113.9, 233.5, 14.8, 59.2, 64.9, 2859.4, 1472.3, 7.2, 1.1, 16.6, 6.2, 3.6, 1.6, 9, 3.9, 1.2, 0.6, 1.5, 7.4, 67.9, 175.3, 0.2, -0.7, 0, -0.1, 3.7, 7.8, -6.1, 0, 33.85, 0.36, 0.35, 0, 0, 8.2, 3.8, 269.5, 1.98, 0, 
60, eco3, 1, 212017, -168.6, 3833.5, 10792.7, 558.7, 77.1, 206.8, 231.1, 2.56, 244.3, 15.6, 244.4, 44.1, 4830.2, 602.4, 987.7, 143.5, 1785.3, 105.6, 225.6, 15.1, 57.3, 66.8, 2718.9, 990.6, 6.9, 1, 18.4, 6.2, 3.9, 1.6, 8.9, 3.5, 1.1, 0.6, 1.4, 7.5, 62.4, 118.2, 0.2, -0.7, 0, -0.1, 3.5, 7.2, -5.9, 0, 33.84, 0.35, 0.3, 0, 0, 7.4, 3.8, 206.3, 1.85, 0, 
60, eco2, 2, 118969, -115.6, 3642.5, 10709.7, 494.9, 70.7, 202, 227.3, 2.73, 226, 14.6, 230.8, 42.9, 4805.8, 623.4, 1025.5, 154.5, 1703.8, 99.5, 214.2, 15.5, 56.6, 63.1, 2648.6, 874.2, 6.4, 1, 19.2, 6.2, 4.1, 1.6, 8.5, 3.3, 1.1, 0.6, 1.3, 7.1, 58.6, 104.3, 0.2, -0.6, 0, -0.1, 3.2, 6.9, -5.7, 0, 33.85, 0.3, 0.23, 0, 0, 6.4, 3.8, 187.5, 1.93, 0, 
60, eco1, 3, 34085, -162.7, 3702.8, 9779.7, 493.1, 71.7, 101, 207.5, 3.39, 256.8, 13, 319.5, 54.8, 4268.6, 545.6, 891.9, 128.7, 1569.1, 78.5, 207.8, 12.5, 48.9, 62.3, 2469.9, 1121.7, 9.4, 1.3, 14.7, 5.9, 3.2, 1.5, 7.9, 2.6, 1, 0.5, 1.1, 7.1, 63.5, 133.8, 0.2, -0.5, 0, -0.2, 2.9, 5.7, -4.8, 0, 33.55, 0.47, 0.25, 0, 0, 5, 1.3, 220.8, 3.09, 0, 
70, eco4, 0, 89511, 42.3, 4563.4, 10856.8, 333.6, 50.1, 113.8, 228.2, 3.47, 307.8, 13.9, 238.5, 44, 4865.9, 591.5, 1062.8, 148.8, 1875.6, 100.5, 243.4, 14, 60.6, 67.2, 2956.5, 1479.2, 6.2, 1, 15.9, 6, 3.7, 1.7, 9.4, 3.3, 1.2, 0.6, 1.4, 7.7, 69.9, 176.4, 0.2, -0.6, 0, -0.2, 3.2, 6.4, -5.4, 0, 33.7, 0.16, 0.3, 0, 0, 4.4, 1.6, 273.4, 2.83, 0, 
70, eco3, 1, 212017, 48.3, 3998.7, 10482.4, 321.7, 50.3, 117.1, 224.8, 3.13, 248.8, 13.5, 227.1, 43.1, 4700, 586.9, 1049, 151.8, 1858.5, 95, 235.2, 14.4, 59.2, 70.4, 2871.3, 997.8, 5.9, 1, 17.8, 6, 4.1, 1.7, 9.3, 3.1, 1.2, 0.6, 1.3, 8, 66.4, 119.3, 0.2, -0.6, 0, -0.2, 3, 6.1, -5.4, 0, 33.72, 0.15, 0.24, 0, 0, 4.5, 1.8, 212.4, 2.53, 0, 
70, eco2, 2, 118969, 57.3, 3807.7, 10264.8, 287.1, 49.1, 104.6, 221, 3.14, 229.8, 12.3, 215.5, 42, 4606.7, 598.2, 1082.3, 162.7, 1753.7, 83.6, 221.5, 14.3, 57.8, 66.5, 2802.2, 881.1, 5.6, 0.9, 18.4, 5.9, 4.2, 1.7, 8.8, 2.7, 1.1, 0.5, 1.2, 7.5, 62.7, 105.4, 0.2, -0.5, 0, -0.2, 2.6, 5.8, -5.2, 0, 33.72, 0.15, 0.28, 0, 0, 3.8, 1.6, 193.1, 2.65, 0, 
70, eco1, 3, 34085, 50.1, 3830.6, 9363.8, 312.4, 50.1, 123.2, 207.6, 3.68, 259.1, 13.8, 252.7, 48, 4151.2, 534.3, 892.1, 127.8, 1633.6, 92, 216.6, 13.7, 50.5, 65, 2586.5, 1128.7, 6.5, 1.1, 14.4, 5.7, 3.2, 1.5, 8.2, 3, 1.1, 0.5, 1.2, 7.4, 66.7, 134.9, 0.2, -0.6, 0, -0.2, 3.2, 6, -5, 0, 33.55, 0.1, 0.07, 0, 0, 4.3, 1.7, 226.8, 2.82, 0, 
80, eco4, 0, 89511, -165.2, 4650.1, 10583.3, 610.9, 80.4, 222.3, 236.2, 2.86, 311.4, 18.2, 267.7, 47.8, 4708.5, 577.9, 1056.1, 147.1, 1904.7, 124.6, 248.5, 16.1, 62.6, 69.1, 3032.2, 1486.1, 7.3, 1.1, 15.4, 5.8, 3.6, 1.6, 9.5, 4.2, 1.2, 0.6, 1.6, 7.9, 71, 177.5, 0.2, -0.8, 0, -0.1, 4.1, 8.4, -6.5, 0, 33.83, 0.38, 0.33, 0, 0, 7, 3.9, 276.5, 1.78, 0, 
80, eco3, 1, 212017, -147.8, 4128.3, 10256.4, 577.5, 78.8, 214.9, 233, 2.65, 254.9, 17.3, 265, 48.3, 4556.8, 574.9, 1055, 152.3, 1887.5, 117.1, 241, 16.8, 61.5, 73.6, 2987.9, 1005.3, 7.3, 1.1, 17.4, 5.8, 4.1, 1.6, 9.4, 3.9, 1.2, 0.7, 1.6, 8.3, 69.4, 120.5, 0.2, -0.8, 0, -0.1, 3.8, 8, -6.4, 0, 33.82, 0.39, 0.3, 0, 0, 6.6, 3.9, 217.6, 1.72, 0, 
80, eco2, 2, 118969, -112.8, 3943.7, 10084.8, 527.3, 74.8, 204.9, 230.5, 2.72, 236.4, 16.2, 252, 47.3, 4489.8, 589.6, 1096.3, 165.5, 1794, 108.7, 228.6, 17.2, 60.5, 69.8, 2925.1, 888.3, 6.9, 1.1, 17.9, 5.7, 4.3, 1.7, 9, 3.5, 1.1, 0.7, 1.4, 7.8, 65.9, 106.6, 0.2, -0.7, 0, -0.1, 3.4, 7.7, -6.2, 0, 33.84, 0.33, 0.23, 0, 0, 6, 3.9, 198.8, 1.76, 0, 
80, eco1, 3, 34085, -141, 3918.9, 9336.5, 500.1, 71.6, 131.7, 212.8, 3.01, 265.3, 14.6, 344.8, 60, 4042.4, 528.6, 903.8, 129.9, 1652.1, 95.2, 221.5, 14.8, 51.3, 67.2, 2664.8, 1135.6, 9.9, 1.4, 13.9, 5.6, 3.2, 1.5, 8.3, 3.1, 1.1, 0.6, 1.3, 7.7, 68.7, 136.1, 0.2, -0.6, 0, -0.2, 3.4, 6.3, -5.2, 0, 33.53, 0.5, 0.2, 0, 0, 5.3, 1.7, 229.8, 2.33, 0, 
90, eco4, 0, 89511, -84, 4709.6, 10330, 461.1, 66.6, 145.9, 229.6, 3.13, 314.6, 14.8, 305.7, 53.6, 4550.8, 568.7, 1073.4, 149.2, 1925.9, 103.7, 253.3, 15.4, 61.2, 70.2, 3084.9, 1493.3, 8.5, 1.3, 14.8, 5.7, 3.6, 1.6, 9.6, 3.4, 1.3, 0.6, 1.4, 8, 72.8, 178.7, 0.2, -0.6, 0, -0.2, 3.2, 7, -5.8, 0, 33.8, 0.29, 0.25, 0, 0, 5, 2.1, 279, 2.39, 0, 
90, eco3, 1, 212017, -77.8, 4229, 10084.1, 454.3, 67.7, 153.7, 230.3, 2.94, 260.1, 14.8, 299, 53.7, 4441.6, 570.1, 1078.3, 155.4, 1929, 101.5, 248.3, 16.5, 60.9, 75.7, 3079.2, 1013.1, 8.3, 1.2, 17.1, 5.7, 4.2, 1.7, 9.7, 3.4, 1.2, 0.6, 1.4, 8.6, 72.4, 121.8, 0.2, -0.6, 0, -0.2, 3.1, 6.9, -5.8, 0, 33.81, 0.3, 0.21, 0, 0, 5.2, 2.3, 222, 2.11, 0, 
90, eco2, 2, 118969, -59.6, 4057.4, 9931.9, 424.6, 65.2, 147.9, 229.8, 2.87, 241.7, 13.9, 285.9, 52.3, 4384.1, 582.8, 1133, 171.2, 1842.2, 93.8, 236.3, 16.8, 60.5, 72.1, 3029, 895.9, 8, 1.2, 17.7, 5.6, 4.4, 1.7, 9.2, 3.1, 1.2, 0.6, 1.3, 8.1, 68.9, 107.8, 0.2, -0.5, 0, -0.2, 2.8, 6.7, -5.7, 0, 33.81, 0.25, 0.21, 0, 0, 4.8, 2.4, 203.1, 2.12, 0, 
90, eco1, 3, 34085, -13.1, 4011.8, 9245.5, 405.8, 61.8, 189.1, 214.1, 3.72, 270.5, 15.9, 310.3, 56.6, 4037.8, 534.9, 909.7, 130.4, 1752.9, 115.8, 234.7, 16.7, 53.6, 69.6, 2745.8, 1142.9, 8.4, 1.3, 14, 5.6, 3.2, 1.5, 8.8, 3.9, 1.2, 0.7, 1.5, 8, 71.5, 137.3, 0.2, -0.8, 0, -0.3, 3.9, 6.6, -5.4, 0, 33.58, 0.29, 0.16, 0, 0, 4.7, 3, 236.4, 2.46, 0, 
100, eco4, 0, 89511, -4.5, 4724.7, 9196.3, 356.6, 50.2, 168.8, 204.4, 3.67, 311.6, 13.5, 214.4, 39.6, 4110.7, 515.4, 1032.2, 143.3, 1873.4, 104.5, 248.2, 14.4, 59.3, 70, 3095.2, 1500.1, 5.5, 0.9, 13.2, 5.1, 3.4, 1.5, 9.4, 3.5, 1.2, 0.6, 1.4, 8, 74.3, 179.8, 0.2, -0.5, 0, -0.2, 2.7, 6.5, -5.4, 0, 33.63, 0.07, 0.1, 0, 0, 5.1, 2.8, 281.9, 2.74, 0, 
100, eco3, 1, 212017, 0.7, 4271.5, 8973.3, 357.3, 51.9, 176, 206.8, 3.39, 258.7, 13.8, 215.5, 40.5, 4002.9, 515.8, 1032.6, 148.8, 1878.8, 103.3, 243.6, 15.5, 59, 76, 3115.7, 1020.7, 5.5, 0.9, 15.2, 5.2, 3.9, 1.6, 9.4, 3.4, 1.2, 0.6, 1.4, 8.7, 75.3, 123, 0.2, -0.5, 0, -0.2, 2.8, 6.6, -5.5, 0, 33.65, 0.09, 0.1, 0, 0, 5.1, 3, 226.4, 2.45, 0, 
100, eco2, 2, 118969, 30.1, 4117.6, 8816.3, 314.8, 46.6, 161.6, 207.4, 3.54, 241, 12.8, 199.3, 37.7, 3945.7, 522, 1098.3, 165.9, 1806.7, 92.7, 232.8, 15.4, 58.8, 72.8, 3082.7, 903.3, 5.1, 0.8, 16, 5, 4.3, 1.6, 9, 3, 1.2, 0.6, 1.3, 8.3, 72.2, 109, 0.2, -0.5, 0, -0.2, 2.4, 6.3, -5.3, 0, 33.66, 0.08, 0.08, 0, 0, 4.5, 2.9, 208.1, 2.62, 0, 
100, eco1, 3, 34085, -14.1, 4083.7, 8303.4, 351, 55.3, 151.4, 198.8, 3.47, 269.2, 13.1, 280.6, 53.9, 3622.8, 492.9, 948.4, 136.3, 1702.7, 94, 232.2, 15.3, 52.9, 70.8, 2810.2, 1149.8, 7, 1.3, 12.4, 5.2, 3.3, 1.5, 8.5, 3.1, 1.2, 0.6, 1.2, 8.1, 74, 138.4, 0.2, -0.5, 0, -0.2, 2.6, 6.1, -4.9, 0, 33.34, 0.09, 0.06, 0, 0, 5, 2.1, 238.5, 2.77, 0, 
