Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2042, eco3, 1, 135.92, 16.68, 45, 273, 0, 
2043, eco3, 1, 138.28, 16.56, 46, 311, 0, 
2044, eco3, 1, 134.59, 15.76, 36, 297, 0, 
2045, eco3, 1, 138.02, 16.26, 47, 287, 0, 
2046, eco3, 1, 162.39, 16.64, 0, 272, 0, 
2047, eco3, 1, 105.83, 18.75, 0, 272, 0, 
2048, eco3, 1, 138.9, 16.95, 46, 286, 0, 
2049, eco3, 1, 170.67, 16.46, 0, 292, 0, 
2050, eco3, 1, 139.82, 16.05, 18, 323, 0, 
2051, eco3, 1, 153.87, 16.07, 67, 299, 0, 
2052, eco3, 1, 121.55, 17.58, 22, 282, 0, 
2053, eco3, 1, 111.11, 16.95, 26, 291, 0, 
2054, eco3, 1, 140.67, 17.03, 0, 277, 0, 
2055, eco3, 1, 155.77, 16.7, 55, 314, 0, 
2056, eco3, 1, 135.77, 18.8, 0, 321, 0, 
2057, eco3, 1, 111.38, 17.04, 61, 291, 0, 
2058, eco3, 1, 140.71, 16.75, 0, 299, 0, 
2059, eco3, 1, 141.6, 16.78, 0, 285, 0, 
2060, eco3, 1, 172.31, 16.87, 49, 303, 0, 
2061, eco3, 1, 157.12, 17.26, 0, 306, 0, 
2062, eco3, 1, 153.87, 16.07, 67, 290, 0, 
2063, eco3, 1, 167.6, 15.93, 52, 312, 0, 
2064, eco3, 1, 95.15, 18.29, 29, 303, 0, 
2065, eco3, 1, 179.78, 17.67, 0, 321, 0, 
2066, eco3, 1, 150.17, 17.73, 0, 286, 0, 
2067, eco3, 1, 166.21, 17.1, 16, 305, 0, 
2068, eco3, 1, 153.18, 14.69, 36, 268, 0, 
2069, eco3, 1, 131.46, 16.48, 59, 284, 0, 
2070, eco3, 1, 131.46, 16.48, 59, 289, 0, 
2071, eco3, 1, 113.93, 18.16, 0, 303, 0, 
2072, eco3, 1, 128.89, 17.49, 0, 282, 0, 
2073, eco3, 1, 153.9, 15.66, 0, 298, 0, 
2074, eco3, 1, 123.62, 16.93, 0, 303, 0, 
2075, eco3, 1, 128.89, 17.49, 0, 281, 0, 
2076, eco3, 1, 141.39, 16.28, 48, 321, 0, 
2077, eco3, 1, 172.31, 16.87, 49, 297, 0, 
2078, eco3, 1, 151.1, 16.01, 53, 293, 0, 
2079, eco3, 1, 121.55, 17.58, 22, 287, 0, 
2080, eco3, 1, 107.58, 18.46, 0, 279, 0, 
2081, eco3, 1, 132.47, 15.59, 56, 270, 0, 
2082, eco3, 1, 150.06, 16.44, 20, 299, 0, 
2083, eco3, 1, 150.06, 16.44, 20, 296, 0, 
2084, eco3, 1, 138.58, 15.99, 46, 281, 0, 
2085, eco3, 1, 179.78, 17.67, 0, 325, 0, 
2086, eco3, 1, 135.92, 16.68, 45, 269, 0, 
2087, eco3, 1, 100.91, 17.87, 25, 311, 0, 
2088, eco3, 1, 179.78, 17.67, 0, 322, 0, 
2089, eco3, 1, 155.77, 16.7, 55, 290, 0, 
2090, eco3, 1, 150.03, 16.84, 47, 298, 0, 
2091, eco3, 1, 104.41, 17.37, 51, 293, 0, 
2092, eco3, 1, 162.39, 16.64, 0, 270, 0, 
2093, eco3, 1, 150.06, 16.44, 20, 298, 0, 
2094, eco3, 1, 153.9, 15.66, 0, 292, 0, 
2095, eco3, 1, 142.64, 16.64, 48, 312, 0, 
2096, eco3, 1, 141.6, 16.78, 0, 287, 0, 
2097, eco3, 1, 124.24, 17.96, 0, 294, 0, 
2098, eco3, 1, 144.63, 18.12, 0, 269, 0, 
2099, eco3, 1, 124.24, 17.96, 0, 292, 0, 
2100, eco3, 1, 122.03, 16.57, 39, 293, 0, 
2101, eco3, 1, 119.49, 17.17, 0, 298, 0, 
2102, eco3, 1, 145.96, 16.67, 28, 302, 0, 
2103, eco3, 1, 170.71, 16.5, 0, 278, 0, 
2104, eco3, 1, 129.14, 18.06, 45, 295, 0, 
2105, eco3, 1, 111.38, 17.04, 61, 304, 0, 
2006, eco2, 2, 152.38, 16.76, 49, 298, 0, 
2007, eco2, 2, 138.53, 15.71, 50, 282, 0, 
2008, eco2, 2, 97.12, 17.76, 52, 284, 0, 
2009, eco2, 2, 108.74, 16.52, 34, 291, 0, 
2010, eco2, 2, 139.64, 15.53, 50, 272, 0, 
2011, eco2, 2, 150.8, 14.26, 40, 266, 0, 
2012, eco2, 2, 129.13, 17.37, 15, 296, 0, 
2013, eco2, 2, 177.68, 17.24, 0, 323, 0, 
2014, eco2, 2, 157.21, 17.25, 22, 321, 0, 
2015, eco2, 2, 125.05, 17.07, 25, 300, 0, 
2016, eco2, 2, 125.05, 17.07, 25, 279, 0, 
2017, eco2, 2, 109.55, 15.9, 45, 283, 0, 
2018, eco2, 2, 160.82, 15.47, 59, 311, 0, 
2019, eco2, 2, 133.11, 16.67, 0, 295, 0, 
2020, eco2, 2, 148.67, 17.67, 0, 270, 0, 
2021, eco2, 2, 184.88, 16.17, 0, 296, 0, 
2022, eco2, 2, 132.14, 16.67, 25, 292, 0, 
2023, eco2, 2, 142.97, 16.25, 22, 295, 0, 
2024, eco2, 2, 152.99, 15.68, 0, 266, 0, 
2025, eco2, 2, 176.85, 16.41, 52, 298, 0, 
2026, eco2, 2, 118.72, 16.08, 0, 283, 0, 
2027, eco2, 2, 151.47, 16.35, 53, 303, 0, 
2028, eco2, 2, 149.28, 17.24, 0, 290, 0, 
2029, eco2, 2, 111.92, 18.61, 19, 323, 0, 
2030, eco2, 2, 138.2, 16.23, 50, 304, 0, 
2031, eco2, 2, 138.53, 15.71, 50, 286, 0, 
2032, eco2, 2, 163.52, 16.06, 0, 300, 0, 
2033, eco2, 2, 125.78, 16.39, 17, 288, 0, 
2034, eco2, 2, 132.77, 16.23, 52, 294, 0, 
2035, eco2, 2, 177.68, 17.24, 0, 321, 0, 
2036, eco2, 2, 189.59, 16.46, 45, 323, 0, 
2037, eco2, 2, 149.28, 17.24, 0, 284, 0, 
2038, eco2, 2, 142.57, 16.34, 0, 280, 0, 
2039, eco2, 2, 154.53, 15.2, 0, 296, 0, 
2040, eco2, 2, 137.08, 15.24, 20, 312, 0, 
2041, eco2, 2, 127.43, 16.86, 26, 283, 0, 
2042, eco2, 2, 140.77, 16.15, 49, 277, 0, 
2043, eco2, 2, 139.98, 16.07, 51, 309, 0, 
2044, eco2, 2, 135.42, 15.24, 42, 291, 0, 
2045, eco2, 2, 138.53, 15.71, 50, 286, 0, 
2046, eco2, 2, 159.61, 16.17, 0, 280, 0, 
2047, eco2, 2, 108.04, 18.22, 0, 271, 0, 
2048, eco2, 2, 140.42, 16.48, 48, 283, 0, 
2049, eco2, 2, 163.52, 16.06, 0, 295, 0, 
2050, eco2, 2, 137.91, 15.58, 31, 321, 0, 
2051, eco2, 2, 156.1, 15.51, 70, 287, 0, 
2052, eco2, 2, 125.05, 17.07, 25, 277, 0, 
2053, eco2, 2, 108.74, 16.52, 34, 292, 0, 
2054, eco2, 2, 138.49, 16.58, 0, 271, 0, 
2055, eco2, 2, 155.86, 16.19, 59, 284, 0, 
2056, eco2, 2, 137.62, 18.3, 0, 320, 0, 
2057, eco2, 2, 107.42, 16.62, 64, 292, 0, 
2058, eco2, 2, 142.97, 16.25, 22, 291, 0, 
2059, eco2, 2, 142.57, 16.34, 0, 280, 0, 
2060, eco2, 2, 176.85, 16.41, 52, 298, 0, 
2061, eco2, 2, 158.89, 16.81, 0, 305, 0, 
2062, eco2, 2, 156.1, 15.51, 70, 295, 0, 
2063, eco2, 2, 160.82, 15.47, 59, 309, 0, 
2064, eco2, 2, 100.29, 17.74, 35, 299, 0, 
2065, eco2, 2, 177.68, 17.24, 0, 321, 0, 
2066, eco2, 2, 149.28, 17.24, 0, 284, 0, 
2067, eco2, 2, 170.54, 16.61, 21, 307, 0, 
2068, eco2, 2, 150.8, 14.26, 40, 260, 0, 
2069, eco2, 2, 133.75, 15.98, 62, 282, 0, 
2070, eco2, 2, 133.75, 15.98, 62, 279, 0, 
2071, eco2, 2, 112.19, 17.67, 47, 302, 0, 
2072, eco2, 2, 126.09, 16.97, 0, 279, 0, 
2073, eco2, 2, 154.53, 15.2, 0, 301, 0, 
2074, eco2, 2, 125.78, 16.39, 17, 290, 0, 
2075, eco2, 2, 126.09, 16.97, 0, 281, 0, 
2076, eco2, 2, 144.8, 15.82, 50, 286, 0, 
2077, eco2, 2, 176.85, 16.41, 52, 299, 0, 
2078, eco2, 2, 150.91, 15.57, 55, 301, 0, 
2079, eco2, 2, 125.05, 17.07, 25, 283, 0, 
2080, eco2, 2, 105.87, 17.98, 0, 275, 0, 
2081, eco2, 2, 130.05, 15.08, 59, 273, 0, 
2082, eco2, 2, 150.64, 15.96, 22, 291, 0, 
2083, eco2, 2, 150.64, 15.96, 22, 294, 0, 
2084, eco2, 2, 139.64, 15.53, 50, 269, 0, 
2085, eco2, 2, 177.68, 17.24, 0, 321, 0, 
2086, eco2, 2, 140.77, 16.15, 49, 271, 0, 
2087, eco2, 2, 97.96, 17.4, 29, 303, 0, 
2088, eco2, 2, 177.68, 17.24, 0, 323, 0, 
2089, eco2, 2, 155.86, 16.19, 59, 288, 0, 
2090, eco2, 2, 151.47, 16.35, 53, 296, 0, 
2091, eco2, 2, 107.21, 16.95, 54, 293, 0, 
2092, eco2, 2, 159.61, 16.17, 0, 273, 0, 
2093, eco2, 2, 150.64, 15.96, 22, 295, 0, 
2094, eco2, 2, 154.53, 15.2, 0, 299, 0, 
2095, eco2, 2, 138.2, 16.23, 50, 297, 0, 
2096, eco2, 2, 142.57, 16.34, 0, 281, 0, 
2097, eco2, 2, 129.13, 17.37, 15, 294, 0, 
2098, eco2, 2, 148.67, 17.67, 0, 269, 0, 
2099, eco2, 2, 129.13, 17.37, 15, 297, 0, 
2100, eco2, 2, 121.88, 16.05, 43, 295, 0, 
2101, eco2, 2, 122.39, 16.62, 0, 296, 0, 
2102, eco2, 2, 150.36, 16.15, 32, 291, 0, 
2103, eco2, 2, 167.14, 16.02, 45, 273, 0, 
2104, eco2, 2, 123.72, 17.66, 48, 297, 0, 
2105, eco2, 2, 107.42, 16.62, 64, 294, 0, 
2006, eco1, 3, 124.38, 19.75, 0, 318, 0, 
2007, eco1, 3, 128.51, 18.55, 0, 365, 0, 
2008, eco1, 3, 80.18, 20.57, 0, 337, 0, 
2009, eco1, 3, 111.71, 19.3, 0, 309, 0, 
2010, eco1, 3, 126.66, 18.5, 0, 317, 0, 
2011, eco1, 3, 142.97, 16.98, 23, 277, 0, 
2012, eco1, 3, 101.52, 20.33, 0, 320, 0, 
2013, eco1, 3, 156.24, 20.03, 0, 335, 0, 
2014, eco1, 3, 131.5, 20.01, 0, 332, 0, 
2015, eco1, 3, 102.39, 19.9, 0, 326, 0, 
2016, eco1, 3, 102.39, 19.9, 0, 327, 0, 
2017, eco1, 3, 113.27, 18.74, 0, 304, 0, 
2018, eco1, 3, 157.54, 18.41, 16, 321, 0, 
2019, eco1, 3, 114.46, 19.56, 0, 365, 0, 
2020, eco1, 3, 117.27, 20.62, 0, 282, 0, 
2021, eco1, 3, 157.69, 18.87, 0, 318, 0, 
2022, eco1, 3, 98.37, 19.6, 16, 309, 0, 
2023, eco1, 3, 121.55, 19.25, 0, 365, 0, 
2024, eco1, 3, 136.09, 18.59, 0, 280, 0, 
2025, eco1, 3, 134, 19.22, 0, 316, 0, 
2026, eco1, 3, 98.13, 18.95, 0, 316, 0, 
2027, eco1, 3, 128.56, 19.23, 0, 365, 0, 
2028, eco1, 3, 131.79, 20.08, 0, 319, 0, 
2029, eco1, 3, 95.99, 21.42, 0, 330, 0, 
2030, eco1, 3, 133.97, 18.93, 0, 338, 0, 
2031, eco1, 3, 128.51, 18.55, 0, 365, 0, 
2032, eco1, 3, 172.26, 18.85, 0, 304, 0, 
2033, eco1, 3, 128.07, 19.42, 0, 346, 0, 
2034, eco1, 3, 111.87, 19.14, 0, 322, 0, 
2035, eco1, 3, 156.24, 20.03, 0, 339, 0, 
2036, eco1, 3, 182.37, 19.22, 0, 324, 0, 
2037, eco1, 3, 131.79, 20.08, 0, 318, 0, 
2038, eco1, 3, 124.11, 19.12, 0, 365, 0, 
2039, eco1, 3, 151.94, 18.04, 0, 339, 0, 
2040, eco1, 3, 128.08, 17.94, 0, 334, 0, 
2041, eco1, 3, 116.45, 19.69, 0, 329, 0, 
2042, eco1, 3, 110.89, 19.01, 17, 288, 0, 
2043, eco1, 3, 121.12, 18.85, 0, 326, 0, 
2044, eco1, 3, 116.93, 18.21, 0, 311, 0, 
2045, eco1, 3, 128.51, 18.55, 0, 365, 0, 
2046, eco1, 3, 147.06, 19.06, 0, 365, 0, 
2047, eco1, 3, 95.14, 21.12, 0, 286, 0, 
2048, eco1, 3, 124.63, 19.28, 0, 323, 0, 
2049, eco1, 3, 172.26, 18.85, 0, 304, 0, 
2050, eco1, 3, 135.89, 18.42, 0, 330, 0, 
2051, eco1, 3, 136.9, 18.5, 56, 340, 0, 
2052, eco1, 3, 102.39, 19.9, 0, 324, 0, 
2053, eco1, 3, 111.71, 19.3, 0, 310, 0, 
2054, eco1, 3, 128.07, 19.32, 0, 286, 0, 
2055, eco1, 3, 137.25, 19.13, 0, 331, 0, 
2056, eco1, 3, 129.95, 21.01, 0, 343, 0, 
2057, eco1, 3, 105.72, 19.25, 50, 365, 0, 
2058, eco1, 3, 121.55, 19.25, 0, 365, 0, 
2059, eco1, 3, 124.11, 19.12, 0, 365, 0, 
2060, eco1, 3, 134, 19.22, 0, 315, 0, 
2061, eco1, 3, 135.08, 19.63, 0, 344, 0, 
2062, eco1, 3, 136.9, 18.5, 56, 318, 0, 
2063, eco1, 3, 157.54, 18.41, 16, 321, 0, 
2064, eco1, 3, 75.47, 20.58, 0, 324, 0, 
2065, eco1, 3, 156.24, 20.03, 0, 334, 0, 
2066, eco1, 3, 131.79, 20.08, 0, 318, 0, 
2067, eco1, 3, 131.74, 19.63, 0, 331, 0, 
2068, eco1, 3, 142.97, 16.98, 23, 276, 0, 
2069, eco1, 3, 116.64, 18.95, 50, 365, 0, 
2070, eco1, 3, 116.64, 18.95, 50, 365, 0, 
2071, eco1, 3, 113.97, 20.24, 0, 347, 0, 
2072, eco1, 3, 119.55, 19.97, 0, 365, 0, 
2073, eco1, 3, 151.94, 18.04, 0, 331, 0, 
2074, eco1, 3, 128.07, 19.42, 0, 339, 0, 
2075, eco1, 3, 119.55, 19.97, 0, 365, 0, 
2076, eco1, 3, 124.91, 18.5, 0, 348, 0, 
2077, eco1, 3, 134, 19.22, 0, 314, 0, 
2078, eco1, 3, 129.72, 18.51, 0, 342, 0, 
2079, eco1, 3, 102.39, 19.9, 0, 322, 0, 
2080, eco1, 3, 100.59, 20.7, 0, 341, 0, 
2081, eco1, 3, 110.21, 18.23, 0, 308, 0, 
2082, eco1, 3, 138.63, 18.77, 0, 313, 0, 
2083, eco1, 3, 138.63, 18.77, 0, 315, 0, 
2084, eco1, 3, 126.66, 18.5, 0, 319, 0, 
2085, eco1, 3, 156.24, 20.03, 0, 335, 0, 
2086, eco1, 3, 110.89, 19.01, 17, 287, 0, 
2087, eco1, 3, 94.62, 20.25, 0, 325, 0, 
2088, eco1, 3, 156.24, 20.03, 0, 336, 0, 
2089, eco1, 3, 137.25, 19.13, 0, 331, 0, 
2090, eco1, 3, 128.56, 19.23, 0, 365, 0, 
2091, eco1, 3, 91.63, 19.73, 0, 317, 0, 
2092, eco1, 3, 147.06, 19.06, 0, 365, 0, 
2093, eco1, 3, 138.63, 18.77, 0, 315, 0, 
2094, eco1, 3, 151.94, 18.04, 0, 335, 0, 
2095, eco1, 3, 133.97, 18.93, 0, 336, 0, 
2096, eco1, 3, 124.11, 19.12, 0, 365, 0, 
2097, eco1, 3, 101.52, 20.33, 0, 341, 0, 
2098, eco1, 3, 117.27, 20.62, 0, 281, 0, 
2099, eco1, 3, 101.52, 20.33, 0, 341, 0, 
2100, eco1, 3, 99.73, 19.12, 16, 321, 0, 
2101, eco1, 3, 97.12, 19.69, 0, 365, 0, 
2102, eco1, 3, 125.21, 19.03, 0, 314, 0, 
2103, eco1, 3, 147.27, 18.93, 0, 365, 0, 
2104, eco1, 3, 123.71, 20.08, 0, 365, 0, 
2105, eco1, 3, 105.72, 19.25, 50, 365, 0, 
