Time,NEEC,SOMTC,AGB,AG_NPPC,MineralN,C_DeadWood,
0, 0, 2718.7, 10262.8, 0, 3.5, 0.9, 
5, -49.6, 2508.9, 9811.1, 185.7, 3.68, 524, 
10, -177.6, 2495.6, 9708.5, 352.1, 3.32, 740.4, 
15, -191.7, 2552.7, 9945.3, 386.2, 3.14, 817.8, 
20, -107.9, 2624.2, 9646.2, 307, 3.62, 874.3, 
