"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"11",10," eco1",0,1,-137.5,2551.4,1381,179.8,36,63.3,29.8,1.99,197,4.2,202.7,40.5,446.7,89.3,113.2,37.6,142.9,40.8,21.4,8.8,12.8,79.1,1328,1131.5,5,0.9,1.1,1.1,0.3,0.3,0.7,1.4,0.1,0.3,0.7,9.4,40.1,133.6,0,-0.2,0,-0.1,0.7,1.9,-1.5,0,3.46,0.02,0.07,0,0,2.6,0.4,188.2,1.57,0,NA
"12",11," eco1",0,1,-84.6,2533.8,1463,136,27.2,64.8,32.9,2.3,198.5,4,203.3,40.7,484.5,96.9,128.2,38.5,172.5,46.1,25.8,9.9,14.8,79.5,1307.6,1131.8,5,0.9,1.2,1.2,0.4,0.4,0.9,1.6,0.1,0.4,0.8,9.4,40.4,133.6,0,-0.2,0,-0.1,0.8,1.6,-1.4,0,3.36,0.01,0.03,0,0,1.8,0.4,189.4,1.88,0,NA
"13",12," eco1",0,1,-80.3,2516,1553,144.7,28.9,66.4,35.9,2.6,199.8,4.7,206.3,41.3,523.8,104.8,141.2,38.6,200.9,47.3,30.1,9.9,16.3,79.8,1287.7,1132.2,5.1,1,1.3,1.2,0.4,0.4,1,1.6,0.2,0.4,0.8,9.3,40.8,133.7,0,-0.2,0,-0.2,1,1.8,-1.6,0,3.47,0.01,0.07,0,0,2,0.4,190.4,2.07,0,NA
"14",13," eco1",0,1,-78.2,2503.7,1613,132,26.4,65.5,38.2,2.71,200.8,3.9,204.1,40.8,554.2,110.8,158.4,40,229.3,51.8,34.4,10.9,17.7,79.9,1273.6,1132.5,5,0.9,1.4,1.3,0.4,0.4,1.1,1.8,0.2,0.4,0.9,9.3,41.1,133.7,0,-0.2,0,-0.1,0.9,1.5,-1.2,0,3.46,0.03,0.13,0,0,1.8,0.4,191.3,2.32,0,NA
"15",14," eco1",0,1,-104.2,2493.2,1728,161.7,32.3,66.7,40.9,2.53,201.9,4.3,215,43,597.4,119.5,174,41,256.6,53.3,38.5,11.1,19.3,80.2,1260.9,1132.9,5.3,1,1.5,1.4,0.5,0.4,1.3,1.9,0.2,0.4,0.9,9.3,41.5,133.8,0,-0.2,0,-0.2,1,1.6,-1.3,0,3.41,0,0.06,0,0,2.3,0.4,191.8,2.28,0,NA
"16",15," eco1",0,1,-50.8,2483.5,1755,127.1,25.4,70.5,44,3.18,203,4.8,205.6,41.1,619.5,123.9,187.7,41.4,284.1,53.1,42.6,11,20.4,80.3,1249.6,1133.2,5.1,1,1.6,1.5,0.5,0.4,1.4,1.8,0.2,0.4,1,9.2,41.9,133.9,0,-0.2,0,-0.2,1.2,1.7,-1.4,0,3.43,0.01,0.08,0,0,1.7,0.5,193,2.24,0,NA
"17",16," eco1",0,1,-103.2,2474.5,1884,175.8,35.2,69.1,45.9,2.88,203.8,5,220.9,44.2,665,133,199.7,41.6,309.1,51.8,46.3,10.6,21.1,80.1,1239.7,1133.6,5.4,1,1.7,1.6,0.5,0.5,1.5,1.8,0.2,0.4,1,9.2,42.2,133.9,0,-0.2,0,-0.2,1.2,1.7,-1.4,0,3.37,0,0,0,0,2.5,0.4,193.2,2.5,0,NA
"18",17," eco1",0,1,-124.7,2469.4,2011,184.9,37,75.8,49.7,2.68,205.1,4.4,233.9,46.8,711.4,142.3,217.3,43.3,338.4,56.2,50.7,11.7,22.5,80.2,1232.8,1133.9,5.7,1.1,1.8,1.7,0.6,0.5,1.7,2,0.3,0.4,1,9.1,42.6,134,0,-0.2,0,-0.2,1.1,1.5,-1.2,0,3.39,0,0.03,0,0,2.6,0.5,193.7,2.14,0,NA
"19",18," eco1",0,1,-124.2,2466,2148,196,39.2,78.8,52.8,2.51,206.3,5,249.3,49.9,760.5,152.1,232.1,44.4,366.9,57.6,54.9,12,23.8,80.4,1227.5,1134.3,6.1,1.2,1.9,1.8,0.6,0.5,1.8,2,0.3,0.4,1,9.1,42.9,134,0,-0.3,0,-0.2,1.3,1.6,-1.3,0,3.36,0,0,0,0,2.7,0.5,194.2,2.12,0,NA
"20",19," eco1",0,1,-135.7,2465.5,2281,204.8,41,85.4,56.9,2.51,207.8,4.9,262.1,52.4,810.2,162,250,46.3,398.6,61.8,59.6,12.9,25.4,80.9,1224.5,1134.7,6.4,1.2,2,1.9,0.6,0.5,2,2.1,0.3,0.5,1.1,9.1,43.2,134.1,0,-0.3,0,-0.2,1.3,1.6,-1.2,0,3.39,0,0,0,0,2.8,0.5,195,1.91,0,NA
"21",20," eco1",0,1,-62,2467.1,2293,147.4,29.5,82.9,58.6,3.02,208.8,5,250,50,828.2,165.6,266.7,48,427.6,63.2,63.9,13.1,26.9,81.4,1223.8,1135,6.1,1.2,2.1,2,0.7,0.6,2.1,2.2,0.3,0.5,1.1,9.2,43.6,134.2,0,-0.3,0,-0.2,1.3,1.5,-1.2,0,3.37,0,0,0,0,1.9,0.5,196.2,2.36,0,NA
"22",21," eco1",0,1,-113.5,2470.2,2407,197.6,39.5,83.5,61,2.8,209.8,5.3,261.4,52.3,869.9,174,281,49.3,454.9,62.9,67.9,13,27.9,81.9,1225,1135.4,6.4,1.2,2.2,2.1,0.7,0.6,2.3,2.2,0.3,0.5,1.2,9.2,44,134.2,0,-0.3,0,-0.2,1.4,1.6,-1.2,0,3.36,0,0,0,0,2.7,0.5,196.6,2.37,0,NA
"23",22," eco1",0,1,-130.5,2475.3,2527,204.5,40.9,84.6,63.4,2.39,210.8,4.8,274.9,55,912.9,182.6,299.7,51.8,483.7,65.8,72.2,13.6,29.3,82.6,1227.7,1135.7,6.8,1.3,2.3,2.2,0.8,0.6,2.4,2.3,0.4,0.5,1.2,9.2,44.3,134.3,0,-0.3,0,-0.2,1.3,1.5,-1.1,0,3.48,0.03,0.1,0,0,2.8,0.5,197,2.34,0,NA
"24",23," eco1",0,1,-50.3,2482.3,2531,151.9,30.4,84.5,65.3,2.89,211.7,5.5,263.3,52.7,926.5,185.3,312.3,52.9,509.1,64.2,75.9,13.1,30.3,83.2,1232.7,1136.1,6.5,1.2,2.3,2.2,0.8,0.6,2.5,2.2,0.4,0.5,1.2,9.2,44.7,134.3,0,-0.3,0,-0.2,1.5,1.6,-1.2,0,3.4,0.01,0.04,0,0,2,0.5,198,2.5,0,NA
"25",24," eco1",0,1,-106.7,2490.1,2610,188.3,37.7,83.9,67.1,2.62,212.6,4.9,269.8,54,957.4,191.5,330.4,55.4,535.6,66.7,79.8,13.8,31.6,83.9,1238.2,1136.4,6.6,1.3,2.4,2.3,0.8,0.7,2.7,2.3,0.4,0.5,1.2,9.3,45.1,134.4,0,-0.3,0,-0.2,1.3,1.4,-1,0,3.39,0,0,0,0,2.6,0.5,198.5,2.52,0,NA
"26",25," eco1",0,1,-51.2,2499.8,2595,146,29.2,84.5,68.8,3.1,213.4,5,255.3,51.1,964.5,192.9,347.2,57.6,561.4,68.1,83.6,14.1,32.8,84.8,1245.4,1136.8,6.3,1.2,2.4,2.3,0.9,0.7,2.8,2.4,0.4,0.5,1.3,9.3,45.5,134.5,0,-0.3,0,-0.2,1.4,1.4,-1.1,0,3.39,0,0,0,0,1.9,0.5,199.7,2.5,0,NA
"27",26," eco1",0,1,28.5,2510.3,2471,85.7,17.1,76.1,68.1,3.95,213.7,5.2,220.4,44.1,941,188.2,358.9,58.8,580.8,64.8,86.4,13.2,33.3,85.5,1254.3,1137.1,5.4,1,2.4,2.2,0.9,0.7,2.9,2.3,0.4,0.5,1.2,9.4,45.9,134.5,0,-0.3,0,-0.2,1.5,1.5,-1.1,0,3.34,0,0.04,0,0,0.9,0.5,201,3.08,0,NA
"28",27," eco1",0,1,-7.2,2520.9,2437,120.6,24.1,69,67.2,3.99,213.6,5.3,209.2,41.8,936.5,187.3,365.3,59.1,594.5,59.2,88.4,11.9,33.3,86,1264.1,1137.5,5.1,1,2.4,2.2,0.9,0.7,3,2.1,0.4,0.4,1.2,9.4,46.3,134.6,0,-0.3,0,-0.2,1.5,1.6,-1.2,0,3.37,0.01,0.09,0,0,1.6,0.4,201.3,3.31,0,NA
"29",28," eco1",0,1,-126.7,2531.1,2607,221.2,44.2,72.6,68.8,2.89,214.2,5.3,242.8,48.6,982.6,196.5,371.4,59.4,609.2,57.2,90.5,11.5,33,86.3,1273.9,1137.9,6,1.1,2.5,2.3,0.9,0.7,3,2,0.5,0.4,1.1,9.4,46.6,134.6,0,-0.3,0,-0.2,1.4,1.6,-1.2,0,3.42,0.01,0.09,0,0,3.2,0.5,200.6,2.82,0,NA
"30",29," eco1",0,1,-96.3,2542.4,2700,196.8,39.4,81.4,71.8,2.73,215.2,5.2,255.9,51.2,1013.1,202.6,379.4,60.2,628.1,59,93.2,12.1,33.5,86.7,1283.9,1138.3,6.3,1.2,2.5,2.4,1,0.7,3.1,2.1,0.5,0.4,1.1,9.4,47,134.7,0.1,-0.3,0,-0.2,1.4,1.6,-1.2,0,3.36,0,0,0,0,2.7,0.5,201.1,2.3,0,NA
"31",30," eco1",0,1,-117,2554.8,2800,205.3,41.1,84.3,73.8,2.39,216.4,4.8,270.2,54,1046.1,209.2,393.9,62.4,650.4,63.6,96.4,13.2,34.9,87.5,1293.7,1138.7,6.6,1.3,2.6,2.5,1,0.7,3.3,2.2,0.5,0.5,1.2,9.5,47.4,134.8,0,-0.2,0,-0.2,1.3,1.4,-1.1,0,3.41,0,0.02,0,0,2.9,0.5,201.6,2.24,0,NA
"32",31," eco1",0,1,-39.2,2569.5,2788,157.7,31.5,87.6,75.8,3.11,217.5,5.6,258.3,51.7,1052.4,210.5,401,63,670.5,64.1,99.3,13.2,35.7,88.6,1306.1,1139.1,6.3,1.2,2.6,2.5,1,0.8,3.4,2.2,0.5,0.5,1.2,9.6,47.8,134.8,0.1,-0.3,0,-0.2,1.5,1.6,-1.2,0,3.47,0.02,0.06,0,0,2.1,0.6,203.1,2.24,0,NA
"33",32," eco1",0,1,-104.3,2584.7,2906,217.1,43.4,85.3,76.6,2.6,218.4,5.8,277.3,55.5,1088.7,217.7,405.7,63.3,687.7,62.6,101.8,12.8,36,89.5,1319.6,1139.5,6.8,1.3,2.7,2.6,1,0.8,3.4,2.2,0.5,0.5,1.2,9.7,48.2,134.9,0.1,-0.3,0,-0.2,1.6,1.7,-1.3,0,3.37,0.01,0.04,0,0,3.1,0.5,203.2,2.47,0,NA
"34",33," eco1",0,1,-105,2599.6,2972,200.7,40.1,90.6,79.1,2.47,219.6,5,283,56.6,1113.9,222.8,421.9,65.9,711.4,68.1,105.2,14.2,37.6,90.5,1331.6,1139.9,7,1.3,2.8,2.7,1.1,0.8,3.6,2.4,0.5,0.5,1.3,9.8,48.6,135,0.1,-0.3,0,-0.2,1.3,1.4,-1.1,0,3.43,0.01,0.06,0,0,2.7,0.6,204,2.17,0,NA
"35",34," eco1",0,1,-144.6,2616.2,3094,234.4,46.9,95.4,81.8,2.15,221.1,5,300.2,60,1154,230.8,440.4,69,737.7,74.3,109.1,15.6,39.5,91.9,1344.6,1140.2,7.4,1.4,2.9,2.7,1.1,0.8,3.7,2.6,0.5,0.6,1.3,9.9,49,135,0.1,-0.3,0,-0.2,1.4,1.4,-1.1,0,3.42,0,0,0,0,3.3,0.6,204.7,1.92,0,NA
"36",35," eco1",0,1,-70.8,2635,3100,181.8,36.4,95.6,83.3,2.54,222.3,5.4,291.9,58.4,1165.3,233.1,455.4,71.4,762.2,76.8,112.7,16,41,93.5,1360,1140.6,7.2,1.4,2.9,2.8,1.1,0.9,3.8,2.7,0.6,0.6,1.4,10,49.4,135.1,0.1,-0.3,0,-0.2,1.5,1.5,-1.1,0,3.41,0.02,0.06,0,0,2.4,0.6,206.1,2.11,0,NA
"37",36," eco1",0,1,-131.2,2655.3,3205,232.3,46.5,97.7,85.3,2.28,223.7,5.4,305.7,61.1,1200.8,240.2,472,74,787.8,79.6,116.4,16.6,42.7,95.2,1376.4,1141,7.5,1.4,3,2.9,1.2,0.9,3.9,2.8,0.6,0.6,1.5,10.2,49.9,135.2,0.1,-0.3,0,-0.2,1.5,1.4,-1.1,0,3.38,0,0,0,0,3.2,0.6,206.8,1.98,0,NA
"38",37," eco1",0,1,-20.7,2677.1,3135,148,29.6,94.9,85.9,3.09,224.7,5.7,281.8,56.4,1191.8,238.4,484.3,75.7,809.8,78.9,119.6,16.3,44,96.9,1394.9,1141.3,6.9,1.3,3,2.8,1.2,0.9,4.1,2.7,0.6,0.6,1.5,10.3,50.4,135.2,0.1,-0.3,0,-0.2,1.7,1.5,-1.2,0,3.36,0.01,0.04,0,0,1.8,0.6,208.5,2.35,0,NA
"39",38," eco1",0,1,7.2,2698.8,3042,129.7,25.9,88,85.2,3.73,225.2,5.8,256,51.2,1174.1,234.8,492.2,76.6,826.5,75.3,122,15.3,44.2,98.3,1414.5,1141.7,6.3,1.2,2.9,2.8,1.2,0.9,4.1,2.6,0.6,0.6,1.5,10.5,50.9,135.3,0.1,-0.3,0,-0.2,1.7,1.6,-1.3,0,3.39,0,0.07,0,0,1.6,0.6,209.8,2.84,0,NA
"40",39," eco1",0,1,-69,2719.9,3084,191.9,38.4,86.5,85.6,3.44,225.8,5.7,261.6,52.3,1188.2,237.6,500.1,77.6,842,73.3,124.2,14.9,44.5,99.4,1433.9,1142.2,6.4,1.2,3,2.8,1.3,0.9,4.2,2.5,0.6,0.6,1.4,10.6,51.5,135.4,0.1,-0.3,0,-0.2,1.7,1.6,-1.3,0,3.38,0,0,0,0,2.6,0.6,210.2,2.74,0,NA
"41",40," eco1",0,1,-40.8,2741,3080,169.4,33.9,85.5,85.9,3.47,226.5,5.7,257.4,51.5,1190.4,238.1,507.1,78.4,856.4,71.7,126.2,14.6,44.6,100.5,1453.4,1142.6,6.3,1.2,3,2.8,1.3,0.9,4.3,2.5,0.6,0.5,1.4,10.6,52,135.4,0.1,-0.3,0,-0.2,1.6,1.6,-1.3,0,3.4,0,0,0,0,2.3,0.5,210.9,2.77,0,NA
"42",41," eco1",0,1,-12.5,2762.7,3056,156.9,31.4,82.8,85.6,3.63,226.9,6.1,250,50,1186.5,237.3,506.6,77.7,866.1,67.3,127.5,13.6,44,101.4,1474.3,1143,6.1,1.2,3,2.8,1.3,0.9,4.3,2.3,0.6,0.5,1.3,10.7,52.6,135.5,0.1,-0.3,0,-0.2,1.7,1.7,-1.4,0,3.42,0.01,0.03,0,0,2.1,0.5,211.6,2.91,0,NA
"43",42," eco1",0,1,8.3,2783.3,3012,142.7,28.5,78.4,84.7,3.72,227.1,6.2,240,48,1176,235.2,502.8,76.5,871.9,62.4,128.2,12.5,43,102.1,1494.7,1143.5,5.9,1.1,3,2.8,1.3,0.9,4.4,2.2,0.6,0.5,1.3,10.8,53.2,135.6,0.1,-0.3,0,-0.2,1.7,1.8,-1.5,0,3.39,0.01,0.07,0,0,1.9,0.5,212.2,3.12,0,NA
"44",43," eco1",0,1,-60.2,2802.2,3071,193.2,38.6,80.3,85.3,3.22,227.7,5.8,252.4,50.5,1191.1,238.2,503.1,76.3,879.8,61.7,129.2,12.5,42.5,102.6,1513.1,1144,6.2,1.2,3,2.8,1.3,0.9,4.4,2.1,0.6,0.5,1.2,10.9,53.7,135.7,0.1,-0.3,0,-0.2,1.5,1.7,-1.5,0,3.36,0,0,0,0,2.7,0.5,212.3,2.78,0,NA
"45",44," eco1",0,1,-13.4,2821,3041,152.9,30.6,81.3,85.6,3.4,228.4,5.8,244.5,48.9,1185,237,504.6,76.3,888.3,61.8,130.4,12.6,42.6,103.3,1530.7,1144.4,6,1.1,3,2.8,1.3,0.9,4.4,2.2,0.7,0.5,1.2,11,54.2,135.7,0.1,-0.3,0,-0.2,1.5,1.7,-1.5,0,3.42,0.01,0.06,0,0,2,0.5,213.2,2.71,0,NA
"46",45," eco1",0,1,-17.5,2839.4,3024,156.5,31.3,79.3,85.3,3.44,229,5.8,240.4,48.1,1181.1,236.2,505.8,76.4,895.5,61.3,131.3,12.5,42.6,104.1,1547.8,1144.9,5.9,1.1,3,2.8,1.3,0.9,4.5,2.1,0.7,0.5,1.2,11.1,54.7,135.8,0.1,-0.3,0,-0.2,1.5,1.7,-1.5,0,3.38,0,0,0,0,2.1,0.5,214,2.78,0,NA
"47",46," eco1",0,1,-25.8,2856.8,3004,153.1,30.6,77.5,84.8,3.39,229.6,5.3,236.3,47.3,1175.9,235.2,512.5,77.5,904.3,62.6,132.5,12.8,43.2,104.9,1563.4,1145.3,5.8,1.1,3,2.8,1.3,0.9,4.5,2.2,0.7,0.5,1.2,11.2,55.2,135.9,0.1,-0.2,0,-0.2,1.3,1.6,-1.4,0,3.38,0,0,0,0,2,0.5,214.7,2.8,0,NA
"48",47," eco1",0,1,16.8,2874.8,2942,129.8,26,74.8,84,3.67,230,5.8,223.8,44.8,1159.4,231.9,511.3,77.1,908.4,60.2,133,12.3,43,105.8,1580.3,1145.8,5.5,1,2.9,2.8,1.3,0.9,4.5,2.1,0.7,0.5,1.2,11.3,55.7,136,0.1,-0.3,0,-0.2,1.5,1.8,-1.5,0,3.38,0.01,0.03,0,0,1.7,0.5,215.5,2.94,0,NA
"49",48," eco1",0,1,-127.2,2891.2,3091,233.2,46.6,78.3,84.9,2.57,230.9,5.2,257.5,51.5,1195.7,239.1,520.5,78.8,918.5,63.7,134.4,13.2,43.8,106.6,1594.6,1146.2,6.3,1.2,3,2.8,1.3,0.9,4.6,2.2,0.7,0.5,1.2,11.3,56.1,136,0.1,-0.2,0,-0.2,1.3,1.6,-1.4,0,3.42,0,0,0,0,3.4,0.5,215.3,2.49,0,NA
"50",49," eco1",0,1,1.7,2909.6,3043,144.3,28.9,81.4,85.6,3.15,231.8,5.9,245.4,49.1,1185.2,237,520.1,78.5,925.9,63.3,135.4,13,43.9,107.6,1611.4,1146.7,6,1.1,3,2.8,1.3,0.9,4.6,2.2,0.7,0.5,1.2,11.5,56.7,136.1,0.1,-0.3,0,-0.2,1.5,1.8,-1.6,0,3.37,0,0,0,0,1.9,0.5,216.6,2.45,0,NA
"51",50," eco1",0,1,13.5,2927.8,3003,142.8,28.6,77.1,84.6,3.43,232.3,6.3,236.8,47.4,1174.8,235,514,77.1,928.5,59.8,135.7,12.1,43.4,108.5,1628.8,1147.2,5.8,1.1,3,2.8,1.3,0.9,4.6,2.1,0.7,0.4,1.2,11.6,57.2,136.2,0.1,-0.3,0,-0.2,1.6,1.9,-1.7,0,3.39,0.01,0.04,0,0,1.9,0.5,217.4,2.83,0,NA
"52",51," eco1",0,1,-22.6,2943.6,2987,153.2,30.6,76.5,84.4,3.38,232.9,5.5,233.8,46.8,1170.1,234,519.2,78,935.5,61.4,136.6,12.6,43.7,109.2,1643.1,1147.6,5.7,1.1,2.9,2.8,1.3,0.9,4.7,2.1,0.7,0.5,1.2,11.7,57.7,136.3,0.1,-0.2,0,-0.2,1.3,1.7,-1.5,0,3.38,0,0,0,0,2.1,0.5,218.1,2.79,0,NA
"53",52," eco1",0,1,-3.8,2960.5,2997,163.1,32.6,74.3,83.7,3.21,233.3,6.5,237.8,47.6,1171.2,234.2,509.1,75.9,934.6,56.8,136.3,11.5,42.6,109.9,1659.9,1148.1,5.8,1.1,2.9,2.8,1.3,0.9,4.7,2,0.7,0.4,1.2,11.8,58.2,136.4,0.1,-0.3,0,-0.2,1.6,2,-1.8,0,3.42,0.02,0.09,0,0,2.3,0.5,218.4,2.9,0,NA
"54",53," eco1",0,1,-93,2975,3097,213.4,42.7,81.2,85.4,2.62,234.3,5.5,259.1,51.8,1196.7,239.3,514.8,77.1,943.4,61,137.5,12.6,42.9,110.5,1673,1148.6,6.4,1.2,3,2.8,1.3,0.9,4.7,2.1,0.7,0.5,1.2,11.8,58.7,136.4,0.1,-0.2,0,-0.2,1.3,1.8,-1.5,0,3.42,0.02,0.05,0,0,3,0.5,218.7,2.37,0,NA
"55",54," eco1",0,1,-58,2990.8,3130,184.1,36.8,82.5,85.9,2.5,235.4,5.5,264.9,53,1206.5,241.3,521.6,78.4,953.2,64.3,138.9,13.4,44,111.4,1686.3,1149.1,6.5,1.2,3,2.9,1.3,0.9,4.8,2.2,0.7,0.5,1.2,11.9,59.1,136.5,0.1,-0.3,0,-0.2,1.3,1.8,-1.5,0,3.39,0,0,0,0,2.5,0.5,219.5,2.37,0,NA
"56",55," eco1",0,1,-38.8,3007.9,3128,175.2,35,88.3,87.7,2.94,236.7,5.9,260.6,52.1,1209.9,242,526.7,79.2,964.8,67.3,140.6,14,45,112.6,1700.7,1149.5,6.4,1.2,3,2.9,1.3,0.9,4.8,2.3,0.7,0.5,1.3,12.1,59.6,136.6,0.1,-0.3,0,-0.2,1.4,1.8,-1.6,0,3.44,0.02,0.06,0,0,2.3,0.6,220.9,2.08,0,NA
"57",56," eco1",0,1,27.6,3024.9,3046,129.3,25.9,81.8,86.4,3.55,237.3,6.3,240.9,48.2,1190.8,238.2,525.5,78.9,970.3,65.2,141.3,13.4,45,113.7,1716.2,1150,5.9,1.1,3,2.8,1.3,0.9,4.9,2.3,0.7,0.5,1.3,12.2,60.1,136.7,0.1,-0.3,0,-0.2,1.6,2,-1.7,0,3.38,0.01,0.03,0,0,1.6,0.5,222.1,2.74,0,NA
"58",57," eco1",0,1,-53.9,3040.7,3090,186,37.2,79.1,86,3.07,237.9,5.8,251.1,50.2,1201.5,240.3,530,79.7,976.9,65.3,142.2,13.4,45.6,114.5,1730.1,1150.5,6.2,1.2,3,2.9,1.3,1,4.9,2.3,0.7,0.5,1.3,12.3,60.6,136.7,0.1,-0.3,0,-0.2,1.4,1.8,-1.6,0,3.35,0,0,0,0,2.6,0.5,222.4,2.77,0,NA
