"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"174",173," eco1",0,1,-22.1,2040.9,3541,104,10.4,49.2,41,3.85,189,3.3,1.8,0.2,1662.7,166.3,147.4,24.5,371,37.9,79.6,3.1,25.9,46.7,802.3,1166,0.1,0,2.9,3.3,0.3,0.5,1.9,1.1,0.4,0.2,0.7,5.5,28.9,139.3,0,-0.3,0,0,0.9,1,-0.8,0,3.41,0,0.03,0,0,2.1,0.9,181.9,2.47,0,NA
"175",174," eco1",0,1,-32.8,2044.1,3588,121.6,12.2,57.9,41.5,3.64,189.1,3.7,2.3,0.2,1684.5,168.4,144.1,24.2,376.1,40.7,80.3,3.3,26.2,46.9,804.7,1166.2,0.1,0,3,3.4,0.3,0.5,1.9,1.2,0.4,0.2,0.8,5.5,29,139.4,0,-0.3,0,0,1,1.1,-0.8,0,3.38,0,0.05,0,0,2.4,1,182,2.25,0,NA
"176",175," eco1",0,1,-23.2,2046.9,3620,110.7,11.1,53.9,41.9,3.65,189.4,3.6,1.5,0.2,1700.2,170,143.1,24.1,379.9,41.6,80.8,3.4,26.3,47.1,807,1166.5,0.1,0,3,3.4,0.3,0.5,1.9,1.2,0.4,0.2,0.8,5.6,29.1,139.4,0,-0.3,0,0,1.1,1.1,-0.8,0,3.43,0.01,0.06,0,0,2.2,0.9,182.2,2.28,0,NA
"177",176," eco1",0,1,29.9,2047.8,3583,47.4,4.7,23.3,41.4,4.19,189.5,3,1,0.1,1683.4,168.3,147,24.5,373.3,33.1,80.3,2.6,25.6,47.1,808.5,1166.7,0,0,3,3.4,0.3,0.5,1.9,0.9,0.4,0.2,0.7,5.5,29.1,139.4,0,-0.2,0,0,0.9,0.9,-0.7,0,3.39,0,0.03,0,0,0.9,0.4,182.4,2.87,0,NA
"178",177," eco1",0,1,-11.1,2049.2,3582,79.1,7.9,38.3,41.5,3.99,189.4,2.7,0.6,0.1,1683,168.3,152.8,25.1,374.5,35.5,80.6,2.9,25.5,47.1,809.8,1166.9,0,0,3,3.4,0.3,0.5,1.9,1,0.4,0.2,0.7,5.5,29.1,139.5,0,-0.2,0,0,0.7,0.9,-0.7,0,3.46,0.02,0.15,0,0,1.6,0.7,182.3,2.75,0,NA
"179",178," eco1",0,1,13.1,2051,3564,64,6.4,31,41.3,4.15,189.5,3,0.4,0,1675,167.5,153.8,25.3,371.1,32.3,80.4,2.6,25.6,47.1,811.3,1167.1,0,0,3,3.4,0.3,0.5,1.9,0.9,0.4,0.2,0.7,5.5,29.2,139.5,0,-0.2,0,0,0.8,1,-0.7,0,3.42,0.01,0.04,0,0,1.3,0.5,182.4,2.83,0,NA
"180",179," eco1",0,1,31.3,2051.6,3522,40.6,4.1,19.9,40.8,4.41,189.4,2.6,0,0,1655.4,165.5,156.7,25.6,364.3,27.2,79.9,2.1,25.1,47,812.2,1167.3,0,0,2.9,3.3,0.3,0.5,1.8,0.8,0.4,0.1,0.6,5.5,29.2,139.5,0,-0.2,0,0,0.7,0.9,-0.7,0,3.42,0,0,0,0,0.8,0.3,182.4,3.14,0,NA
"181",180," eco1",0,1,11.8,2051.5,3526,70.8,7.1,28.1,40.6,4.39,189.4,3.1,5.9,0.6,1651.6,165.2,151.8,25.2,358.3,25,79.5,2,24,46.9,813.2,1167.5,0.2,0,2.9,3.3,0.3,0.5,1.8,0.7,0.4,0.1,0.5,5.5,29.2,139.6,0,-0.2,0,0,0.7,1.1,-0.8,0,3.4,0,0,0,0,1.2,0.5,182.2,3.12,0,NA
"182",181," eco1",0,1,-17.2,2052.9,3532,92,9.2,48.2,40.9,3.96,189.3,2.9,1.8,0.2,1658.6,165.9,151.6,25.2,362.3,32.6,79.9,2.7,24.5,47,813.7,1167.7,0.1,0,2.9,3.3,0.3,0.5,1.8,0.9,0.4,0.2,0.6,5.5,29.2,139.6,0,-0.2,0,0,0.7,1,-0.8,0,3.4,0.01,0.07,0,0,1.8,0.8,182.2,2.73,0,NA
"183",182," eco1",0,1,-21.3,2055.4,3555,100.1,10,48.4,41.2,3.8,189.5,3.1,1.4,0.1,1669.4,166.9,150.9,25.2,365.8,36.4,80.4,3,25.5,47.2,814.8,1167.9,0.1,0,3,3.3,0.3,0.5,1.8,1,0.4,0.2,0.7,5.5,29.2,139.6,0,-0.2,0,0,0.8,1,-0.8,0,3.38,0,0,0,0,2,0.8,182.3,2.43,0,NA
"184",183," eco1",0,1,-33.7,2058.5,3595,117.2,11.7,56.6,41.7,3.61,189.7,3.4,1.1,0.1,1688.7,168.9,149.3,25,371.8,40.8,81,3.4,26.4,47.5,816.5,1168.1,0,0,3,3.4,0.3,0.5,1.9,1.2,0.4,0.2,0.8,5.6,29.3,139.7,0,-0.3,0,0,0.9,1.1,-0.8,0,3.47,0.01,0.06,0,0,2.4,1,182.5,2.22,0,NA
"185",184," eco1",0,1,-25.8,2061.2,3635,107.6,10.8,46.8,41.9,3.72,190.2,3.4,6,0.6,1702.7,170.3,149.6,25,374.1,40.3,81.4,3.3,26.6,47.7,818.5,1168.4,0.2,0,3,3.4,0.3,0.5,1.9,1.1,0.4,0.2,0.8,5.6,29.3,139.7,0,-0.3,0,0,1,1,-0.8,0,3.36,0,0,0,0,2,0.8,182.8,2.32,0,NA
"186",185," eco1",0,1,30,2062.5,3587,46.2,4.6,27.4,41.6,4.23,190.3,2.9,0.7,0.1,1685.2,168.5,153.4,25.4,370.1,34.7,81.1,2.8,26.2,47.7,820,1168.6,0,0,3,3.4,0.3,0.5,1.9,1,0.4,0.2,0.7,5.6,29.4,139.7,0,-0.2,0,0,0.8,0.9,-0.7,0,3.37,0,0,0,0,0.9,0.5,183.1,2.88,0,NA
"187",186," eco1",0,1,-7.4,2064.1,3583,77.3,7.7,37.1,41.6,4.03,190.2,2.8,0.6,0.1,1683.8,168.4,157.9,25.9,370.9,36,81.3,2.9,26.1,47.7,821.4,1168.8,0,0,3,3.4,0.3,0.5,1.9,1,0.4,0.2,0.7,5.6,29.4,139.8,0,-0.2,0,0,0.7,0.9,-0.7,0,3.46,0.02,0.15,0,0,1.6,0.6,183,2.79,0,NA
"188",187," eco1",0,1,-14.3,2066.7,3600,93.8,9.4,44.2,41.7,3.91,190.3,3.1,1.5,0.1,1690.9,169.1,157.2,25.9,372.8,37.3,81.6,3.1,26.6,47.9,823.3,1169,0.1,0,3,3.4,0.3,0.5,1.9,1.1,0.4,0.2,0.7,5.6,29.5,139.8,0,-0.2,0,0,0.8,1,-0.8,0,3.38,0,0,0,0,1.9,0.8,183,2.57,0,NA
"189",188," eco1",0,1,-27.3,2070,3632,112.5,11.2,55.2,42.2,3.69,190.4,3.4,0.2,0,1707.2,170.7,154.9,25.7,378,41.1,82.2,3.4,27.2,48.1,825.5,1169.2,0,0,3,3.4,0.3,0.5,1.9,1.2,0.4,0.2,0.8,5.7,29.5,139.8,0,-0.3,0,0,1,1.1,-0.8,0,3.41,0.01,0.03,0,0,2.3,1,183.2,2.31,0,NA
"190",189," eco1",0,1,11.7,2071.9,3620,69.8,7,33.4,42,3.95,190.5,3.2,0.4,0,1701.5,170.1,155.5,25.8,375.2,36.3,82.1,2.9,26.8,48.2,827.5,1169.4,0,0,3,3.4,0.3,0.5,1.9,1,0.4,0.2,0.7,5.7,29.6,139.9,0,-0.2,0,0,0.9,1,-0.8,0,3.43,0.01,0.1,0,0,1.4,0.6,183.3,2.63,0,NA
"191",190," eco1",0,1,27.9,2072.6,3581,44.7,4.5,21.6,41.5,4.27,190.5,2.7,0.2,0,1683.2,168.3,159.4,26.3,369.3,30.6,81.6,2.4,26,48.1,828.9,1169.6,0,0,3,3.4,0.3,0.5,1.8,0.9,0.4,0.1,0.7,5.7,29.6,139.9,0,-0.2,0,0,0.7,0.9,-0.7,0,3.42,0.01,0.05,0,0,0.9,0.4,183.4,3.01,0,NA
"192",191," eco1",0,1,3,2073.6,3579,75.3,7.5,34.7,41.5,4.14,190.5,3,1.7,0.2,1680.9,168.1,158.2,26.2,367.3,30.7,81.6,2.5,25.6,48.1,830.1,1169.8,0.1,0,3,3.4,0.3,0.5,1.8,0.9,0.4,0.1,0.6,5.6,29.6,140,0,-0.2,0,0,0.8,1,-0.8,0,3.41,0,0.06,0,0,1.5,0.6,183.3,2.88,0,NA
"193",192," eco1",0,1,-5.3,2075.2,3583,84,8.4,40.6,41.6,4.03,190.5,3,1.4,0.1,1683,168.3,157.1,26.1,367.8,32.7,81.7,2.7,25.8,48.1,831.2,1170,0,0,3,3.4,0.3,0.5,1.8,0.9,0.4,0.2,0.6,5.7,29.7,140,0,-0.2,0,0,0.8,1,-0.8,0,3.39,0,0,0,0,1.7,0.7,183.3,2.7,0,NA
"194",193," eco1",0,1,9.3,2076.4,3567,66.9,6.7,32.9,41.4,4.11,190.6,2.9,0.5,0.1,1676.4,167.6,157.9,26.2,365.7,31.8,81.6,2.6,25.8,48.2,832.2,1170.3,0,0,3,3.4,0.3,0.5,1.8,0.9,0.4,0.2,0.6,5.7,29.7,140,0,-0.2,0,0,0.7,1,-0.7,0,3.39,0,0,0,0,1.4,0.6,183.4,2.8,0,NA
"195",194," eco1",0,1,8.4,2077.3,3554,66.8,6.7,31.9,41.2,4.14,190.6,2.8,0.7,0.1,1669.9,167,158.6,26.3,363.5,31,81.5,2.5,25.6,48.2,833.1,1170.5,0,0,3,3.3,0.3,0.5,1.8,0.9,0.4,0.2,0.6,5.7,29.7,140.1,0,-0.2,0,0,0.7,1,-0.7,0,3.39,0,0,0,0,1.4,0.6,183.5,2.84,0,NA
"196",195," eco1",0,1,-15,2078.9,3572,93.5,9.3,43.8,41.4,3.88,190.6,3,1.8,0.2,1677.1,167.7,157.3,26.2,365.4,34.3,81.7,2.8,25.8,48.3,834.2,1170.7,0.1,0,3,3.4,0.3,0.5,1.8,1,0.4,0.2,0.7,5.7,29.7,140.1,0,-0.2,0,0,0.8,1,-0.8,0,3.4,0.01,0.07,0,0,1.9,0.8,183.4,2.61,0,NA
"197",196," eco1",0,1,-23.7,2081.4,3601,106.5,10.7,50.7,41.8,3.7,190.8,3.3,2.2,0.2,1690.7,169.1,155,26,369.4,37.8,82.2,3.1,26.4,48.5,835.6,1170.9,0.1,0,3,3.4,0.3,0.5,1.8,1.1,0.4,0.2,0.7,5.7,29.8,140.1,0,-0.3,0,0,0.9,1.1,-0.8,0,3.43,0,0.09,0,0,2.1,0.9,183.6,2.37,0,NA
"198",197," eco1",0,1,36.3,2082,3556,42.4,4.2,22.6,41.3,4.2,190.9,2.9,0,0,1671.5,167.1,156.2,26.1,363,30.7,81.7,2.4,25.9,48.5,836.5,1171.1,0,0,3,3.3,0.3,0.5,1.8,0.9,0.4,0.1,0.7,5.7,29.8,140.2,0,-0.2,0,0,0.8,1,-0.7,0,3.35,0,0,0,0,0.9,0.4,183.8,2.89,0,NA
"199",198," eco1",0,1,32.5,2081.3,3524,48.2,4.8,22.3,40.9,4.38,190.8,3,0.8,0.1,1655.7,165.6,154.5,25.9,355.8,25.6,81.1,2,24.7,48.3,837,1171.3,0,0,2.9,3.3,0.3,0.5,1.8,0.7,0.4,0.1,0.6,5.7,29.8,140.2,0,-0.2,0,0,0.7,1,-0.8,0,3.38,0,0.03,0,0,1,0.4,183.7,3.12,0,NA
"200",199," eco1",0,1,-40.7,2082.7,3568,120.5,12,58.5,41.5,3.73,190.7,3.2,0.2,0,1676.8,167.7,152.1,25.7,363.2,35.9,81.9,3,25.4,48.4,837.3,1171.6,0,0,3,3.4,0.3,0.5,1.8,1,0.4,0.2,0.7,5.7,29.9,140.2,0,-0.2,0,0,0.8,1.1,-0.8,0,3.41,0.01,0.03,0,0,2.5,1,183.6,2.42,0,NA
"201",200," eco1",0,1,36.2,2082.6,3527,40.8,4.1,18.8,40.9,4.21,190.9,2.9,1,0.1,1657.1,165.7,153.5,25.8,355.4,28.1,81.2,2.2,24.9,48.4,837.6,1171.8,0,0,2.9,3.3,0.3,0.5,1.8,0.8,0.4,0.1,0.6,5.7,29.9,140.3,0,-0.2,0,0,0.7,1,-0.7,0,3.39,0,0.03,0,0,0.8,0.3,183.8,2.94,0,NA
"202",201," eco1",0,1,18.7,2082.3,3495,50.1,5,24.9,40.6,4.27,190.8,2.6,0.2,0,1642.6,164.3,156.9,26.1,351.7,26.9,80.9,2.1,24.5,48.3,837.5,1172,0,0,2.9,3.3,0.3,0.5,1.8,0.8,0.4,0.1,0.6,5.7,29.9,140.3,0,-0.2,0,0,0.6,0.9,-0.7,0,3.42,0.01,0.05,0,0,1,0.4,183.8,3.05,0,NA
"203",202," eco1",0,1,-5.5,2082.7,3502,82.9,8.3,38.9,40.7,4.04,190.8,2.9,1.1,0.1,1645.1,164.5,155,25.9,351.9,29.9,81,2.5,24.7,48.3,837.5,1172.2,0,0,2.9,3.3,0.3,0.5,1.8,0.9,0.4,0.1,0.6,5.7,29.9,140.3,0,-0.2,0,0,0.7,1,-0.8,0,3.44,0,0.06,0,0,1.7,0.7,183.7,2.77,0,NA
"204",203," eco1",0,1,31.5,2082.4,3462,43.4,4.3,21.9,40.2,4.28,190.7,2.7,0,0,1627.4,162.7,155.3,26,346,25.9,80.5,2.1,24.5,48.2,837.3,1172.4,0,0,2.9,3.3,0.3,0.5,1.7,0.7,0.4,0.1,0.6,5.7,29.9,140.4,0,-0.2,0,0,0.6,1,-0.7,0,3.35,0,0,0,0,0.9,0.4,183.8,3.02,0,NA
"205",204," eco1",0,1,30.9,2080.7,3436,48.7,4.9,21,39.8,4.39,190.6,2.9,2.4,0.2,1612.9,161.3,151.8,25.6,338.7,22.1,79.8,1.7,23.3,48.1,836.7,1172.6,0.1,0,2.9,3.2,0.3,0.5,1.7,0.6,0.4,0.1,0.5,5.6,29.9,140.4,0,-0.2,0,0,0.6,1,-0.8,0,3.38,0,0.03,0,0,0.9,0.4,183.7,3.17,0,NA
"206",205," eco1",0,1,-10,2080.3,3443,85.8,8.6,42.8,40,4.02,190.5,2.9,0.7,0.1,1617.5,161.7,149.9,25.4,340.8,28.3,80,2.4,23.7,48.1,835.7,1172.9,0,0,2.9,3.2,0.3,0.5,1.7,0.8,0.4,0.1,0.5,5.7,29.9,140.5,0,-0.2,0,0,0.6,1,-0.8,0,3.38,0,0.03,0,0,1.8,0.7,183.6,2.76,0,NA
"207",206," eco1",0,1,-29.8,2081.3,3475,106.6,10.7,51.1,40.4,3.68,190.7,3.1,0.8,0.1,1632.5,163.2,148.8,25.2,346.3,35.1,80.6,3,24.7,48.2,835.3,1173.1,0,0,2.9,3.3,0.3,0.5,1.7,1,0.4,0.2,0.6,5.7,29.9,140.5,0,-0.2,0,0,0.7,1,-0.8,0,3.38,0,0.02,0,0,2.2,0.9,183.7,2.37,0,NA
"208",207," eco1",0,1,-21.2,2082.7,3504,103,10.3,48.4,40.7,3.67,191,3.3,1.8,0.2,1645.3,164.5,147.3,25,350.1,37.1,80.9,3.1,25.3,48.4,835.6,1173.3,0.1,0,2.9,3.3,0.3,0.5,1.8,1.1,0.4,0.2,0.7,5.7,29.9,140.5,0,-0.3,0,0,0.9,1.1,-0.8,0,3.41,0,0.03,0,0,2.1,0.8,184,2.29,0,NA
"209",208," eco1",0,1,-24.2,2084.2,3530,103.6,10.4,50.3,41,3.62,191.3,3.3,1.2,0.1,1658.2,165.8,147.8,25,355.1,40.1,81.4,3.4,25.9,48.6,836.2,1173.5,0,0,2.9,3.3,0.3,0.5,1.8,1.1,0.4,0.2,0.8,5.7,30,140.6,0,-0.3,0,0,0.9,1,-0.8,0,3.43,0.01,0.06,0,0,2.1,0.9,184.2,2.31,0,NA
"210",209," eco1",0,1,4.8,2085.1,3521,71.4,7.1,34.8,41,3.94,191.5,3.1,0.7,0.1,1654.4,165.4,150.6,25.3,354.5,37,81.4,3,25.9,48.7,836.9,1173.7,0,0,2.9,3.3,0.3,0.5,1.8,1.1,0.4,0.2,0.7,5.7,30,140.6,0,-0.2,0,0,0.8,1,-0.7,0,3.39,0,0,0,0,1.5,0.6,184.5,2.56,0,NA
"211",210," eco1",0,1,1,2085.7,3505,64.5,6.5,31.2,40.8,3.99,191.5,2.6,0.5,0,1647.2,164.7,157.3,25.9,354.4,36.2,81.5,3,25.7,48.6,837.5,1173.9,0,0,2.9,3.3,0.3,0.5,1.8,1,0.4,0.2,0.7,5.7,30.1,140.6,0,-0.2,0,0,0.7,0.8,-0.6,0,3.37,0.01,0.04,0,0,1.3,0.5,184.5,2.77,0,NA
"212",211," eco1",0,1,-28.5,2088.2,3542,112.8,11.3,54.4,41.3,3.72,191.6,3.4,0.2,0,1664.6,166.5,154.1,25.7,360.2,40.2,82,3.3,26.6,48.8,838.6,1174.2,0,0,2.9,3.3,0.3,0.5,1.8,1.1,0.4,0.2,0.8,5.8,30.1,140.7,0,-0.3,0,0,0.9,1.1,-0.8,0,3.41,0.01,0.03,0,0,2.3,0.9,184.6,2.35,0,NA
"213",212," eco1",0,1,-3.9,2089.7,3545,80,8,37.3,41.2,3.85,191.8,3.1,1.3,0.1,1664.9,166.5,156.1,25.9,360.6,38.3,82.1,3.1,26.5,48.9,839.9,1174.4,0,0,2.9,3.3,0.3,0.5,1.8,1.1,0.4,0.2,0.8,5.8,30.1,140.7,0,-0.2,0,0,0.8,1,-0.7,0,3.36,0,0.03,0,0,1.6,0.6,184.7,2.54,0,NA
"214",213," eco1",0,1,-16.8,2091.8,3565,99.4,9.9,48.3,41.5,3.82,192,3.4,0.7,0.1,1675.1,167.5,154.9,25.8,364.3,39.7,82.5,3.3,26.9,49,841.3,1174.6,0,0,3,3.4,0.3,0.5,1.8,1.1,0.4,0.2,0.8,5.8,30.2,140.7,0,-0.3,0,0,0.9,1,-0.8,0,3.39,0,0,0,0,2,0.8,184.9,2.42,0,NA
"215",214," eco1",0,1,-21.4,2094.1,3592,105,10.5,50.3,41.9,3.74,192.2,3.4,0.8,0.1,1687.8,168.8,153.9,25.7,368.4,41.1,83,3.4,27.1,49.2,842.9,1174.8,0,0,3,3.4,0.3,0.5,1.8,1.2,0.4,0.2,0.8,5.8,30.2,140.8,0,-0.3,0,0,1,1.1,-0.8,0,3.38,0,0.02,0,0,2.2,0.9,185,2.35,0,NA
"216",215," eco1",0,1,2.7,2095.4,3592,78.4,7.8,36.7,41.8,3.94,192.4,3.2,1.8,0.2,1686.8,168.7,154.6,25.8,367.5,37.6,83,3,26.7,49.2,844.5,1175,0.1,0,3,3.4,0.3,0.5,1.8,1.1,0.4,0.2,0.8,5.8,30.3,140.8,0,-0.3,0,0,0.9,1,-0.8,0,3.4,0.01,0.07,0,0,1.6,0.6,185.1,2.6,0,NA
"217",216," eco1",0,1,-27.5,2097.7,3626,114.3,11.4,56,42.3,3.72,192.4,3.6,0.7,0.1,1704,170.4,152.4,25.6,373,41.1,83.6,3.4,27.1,49.3,846,1175.3,0,0,3,3.4,0.3,0.5,1.9,1.2,0.4,0.2,0.8,5.8,30.4,140.9,0,-0.3,0,0,1,1.1,-0.8,0,3.47,0,0.08,0,0,2.4,1,185.2,2.36,0,NA
"218",217," eco1",0,1,-10.5,2099.6,3636,91.1,9.1,44.2,42.4,3.83,192.7,3.3,0.2,0,1708.9,170.9,154.2,25.8,375,40.5,83.9,3.3,27.2,49.4,847.5,1175.5,0,0,3,3.4,0.3,0.5,1.9,1.2,0.4,0.2,0.8,5.8,30.4,140.9,0,-0.3,0,0,0.9,1,-0.8,0,3.39,0,0,0,0,1.9,0.8,185.4,2.42,0,NA
"219",218," eco1",0,1,48.5,2099.4,3583,33,3.3,15.9,41.7,4.44,192.7,3.1,0.1,0,1684.4,168.4,155.5,25.9,365.4,29.5,83,2.2,25.9,49.3,848.5,1175.7,0,0,3,3.4,0.3,0.5,1.8,0.8,0.4,0.1,0.7,5.8,30.4,140.9,0,-0.2,0,0,0.8,1,-0.8,0,3.4,0,0,0,0,0.7,0.3,185.5,3.11,0,NA
"220",219," eco1",0,1,34.4,2098.2,3542,41.4,4.1,19.8,41.2,4.5,192.4,2.8,0.2,0,1664.6,166.5,156.6,26,358.1,24.9,82.4,1.9,24.7,49,848.6,1175.9,0,0,2.9,3.3,0.3,0.5,1.8,0.7,0.4,0.1,0.6,5.8,30.5,141,0,-0.2,0,0,0.7,1,-0.7,0,3.41,0,0.08,0,0,0.9,0.3,185.3,3.29,0,NA
"221",220," eco1",0,1,51.8,2096.5,3469,12.1,1.2,5.9,40.4,4.73,192.1,2.2,0,0,1630.5,163.1,162.3,26.6,347.6,18.2,81.5,1.3,23.7,48.7,848.1,1176.1,0,0,2.9,3.3,0.3,0.5,1.7,0.5,0.4,0.1,0.5,5.7,30.4,141,0,-0.1,0,0,0.5,0.8,-0.6,0,3.43,0,0.03,0,0,0.3,0.1,185.1,3.58,0,NA
"222",221," eco1",0,1,34.3,2094.7,3428,39,3.9,18.3,39.9,4.59,191.7,2.5,0.4,0,1610.9,161.1,159.9,26.5,340.1,17.5,80.8,1.3,23,48.4,847,1176.3,0,0,2.9,3.2,0.3,0.5,1.7,0.5,0.4,0.1,0.4,5.7,30.4,141,0,-0.1,0,0,0.5,1,-0.8,0,3.42,0.01,0.05,0,0,0.8,0.3,184.8,3.43,0,NA
"223",222," eco1",0,1,-36.5,2095,3473,115.5,11.6,54,40.4,3.82,191.6,3,1.9,0.2,1630.6,163.1,154.2,25.9,345.9,29.2,81.4,2.5,24,48.5,845.9,1176.6,0.1,0,2.9,3.3,0.3,0.5,1.7,0.8,0.4,0.2,0.5,5.7,30.4,141.1,0,-0.2,0,0,0.6,1.1,-0.8,0,3.37,0,0,0,0,2.3,0.9,184.6,2.59,0,NA
"224",223," eco1",0,1,-11.2,2095.8,3486,91.6,9.2,44.6,40.6,3.78,191.9,3.1,1.2,0.1,1637.5,163.8,151.5,25.6,348.2,32.8,81.6,2.8,24.8,48.7,845.5,1176.8,0,0,2.9,3.3,0.3,0.5,1.7,0.9,0.4,0.2,0.6,5.7,30.4,141.1,0,-0.2,0,0,0.7,1.1,-0.8,0,3.42,0,0.02,0,0,1.9,0.8,184.9,2.45,0,NA
"225",224," eco1",0,1,-10.2,2096.6,3492,84.2,8.4,40.9,40.7,3.81,192.1,2.9,0.8,0.1,1640.6,164.1,153.1,25.7,350.4,35,81.8,2.9,25.3,48.9,845.5,1177,0,0,2.9,3.3,0.3,0.5,1.8,1,0.4,0.2,0.7,5.7,30.4,141.2,0,-0.2,0,0,0.7,1,-0.7,0,3.48,0.02,0.09,0,0,1.7,0.7,185.1,2.48,0,NA
"226",225," eco1",0,1,22.4,2096.7,3463,51.6,5.2,24.8,40.4,4.16,192.3,2.8,0.7,0.1,1627,162.7,155,25.9,346.3,30.5,81.4,2.5,25.2,48.8,845.5,1177.2,0,0,2.9,3.3,0.3,0.5,1.7,0.9,0.4,0.2,0.6,5.7,30.4,141.2,0,-0.2,0,0,0.7,0.9,-0.7,0,3.37,0,0,0,0,1,0.4,185.3,2.83,0,NA
"227",226," eco1",0,1,-30.3,2097.9,3501,113.2,11.3,54.4,40.9,3.75,192.3,3.4,0.6,0.1,1645,164.5,151.5,25.6,352.2,36.6,82,3.1,25.7,49,845.7,1177.5,0,0,2.9,3.3,0.3,0.5,1.8,1,0.4,0.2,0.7,5.8,30.4,141.2,0,-0.3,0,0,0.8,1.1,-0.8,0,3.47,0,0.09,0,0,2.3,0.9,185.3,2.44,0,NA
"228",227," eco1",0,1,26.9,2097.7,3465,45.5,4.5,22.2,40.4,4.16,192.4,2.8,0.3,0,1628.3,162.8,154.9,25.9,347.3,30.9,81.6,2.5,25.3,48.9,845.8,1177.6,0,0,2.9,3.3,0.3,0.5,1.7,0.9,0.4,0.2,0.7,5.8,30.4,141.3,0,-0.2,0,0,0.7,0.9,-0.7,0,3.41,0.01,0.04,0,0,0.9,0.4,185.5,2.88,0,NA
"229",228," eco1",0,1,23.2,2097.1,3435,51.1,5.1,24.7,40.1,4.3,192.3,2.8,0.1,0,1614.8,161.5,155.5,25.9,343,27.7,81.2,2.2,24.7,48.8,845.6,1177.9,0,0,2.9,3.2,0.3,0.5,1.7,0.8,0.4,0.1,0.6,5.7,30.4,141.3,0,-0.2,0,0,0.7,1,-0.7,0,3.39,0,0,0,0,1.1,0.4,185.4,3.05,0,NA
"230",229," eco1",0,1,1.3,2096.5,3441,81.1,8.1,38.4,40.1,4.08,192.2,3.2,0.6,0.1,1616.8,161.7,151.2,25.5,342.4,29.3,81.1,2.4,24.4,48.8,845.2,1178.1,0,0,2.9,3.2,0.3,0.5,1.7,0.8,0.4,0.1,0.6,5.7,30.4,141.3,0,-0.2,0,0,0.8,1.1,-0.8,0,3.47,0,0.1,0,0,1.7,0.7,185.3,2.86,0,NA
"231",230," eco1",0,1,-36.7,2097.3,3482,114.3,11.4,54.3,40.6,3.65,192.3,3.2,1.2,0.1,1635.6,163.6,150,25.3,349.2,37,81.8,3.1,25.2,48.9,844.9,1178.3,0,0,2.9,3.3,0.3,0.5,1.7,1.1,0.4,0.2,0.7,5.8,30.5,141.4,0,-0.2,0,0,0.8,1.1,-0.8,0,3.43,0.01,0.06,0,0,2.3,0.9,185.3,2.38,0,NA
"232",231," eco1",0,1,32.6,2097,3444,45.3,4.5,22.9,40.2,4.18,192.5,3,0.1,0,1619,161.9,150.9,25.4,343.6,30.1,81.3,2.4,24.9,48.8,844.8,1178.5,0,0,2.9,3.2,0.3,0.5,1.7,0.9,0.4,0.1,0.6,5.8,30.5,141.4,0,-0.2,0,0,0.8,1,-0.7,0,3.4,0,0,0,0,0.9,0.4,185.6,2.84,0,NA
"233",232," eco1",0,1,-4.8,2096.5,3455,83.6,8.4,38.3,40.3,4.06,192.5,3.1,2,0.2,1622.2,162.2,149.5,25.2,343.7,31.3,81.3,2.5,24.5,48.8,844.4,1178.8,0.1,0,2.9,3.2,0.3,0.5,1.7,0.9,0.4,0.2,0.6,5.7,30.5,141.4,0,-0.2,0,0,0.8,1.1,-0.8,0,3.38,0,0,0,0,1.7,0.7,185.5,2.78,0,NA
"234",233," eco1",0,1,-34.8,2097.6,3495,116.3,11.6,56.7,40.8,3.71,192.6,3.4,1.1,0.1,1641.8,164.2,147.6,25,350.8,38.1,81.9,3.2,25.3,48.9,844.3,1179,0,0,2.9,3.3,0.3,0.5,1.8,1.1,0.4,0.2,0.7,5.8,30.5,141.5,0,-0.3,0,0,0.9,1.1,-0.8,0,3.47,0.01,0.06,0,0,2.4,1,185.6,2.35,0,NA
"235",234," eco1",0,1,-31.5,2099.2,3531,112,11.2,53.6,41.2,3.58,192.9,3.4,1.2,0.1,1658.8,165.9,147.9,25,357,41.7,82.5,3.5,26.1,49.1,844.7,1179.2,0,0,2.9,3.3,0.3,0.5,1.8,1.2,0.4,0.2,0.8,5.8,30.5,141.5,0,-0.3,0,0,0.9,1.1,-0.8,0,3.43,0.01,0.06,0,0,2.3,0.9,185.8,2.25,0,NA
