"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"13",12," eco1",0,1,-92,2449.5,955,133.8,26.8,40.8,20.1,2.91,192.2,3.4,139.7,27.9,309.3,61.9,82.6,31.8,103.2,22.4,15,5.7,9.7,72.6,1234.9,1132.3,2.8,0.6,0.7,0.7,0.2,0.3,0.5,0.4,0.1,0.2,0.3,8.7,40,133.7,0,-0.2,0,-0.1,0.4,1.7,-1.4,0,3.42,0.01,0.08,0,0,1.5,0.4,186.8,2.43,0,NA
"14",13," eco1",0,1,-69.8,2428.8,1046,113.3,22.7,47,23.4,3.17,193.2,3.2,147,29.4,344.8,69,91.5,31.9,124.7,26.6,18.3,6.8,11.2,72.4,1212.6,1132.6,2.9,0.7,0.8,0.8,0.2,0.3,0.6,0.5,0.1,0.2,0.4,8.6,40.1,133.8,0,-0.2,0,-0.1,0.4,1.5,-1.3,0,3.4,0,0,0,0,1.1,0.5,187.5,2.41,0,NA
"15",14," eco1",0,1,-106.2,2410.3,1200,147.4,29.5,49,25.8,2.89,194,3.3,168.8,33.8,395.6,79.1,101,32,145.9,29.5,21.5,7.5,12.7,72.2,1192.5,1132.9,3.3,0.8,0.9,0.9,0.2,0.3,0.7,0.6,0.1,0.3,0.4,8.5,40.2,133.8,0,-0.2,0,-0.1,0.5,1.5,-1.2,0,3.39,0,0,0,0,1.6,0.5,187.5,2.55,0,NA
"16",15," eco1",0,1,-74.2,2393.6,1288,126.7,25.3,55.9,29.6,3.17,195,3.5,173.7,34.7,431.9,86.4,111.3,32.2,169.4,32.5,25.2,8.2,14.3,72,1174,1133.2,3.4,0.8,0.9,1,0.3,0.3,0.8,0.6,0.1,0.3,0.5,8.5,40.3,133.9,0,-0.3,0,-0.1,0.5,1.6,-1.2,0,3.38,0,0.02,0,0,1.2,0.5,188.2,2.39,0,NA
"17",16," eco1",0,1,-89.8,2379.3,1398,143.4,28.7,59.2,32.6,3.22,195.9,3.6,183.4,36.7,473.9,94.8,122.5,32.6,193.2,34.9,29,8.7,15.8,71.9,1158,1133.6,3.6,0.9,1,1.1,0.3,0.3,1,0.7,0.1,0.3,0.5,8.4,40.4,133.9,0,-0.3,0,-0.1,0.6,1.6,-1.2,0,3.37,0,0,0,0,1.5,0.6,188.6,2.47,0,NA
"18",17," eco1",0,1,-8.8,2367.8,1365,76.1,15.2,57.2,34.2,3.89,196.4,3.5,162.7,32.5,479.2,95.8,134,33.2,214.7,36.3,32.4,9,17.3,71.9,1144.8,1133.9,3.2,0.8,1,1.1,0.3,0.4,1.1,0.7,0.2,0.3,0.5,8.4,40.5,134,0,-0.3,0,-0.1,0.6,1.5,-1.1,0,3.41,0,0.06,0,0,0.5,0.6,189.6,2.81,0,NA
"19",18," eco1",0,1,-136.3,2359,1548,180.5,36.1,58.2,36.5,3.22,197.1,3.4,191.2,38.2,536.6,107.3,147,34.4,236.3,38.5,35.9,9.5,18.8,71.8,1134.3,1134.2,3.8,0.9,1.2,1.3,0.3,0.4,1.2,0.7,0.2,0.4,0.6,8.3,40.6,134,0,-0.3,0,-0.1,0.6,1.4,-1,0,3.38,0,0,0,0,2,0.6,189.2,2.72,0,NA
"20",19," eco1",0,1,-120.6,2352.2,1691,172.8,34.6,65.3,40.2,3.01,197.9,3.5,208.9,41.8,586.3,117.3,160.7,35.7,260.4,41.4,39.9,10.3,20.3,71.9,1125.5,1134.5,4.1,1,1.3,1.4,0.4,0.4,1.3,0.8,0.2,0.4,0.6,8.3,40.7,134.1,0,-0.3,0,-0.1,0.7,1.4,-1,0,3.42,0.01,0.06,0,0,1.8,0.6,189.4,2.47,0,NA
"21",20," eco1",0,1,-60.1,2347.3,1733,130.1,26,67.5,42.9,3.43,198.8,3.8,203.8,40.8,611,122.2,173,36.7,283.2,42.5,43.7,10.5,21.8,72.2,1118.5,1134.8,4,0.9,1.3,1.5,0.4,0.4,1.4,0.8,0.2,0.4,0.7,8.3,40.9,134.1,0,-0.4,0,-0.2,0.8,1.5,-1,0,3.39,0,0,0,0,1.2,0.7,190.2,2.58,0,NA
"22",21," eco1",0,1,-105.8,2345,1844,164.7,32.9,67.5,45.1,3.19,199.5,3.5,215.3,43.1,651.5,130.3,187.6,38.4,306.1,44.7,47.5,11,23.5,72.5,1113.9,1135.1,4.3,1,1.4,1.6,0.4,0.4,1.5,0.8,0.2,0.4,0.7,8.3,41,134.2,0,-0.4,0,-0.1,0.7,1.3,-0.9,0,3.43,0.01,0.07,0,0,1.7,0.6,190.4,2.67,0,NA
"23",22," eco1",0,1,-25.6,2343.8,1830,108.1,21.6,67.6,47,3.72,200,3.9,199.6,39.9,660.7,132.1,198.8,39.5,325.7,44.2,51,10.8,24.7,72.8,1110.9,1135.4,4,0.9,1.4,1.6,0.4,0.5,1.6,0.8,0.3,0.4,0.7,8.3,41.2,134.2,0,-0.4,0,-0.2,0.8,1.5,-1,0,3.38,0,0.03,0,0,0.9,0.7,191.2,2.81,0,NA
"24",23," eco1",0,1,-102.2,2344.1,1945,167.4,33.5,65.1,48.2,3.26,200.4,3.6,214.8,43,699.6,139.9,211.7,41,344.2,44.7,54.4,10.9,25.7,73,1109.6,1135.7,4.3,1,1.5,1.7,0.5,0.5,1.7,0.8,0.3,0.4,0.7,8.3,41.3,134.3,0,-0.4,0,-0.1,0.8,1.3,-0.9,0,3.48,0.03,0.12,0,0,1.7,0.6,191.1,2.91,0,NA
"25",24," eco1",0,1,-99.3,2346.6,2038,167.5,33.5,72.1,51.7,3.26,201.3,3.7,223.1,44.6,735,147,225.8,42.9,365.8,47,58.1,11.5,27.3,73.5,1109.8,1136,4.4,1,1.6,1.7,0.5,0.5,1.8,0.9,0.3,0.4,0.7,8.3,41.4,134.3,0,-0.4,0,-0.2,0.8,1.3,-0.9,0,3.44,0.01,0.04,0,0,1.7,0.7,191.5,2.55,0,NA
"26",25," eco1",0,1,-43.9,2350.2,2047,127.2,25.4,70.1,52.9,3.56,201.8,3.8,214,42.8,748.2,149.6,237.7,44.4,384.1,47.3,61.5,11.6,28.3,73.9,1111.7,1136.3,4.2,1,1.6,1.8,0.5,0.5,1.9,0.9,0.3,0.4,0.7,8.3,41.6,134.4,0.1,-0.4,0,-0.2,0.9,1.4,-0.9,0,3.42,0.01,0.04,0,0,1.1,0.7,192.1,2.83,0,NA
"27",26," eco1",0,1,-43,2355.2,2066,132.7,26.5,69.1,54.3,3.75,202.3,4,208.6,41.7,762.9,152.6,247,45.3,399.4,46.1,64.5,11.2,29.2,74.4,1114.9,1136.7,4.1,1,1.7,1.8,0.5,0.5,2,0.9,0.3,0.4,0.7,8.3,41.8,134.4,0.1,-0.4,0,-0.2,0.9,1.4,-1,0,3.38,0,0,0,0,1.2,0.7,192.6,2.91,0,NA
"28",27," eco1",0,1,-11.3,2360.7,2038,109.1,21.8,67.4,55.2,4.07,202.6,4.1,193.6,38.7,764.4,152.9,254.8,46.1,412.1,44.5,67.3,10.7,29.8,74.8,1119.2,1137,3.8,0.9,1.7,1.8,0.6,0.5,2.1,0.8,0.3,0.4,0.7,8.3,42,134.5,0.1,-0.4,0,-0.2,0.9,1.4,-1,0,3.43,0.01,0.1,0,0,0.9,0.6,193.2,3.04,0,NA
"29",28," eco1",0,1,-48.1,2366.3,2084,140.4,28.1,63.1,55.4,3.85,202.8,4,197.8,39.6,782,156.4,261.3,46.7,421.4,42.6,69.5,10.2,30,75,1124,1137.3,3.9,0.9,1.7,1.9,0.6,0.6,2.1,0.8,0.3,0.4,0.7,8.3,42.2,134.6,0.1,-0.4,0,-0.2,0.9,1.4,-1,0,3.35,0,0,0,0,1.3,0.6,193.2,3.17,0,NA
"30",29," eco1",0,1,-84.1,2372.5,2182,169.5,33.9,66.4,57.2,3.46,203.2,3.9,212.8,42.6,813,162.6,269.2,47.7,432.4,42.8,72,10.4,30.6,75.2,1129.1,1137.7,4.2,1,1.8,1.9,0.6,0.6,2.2,0.8,0.4,0.4,0.7,8.3,42.4,134.6,0.1,-0.4,0,-0.2,0.9,1.4,-1,0,3.38,0,0.02,0,0,1.8,0.6,193.2,2.91,0,NA
"31",30," eco1",0,1,-94,2380,2273,172.1,34.4,70.2,59.3,3.18,203.9,3.7,225.2,45,843.2,168.6,281.3,49.6,447.4,45.5,74.9,11.2,31.8,75.8,1134.5,1138,4.5,1,1.8,2,0.6,0.6,2.2,0.9,0.4,0.4,0.7,8.3,42.5,134.7,0.1,-0.4,0,-0.1,0.8,1.3,-0.9,0,3.41,0.01,0.03,0,0,1.8,0.7,193.3,2.73,0,NA
"32",31," eco1",0,1,-50.6,2389.2,2271,135.5,27.1,74.7,61.6,3.59,204.7,3.6,215.6,43.1,852.2,170.4,295.3,51.9,465.2,49.2,78.2,12.2,33.4,76.6,1140.9,1138.3,4.3,1,1.9,2,0.6,0.6,2.3,0.9,0.4,0.4,0.8,8.4,42.7,134.7,0.1,-0.4,0,-0.2,0.8,1.2,-0.9,0,3.43,0.01,0.07,0,0,1.2,0.7,194.3,2.55,0,NA
"33",32," eco1",0,1,-68.8,2399.7,2328,157.1,31.4,68.9,61.4,3.32,205.1,3.8,222.1,44.4,872.4,174.5,305.5,53.5,477.5,49,80.8,12,34.6,77.5,1149.1,1138.6,4.4,1,1.9,2.1,0.7,0.6,2.4,0.9,0.4,0.4,0.8,8.5,42.9,134.8,0.1,-0.4,0,-0.2,0.9,1.3,-0.9,0,3.39,0,0.02,0,0,1.6,0.7,194.4,2.93,0,NA
"34",33," eco1",0,1,-25.1,2411,2323,131.3,26.3,71.2,62.9,3.67,205.7,4.2,214,42.8,877.8,175.6,311.1,54.1,487.6,47.8,83.2,11.6,35,78.3,1158.9,1138.9,4.2,1,1.9,2.1,0.7,0.6,2.4,0.9,0.4,0.4,0.8,8.5,43.2,134.8,0.1,-0.4,0,-0.2,1,1.4,-1,0,3.39,0,0,0,0,1.2,0.7,195.1,2.81,0,NA
"35",34," eco1",0,1,-62.9,2422.1,2368,154.4,30.9,69.5,63.5,3.44,206.1,3.8,218.7,43.7,894.6,178.9,320.9,55.6,498.9,48.4,85.6,11.8,35.6,79,1168.2,1139.3,4.3,1,2,2.1,0.7,0.7,2.5,0.9,0.4,0.4,0.8,8.6,43.4,134.9,0.1,-0.4,0,-0.2,0.9,1.3,-0.9,0,3.41,0.01,0.08,0,0,1.5,0.7,195.3,2.91,0,NA
"36",35," eco1",0,1,-52,2434.1,2381,142.8,28.6,71.7,64.9,3.57,206.8,3.7,215.5,43.1,904,180.8,332.9,57.6,512.4,50.4,88.3,12.4,36.8,79.9,1177.8,1139.6,4.3,1,2,2.2,0.7,0.7,2.6,1,0.4,0.5,0.8,8.6,43.6,134.9,0.1,-0.4,0,-0.2,0.8,1.2,-0.9,0,3.41,0.01,0.04,0,0,1.3,0.7,196,2.73,0,NA
"37",36," eco1",0,1,-16.7,2447.7,2372,130.3,26.1,69.4,65.1,3.78,207.2,4.2,208.7,41.7,906.6,181.3,335.6,57.8,519,47.8,90.2,11.6,37.2,80.7,1189.9,1139.9,4.1,1,2,2.2,0.7,0.7,2.6,0.9,0.5,0.4,0.8,8.7,43.9,135,0.1,-0.4,0,-0.2,1,1.4,-1.1,0,3.42,0.01,0.06,0,0,1.2,0.7,196.6,2.92,0,NA
"38",37," eco1",0,1,-18.1,2460.5,2370,131.3,26.3,67.3,65.3,3.86,207.6,4.2,204.4,40.9,909.6,181.9,338.2,57.9,523.9,46,91.9,11.1,37.1,81.4,1201.7,1140.3,4,1,2,2.2,0.7,0.7,2.6,0.9,0.5,0.4,0.8,8.8,44.2,135,0.1,-0.4,0,-0.2,1,1.4,-1.1,0,3.39,0,0,0,0,1.2,0.6,197,3.04,0,NA
"39",38," eco1",0,1,-40.9,2473.4,2419,156.5,31.3,67.6,65.9,3.62,207.9,4.4,211.9,42.4,925.1,185,337.6,57.5,526.7,43.8,93.3,10.5,36.7,81.9,1214.1,1140.7,4.2,1,2,2.2,0.7,0.7,2.6,0.8,0.5,0.4,0.8,8.8,44.5,135.1,0.1,-0.4,0,-0.2,1,1.5,-1.2,0,3.4,0,0,0,0,1.6,0.7,197.1,2.99,0,NA
"40",39," eco1",0,1,-21.3,2485.6,2415,133.3,26.7,68.6,66.7,3.77,208.4,4.1,207.4,41.5,927.8,185.6,341.1,58,532.1,44,94.9,10.6,36.9,82.4,1225.3,1141,4.1,1,2,2.2,0.7,0.7,2.7,0.8,0.5,0.4,0.7,8.9,44.8,135.2,0.1,-0.4,0,-0.2,0.9,1.4,-1.1,0,3.38,0,0,0,0,1.2,0.7,197.7,2.95,0,NA
"41",40," eco1",0,1,-113.6,2497.7,2540,198.4,39.7,71.5,68.1,3.14,209.1,3.7,231.1,46.2,962.8,192.6,352.3,60,542.9,47.6,97.2,11.7,38,83.1,1235.2,1141.3,4.6,1.1,2.1,2.3,0.8,0.7,2.7,0.9,0.5,0.4,0.8,8.9,45,135.2,0.1,-0.4,0,-0.1,0.8,1.3,-1,0,3.42,0,0,0,0,2.1,0.7,197.6,2.7,0,NA
"42",41," eco1",0,1,-26.1,2511.1,2517,131.2,26.2,72.8,69,3.44,209.8,3.9,221.3,44.3,962.1,192.4,361.3,61.5,553.1,49.5,99.4,12.2,38.9,84,1246.5,1141.7,4.4,1,2.1,2.3,0.8,0.7,2.8,0.9,0.5,0.5,0.8,9,45.3,135.3,0.1,-0.4,0,-0.2,0.9,1.3,-1,0,3.42,0,0.03,0,0,1.2,0.7,198.5,2.72,0,NA
"43",42," eco1",0,1,-104.7,2525.8,2627,197.4,39.5,75.4,70.4,3,210.6,3.9,240.7,48.1,994.3,198.9,371,63.2,564.9,51.5,101.8,12.7,40.2,85.2,1258.4,1142,4.8,1.1,2.2,2.4,0.8,0.8,2.8,1,0.5,0.5,0.8,9.1,45.6,135.3,0.1,-0.4,0,-0.2,0.9,1.3,-1,0,3.38,0,0,0,0,2.1,0.7,198.6,2.54,0,NA
"44",43," eco1",0,1,41.8,2542.4,2537,103.7,20.7,75,71,3.79,211.2,4.9,215.5,43.1,977.3,195.5,366,61.9,567.2,47.6,103.2,11.5,39.9,86.2,1273.8,1142.4,4.3,1,2.1,2.3,0.8,0.7,2.8,0.9,0.5,0.4,0.8,9.2,45.9,135.4,0.1,-0.5,0,-0.2,1.1,1.6,-1.3,0,3.38,0,0.07,0,0,0.8,0.7,199.9,2.76,0,NA
"45",44," eco1",0,1,-51.2,2556,2575,156.6,31.3,68.8,70.2,3.44,211.5,4,221.9,44.4,988.5,197.7,373.1,63.2,573,48,104.8,11.6,40.4,86.9,1286,1142.8,4.4,1,2.2,2.4,0.8,0.8,2.9,0.9,0.5,0.4,0.8,9.3,46.2,135.5,0.1,-0.4,0,-0.2,0.9,1.4,-1.1,0,3.39,0,0,0,0,1.5,0.7,200,3.06,0,NA
"46",45," eco1",0,1,-46.1,2570.5,2596,155.8,31.2,74.1,71.8,3.49,212.2,4.1,222.6,44.5,997.7,199.5,379.8,64.3,581.2,49.4,106.7,12.1,41,87.8,1298.6,1143.1,4.4,1,2.2,2.4,0.8,0.8,2.9,0.9,0.5,0.4,0.8,9.4,46.6,135.5,0.1,-0.4,0,-0.2,0.9,1.4,-1.1,0,3.39,0,0.03,0,0,1.5,0.7,200.6,2.66,0,NA
"47",46," eco1",0,1,-36.2,2585,2590,142.1,28.4,72.8,72.1,3.59,212.8,3.9,218,43.6,999.5,199.9,389.5,66.1,590.4,51.3,108.7,12.6,41.8,88.7,1310.9,1143.5,4.3,1,2.2,2.4,0.9,0.8,3,1,0.5,0.5,0.8,9.5,46.9,135.6,0.1,-0.4,0,-0.2,0.9,1.3,-1.1,0,3.41,0.01,0.04,0,0,1.3,0.7,201.3,2.75,0,NA
"48",47," eco1",0,1,-98.4,2600.4,2696,197.6,39.5,74.5,73.1,3.11,213.6,4,238.4,47.7,1029.2,205.8,398,67.5,599.6,52.8,110.7,13,42.9,89.7,1323.9,1143.8,4.7,1.1,2.2,2.5,0.9,0.8,3,1,0.6,0.5,0.9,9.6,47.2,135.6,0.1,-0.4,0,-0.2,0.9,1.4,-1.1,0,3.42,0,0,0,0,2.1,0.7,201.4,2.63,0,NA
"49",48," eco1",0,1,23.6,2616.7,2610,105.2,21,72.9,73.1,3.69,214.1,4.3,215.9,43.2,1010.8,202.2,401.3,68,604.9,51.7,112.2,12.6,43.2,90.8,1338.4,1144.2,4.3,1,2.2,2.4,0.9,0.8,3,1,0.6,0.5,0.9,9.7,47.6,135.7,0.1,-0.4,0,-0.2,1,1.4,-1.2,0,3.38,0,0.03,0,0,0.8,0.7,202.6,2.84,0,NA
"50",49," eco1",0,1,40.1,2632.6,2521,97.4,19.5,67,71.9,4.1,214.4,4.5,195.6,39.1,989.5,197.9,399.7,67.5,604.5,48.2,113,11.6,42.9,91.6,1353.5,1144.6,3.9,0.9,2.2,2.4,0.9,0.8,3,0.9,0.6,0.4,0.8,9.8,48,135.8,0.1,-0.5,0,-0.2,1,1.5,-1.3,0,3.44,0.01,0.07,0,0,0.7,0.6,203.4,3.13,0,NA
"51",50," eco1",0,1,-50.6,2647.4,2586,170.4,34.1,67.7,72.2,3.69,214.8,4.4,209.7,41.9,1005.9,201.2,399.5,67.3,605.1,46.9,113.9,11.3,42.5,92.2,1367.6,1145,4.2,1,2.2,2.4,0.9,0.8,3,0.9,0.6,0.4,0.8,9.8,48.4,135.8,0.1,-0.4,0,-0.2,1,1.5,-1.3,0,3.39,0,0,0,0,1.8,0.7,203.4,2.94,0,NA
"52",51," eco1",0,1,56.9,2661.3,2478,82.7,16.5,62.7,70.9,4.12,214.9,4.5,186.7,37.3,978,195.6,396.9,66.6,601.8,44.1,114.2,10.5,41.8,92.7,1381.3,1145.4,3.7,0.9,2.1,2.3,0.9,0.8,3,0.8,0.6,0.4,0.8,9.9,48.7,135.9,0.1,-0.4,0,-0.2,1,1.6,-1.3,0,3.38,0,0,0,0,0.6,0.6,204.2,3.26,0,NA
"53",52," eco1",0,1,-2.1,2673.7,2461,121.5,24.3,59.5,69.9,3.91,215.1,4.1,185.6,37.1,971.4,194.3,398.5,66.9,599.7,43.1,114.6,10.3,41.6,93.1,1393.2,1145.8,3.7,0.9,2.1,2.3,0.9,0.8,3,0.8,0.6,0.4,0.8,9.9,49.1,136,0.1,-0.4,0,-0.1,0.9,1.5,-1.2,0,3.39,0,0,0,0,1.1,0.6,204.4,3.25,0,NA
"54",53," eco1",0,1,-2.2,2685.8,2446,121.6,24.3,59.1,69.4,3.79,215.3,4.1,184.8,37,965.2,193,399.5,67,597.5,42.4,114.9,10.2,41.4,93.5,1404.6,1146.2,3.7,0.9,2.1,2.3,0.9,0.8,3,0.8,0.6,0.4,0.7,10,49.4,136,0.1,-0.4,0,-0.1,0.8,1.5,-1.3,0,3.39,0,0,0,0,1.1,0.6,204.7,3.14,0,NA
"55",54," eco1",0,1,-5,2697.4,2446,127.9,25.6,59.2,69,3.67,215.6,4.2,187,37.4,962.7,192.5,397.9,66.6,594.2,41.5,115.1,10,41,93.9,1415.9,1146.6,3.7,0.9,2.1,2.3,0.9,0.8,3,0.8,0.6,0.4,0.7,10,49.8,136.1,0.1,-0.4,0,-0.1,0.9,1.5,-1.3,0,3.42,0.01,0.05,0,0,1.2,0.6,205,3.05,0,NA
"56",55," eco1",0,1,15,2708.9,2407,110.3,22.1,59.8,68.8,3.81,216,4.2,180.2,36,951.2,190.2,396.5,66.3,591.7,41,115.4,9.9,41,94.4,1426.6,1147,3.6,0.8,2.1,2.3,0.9,0.8,3,0.8,0.6,0.4,0.7,10.1,50.1,136.2,0.1,-0.4,0,-0.1,0.8,1.5,-1.3,0,3.39,0,0.07,0,0,1,0.6,205.6,2.99,0,NA
"57",56," eco1",0,1,-48.3,2719.8,2490,169.7,33.9,61.4,69,3.35,216.5,4.5,200.2,40,970.4,194.1,391.9,65.3,588,40.5,115.4,9.8,40.5,94.8,1437.2,1147.4,4,0.9,2.1,2.3,0.9,0.8,2.9,0.8,0.6,0.4,0.7,10.2,50.4,136.2,0.1,-0.4,0,-0.1,0.9,1.6,-1.4,0,3.38,0.01,0.02,0,0,1.8,0.6,205.5,2.84,0,NA
"58",57," eco1",0,1,-3,2730.4,2487,133.5,26.7,65,69.8,3.54,217.1,4.5,199.3,39.9,970,194,387.7,64.5,586.3,40.8,115.8,9.9,40.2,95.2,1447.2,1147.8,3.9,0.9,2.1,2.3,0.9,0.8,2.9,0.8,0.6,0.4,0.7,10.2,50.8,136.3,0.1,-0.4,0,-0.1,0.9,1.7,-1.4,0,3.42,0.02,0.03,0,0,1.3,0.6,206.2,2.76,0,NA
