"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"104",103," eco1",0,1,-28.1,2562.5,5050,147.2,14.7,69.6,58.2,3.01,202.6,4.9,2.7,0.3,2370.9,237.1,278.6,27.9,750.8,50.4,56.4,4.5,35,75.4,1291.7,1160.4,0.1,0,4.7,0.7,0.6,0.1,3.8,1.7,0.3,0.2,1.1,8.1,40.4,137.8,0.1,-0.3,0,-0.1,1.3,1.6,-1.3,0,3.35,0,0,0,0,3.1,1.6,196.4,1.64,0,NA
"105",104," eco1",0,1,-25.4,2566.3,5089,144.4,14.4,67.4,58.6,3.11,202.9,4.8,4.7,0.5,2387.4,238.7,278.2,27.8,754.5,48.4,56.7,4.3,34.8,75.6,1295.2,1160.7,0.2,0,4.8,0.7,0.6,0.1,3.8,1.6,0.3,0.1,1.1,8.2,40.5,137.9,0.1,-0.3,0,-0.1,1.3,1.6,-1.4,0,3.42,0,0.01,0,0,3,1.6,196.6,1.68,0,NA
"106",105," eco1",0,1,-59.7,2571.3,5152,179.4,17.9,90.4,59.6,2.91,202.7,5.2,0.3,0,2421.1,242.1,278.1,27.8,769.4,54.1,58,4.9,35.6,75.9,1298.7,1161.1,0,0,4.8,0.7,0.6,0.1,3.9,1.8,0.3,0.2,1.1,8.1,40.3,137.9,0.1,-0.3,0,0,1.4,1.8,-1.1,0,3.41,0.01,0.02,0,0,4,2.1,196.5,1.46,0,NA
"107",106," eco1",0,1,56.6,2573.1,5089,56.4,5.6,27.2,58.6,3.63,203.2,4,0.2,0,2391.8,239.2,283,28.3,754.6,40.3,56.7,3.4,34.4,75.8,1301.6,1161.4,0,0,4.8,0.7,0.6,0.1,3.8,1.4,0.3,0.1,1,8.3,40.7,138,0.1,-0.2,0,-0.1,1.2,1.2,-1.4,0,3.41,0.01,0.02,0,0,1.2,0.6,197.1,2.28,0,NA
"108",107," eco1",0,1,1.4,2574.6,5100,115.9,11.6,52.1,58.7,3.42,203.5,4.3,3.8,0.4,2393.4,239.3,281.8,28.2,750.2,38,56.3,3.2,33.2,75.7,1304,1161.8,0.2,0,4.8,0.7,0.6,0.1,3.8,1.3,0.3,0.1,0.9,8.4,40.9,138,0.1,-0.2,0,-0.1,1.1,1.4,-1.5,0,3.38,0,0.02,0,0,2.4,1.2,197.1,2.07,0,NA
"109",108," eco1",0,1,67.2,2574.6,4998,25.9,2.6,16.2,57.5,4.07,203.6,3.2,0,0,2349.3,234.9,292.4,29.2,734.5,29.6,54.9,2.4,32.2,75.4,1305,1162,0,0,4.7,0.7,0.6,0.1,3.7,1,0.3,0.1,0.7,8.5,41.1,138.1,0,-0.1,0,0,0.8,1.1,-1.2,0,3.43,0,0.03,0,0,0.6,0.4,197.6,2.84,0,NA
"110",109," eco1",0,1,88.1,2573.2,4900,18.2,1.8,8.1,56.3,4.48,203.6,3.5,0.6,0.1,2302.4,230.2,292.6,29.3,711.2,19.9,52.9,1.5,30.5,75,1305.4,1162.4,0,0,4.6,0.7,0.6,0.1,3.6,0.7,0.3,0.1,0.6,8.5,41.3,138.1,0.1,-0.1,0,0,0.7,1.4,-1.4,0,3.38,0,0,0,0,0.4,0.2,197.6,3.28,0,NA
"111",110," eco1",0,1,-82,2574.9,5013,190.6,19.1,79.7,57.4,3.16,203.8,4.2,12.4,1.2,2344.1,234.4,286.7,28.7,721.9,34.6,53.8,3.2,31.4,75.1,1305.7,1162.7,0.5,0,4.7,0.7,0.6,0.1,3.6,1.2,0.3,0.1,0.7,8.6,41.4,138.2,0.1,-0.2,0,-0.1,0.8,1.7,-1.6,0,3.39,0.01,0.03,0,0,3.7,1.9,197.2,1.87,0,NA
"112",111," eco1",0,1,-68.1,2579.1,5092,183.7,18.4,88.2,58.4,2.97,204.1,4.8,12.4,1.2,2381.3,238.1,282.7,28.3,736.5,45.1,55.1,4.2,33.3,75.6,1307.1,1163.1,0.5,0,4.8,0.7,0.6,0.1,3.7,1.5,0.3,0.1,0.9,8.4,41.3,138.3,0.1,-0.2,0,-0.1,1,1.9,-1.3,0,3.39,0.01,0.02,0,0,3.5,2.1,197.4,1.56,0,NA
"113",112," eco1",0,1,52,2581,5008,58.5,5.8,40.2,57.7,3.62,204.3,3.9,0.2,0,2354,235.4,286,28.6,729.7,39.1,54.5,3.5,33.4,75.7,1308.5,1163.4,0,0,4.7,0.7,0.6,0.1,3.7,1.3,0.3,0.1,0.9,8.5,41.5,138.3,0.1,-0.2,0,-0.1,1,1.3,-1.4,0,3.41,0,0,0,0,1.3,0.9,198.2,2.28,0,NA
"114",113," eco1",0,1,-34.7,2583.7,5055,152.9,15.3,72.6,58.4,3.14,204.2,4.8,1.1,0.1,2375.1,237.5,282.6,28.3,736.1,43.2,55,3.9,33.7,75.9,1310.3,1163.8,0,0,4.8,0.7,0.6,0.1,3.7,1.5,0.3,0.1,0.9,8.6,41.5,138.4,0.1,-0.2,0,-0.1,1.1,1.8,-1.5,0,3.47,0.01,0.07,0,0,3.3,1.7,198.1,1.79,0,NA
"115",114," eco1",0,1,-73.7,2588.1,5138,190.8,19.1,92.3,59.5,2.87,204.1,5.2,0.3,0,2414.8,241.5,281.5,28.2,752.8,51.9,56.4,4.8,34.9,76.3,1312.7,1164.2,0,0,4.8,0.7,0.6,0.1,3.8,1.7,0.3,0.2,1,8.3,41.3,138.4,0.1,-0.3,0,0,1.2,2,-1.1,0,3.41,0.01,0.02,0,0,4.2,2.2,197.8,1.4,0,NA
"116",115," eco1",0,1,-51.3,2592.8,5201,172.9,17.3,83,60.2,2.89,204.1,5.2,0.3,0,2444.6,244.5,281.3,28.1,764,53.8,57.4,4.9,35.7,76.7,1315.8,1164.5,0,0,4.9,0.7,0.6,0.1,3.8,1.8,0.3,0.2,1.1,8.1,41.1,138.5,0.1,-0.3,0,0,1.4,1.9,-1.1,0,3.41,0.01,0.02,0,0,3.8,1.9,197.8,1.44,0,NA
"117",116," eco1",0,1,-45.9,2597.5,5258,166.9,16.7,79.3,60.8,2.9,204.2,5.1,1.1,0.1,2470.5,247.1,282.6,28.3,773.3,54,58.2,4.8,36.1,77,1319.4,1164.9,0,0,4.9,0.7,0.6,0.1,3.9,1.8,0.3,0.2,1.1,8.1,41,138.5,0.1,-0.3,0,0,1.4,1.7,-1.2,0,3.42,0.02,0.04,0,0,3.7,1.9,197.8,1.49,0,NA
"118",117," eco1",0,1,-55,2602.7,5323,178.2,17.8,86.3,61.6,2.87,204.1,5.3,0.3,0,2501.6,250.2,283.6,28.4,785.4,56,59.2,5,36.6,77.4,1323.4,1165.3,0,0,5,0.8,0.6,0.1,3.9,1.9,0.3,0.2,1.2,8,40.8,138.6,0.1,-0.3,0,0,1.5,1.8,-1.1,0,3.41,0.01,0.02,0,0,3.9,2,197.7,1.41,0,NA
"119",118," eco1",0,1,-45.9,2607.7,5383,167.9,16.8,77.4,62.1,2.85,204.3,5.1,3.5,0.4,2526.8,252.7,285.9,28.6,793.2,55,59.8,4.9,36.8,77.7,1327.7,1165.6,0.1,0,5.1,0.8,0.6,0.1,4,1.9,0.3,0.2,1.2,8,40.7,138.6,0.1,-0.3,0,0,1.4,1.7,-1.2,0,3.37,0.01,0.05,0,0,3.6,1.8,197.7,1.47,0,NA
"120",119," eco1",0,1,-36.3,2612.7,5420,156.9,15.7,76.9,62.6,2.88,204.5,4.9,2,0.2,2545.8,254.6,289.3,28.9,801,54.9,60.4,4.9,36.9,77.9,1331.9,1166,0.1,0,5.1,0.8,0.6,0.1,4,1.8,0.3,0.2,1.2,8.1,40.7,138.7,0.1,-0.3,0,-0.1,1.4,1.6,-1.2,0,3.43,0.01,0.05,0,0,3.4,1.8,197.8,1.53,0,NA
"121",120," eco1",0,1,75,2614.7,5328,38.1,3.8,20.2,61.4,3.73,204.9,3.9,0.1,0,2504.2,250.4,296.8,29.7,782.5,39.3,58.8,3.2,35.6,77.8,1335,1166.3,0,0,5,0.8,0.6,0.1,3.9,1.3,0.3,0.1,1,8.3,41.1,138.7,0.1,-0.2,0,-0.1,1.1,1.1,-1.4,0,3.43,0.01,0.07,0,0,0.8,0.5,198.5,2.43,0,NA
"122",121," eco1",0,1,2.5,2616.6,5331,118.2,11.8,55,61.5,3.34,205.1,4.3,1.8,0.2,2504.2,250.4,295.7,29.6,778.5,38.6,58.5,3.3,34.3,77.7,1337.9,1166.7,0.1,0,5,0.8,0.6,0.1,3.9,1.3,0.3,0.1,0.9,8.5,41.4,138.8,0.1,-0.2,0,-0.1,1.1,1.4,-1.6,0,3.43,0.02,0.04,0,0,2.5,1.3,198.5,2.05,0,NA
"123",122," eco1",0,1,-69,2620.7,5430,189.4,18.9,80.4,62.4,2.98,205.5,4.9,12.3,1.2,2540.2,254,293.5,29.4,786.7,45,59.1,4,34.9,77.9,1340.9,1167.1,0.5,0,5.1,0.8,0.6,0.1,3.9,1.5,0.3,0.1,0.9,8.5,41.4,138.8,0.1,-0.2,0,-0.1,1.2,1.8,-1.4,0,3.39,0.01,0.02,0,0,3.6,1.9,198.5,1.58,0,NA
"124",123," eco1",0,1,-5.1,2624.8,5418,126.7,12.7,69.9,62.5,3.14,205.7,4.7,3.2,0.3,2543.6,254.4,294.7,29.5,790.7,46.5,59.5,4.2,35.4,78.1,1343.9,1167.4,0.1,0,5.1,0.8,0.6,0.1,4,1.6,0.3,0.1,1,8.6,41.4,138.9,0.1,-0.2,0,-0.1,1.2,1.7,-1.5,0,3.37,0,0,0,0,2.7,1.6,199,1.74,0,NA
"125",124," eco1",0,1,-29.9,2629.4,5448,149.9,15,72.8,63,3.08,205.8,4.8,2.3,0.2,2558.6,255.9,296.3,29.6,796.2,48.4,59.9,4.3,36,78.4,1347.3,1167.8,0.1,0,5.1,0.8,0.6,0.1,4,1.6,0.3,0.2,1,8.6,41.5,138.9,0.1,-0.3,0,-0.1,1.2,1.7,-1.4,0,3.38,0,0,0,0,3.2,1.7,199.1,1.64,0,NA
"126",125," eco1",0,1,-47.9,2634.7,5496,169.1,16.9,82.8,63.7,2.92,205.8,5,0.7,0.1,2582.8,258.3,298.1,29.8,806.5,52.5,60.7,4.8,36.8,78.7,1351,1168.2,0,0,5.2,0.8,0.6,0.1,4,1.8,0.3,0.2,1.1,8.5,41.4,139,0.1,-0.3,0,0,1.3,1.8,-1.3,0,3.43,0.01,0.05,0,0,3.7,1.9,199.1,1.52,0,NA
"127",126," eco1",0,1,-59,2640.8,5567,182.4,18.2,84.7,64.4,2.82,205.8,5.2,3.5,0.4,2613.3,261.3,299.7,30,817.2,55.3,61.6,5,37.6,79.1,1355.5,1168.5,0.1,0,5.2,0.8,0.6,0.1,4.1,1.9,0.3,0.2,1.1,8.3,41.2,139,0.1,-0.3,0,0,1.4,1.9,-1.2,0,3.37,0.01,0.05,0,0,3.9,2,199,1.41,0,NA
"128",127," eco1",0,1,51.1,2644,5507,70.8,7.1,35.4,63.5,3.46,206.4,4.3,2.1,0.2,2586.6,258.7,303.8,30.4,804,42.9,60.5,3.7,36.5,79.2,1359.5,1168.9,0.1,0,5.2,0.8,0.6,0.1,4,1.4,0.3,0.1,1,8.6,41.6,139.1,0.1,-0.2,0,-0.1,1.2,1.3,-1.5,0,3.44,0.01,0.06,0,0,1.5,0.8,199.6,2.11,0,NA
"129",128," eco1",0,1,-2.7,2647.1,5492,111.7,11.2,55.5,63.5,3.24,206.5,4,0.2,0,2581.2,258.1,310.5,31.1,803.6,43.5,60.4,3.8,36.2,79.2,1362.6,1169.2,0,0,5.2,0.8,0.6,0.1,4,1.5,0.3,0.1,1,8.7,41.8,139.1,0.1,-0.2,0,-0.1,1.1,1.4,-1.4,0,3.4,0.01,0.06,0,0,2.5,1.3,199.8,1.93,0,NA
"130",129," eco1",0,1,-23.2,2651.7,5522,149.6,15,71.6,63.9,3.05,206.5,4.9,0.3,0,2595.1,259.5,308,30.8,806.8,45.8,60.7,4.1,36.4,79.4,1366.4,1169.6,0,0,5.2,0.8,0.6,0.1,4,1.5,0.3,0.1,1,8.7,41.9,139.2,0.1,-0.2,0,-0.1,1.2,1.8,-1.5,0,3.41,0.01,0.02,0,0,3.3,1.7,199.8,1.68,0,NA
"131",130," eco1",0,1,45.4,2654.2,5464,69.5,7,33.4,63.1,3.5,207,4,0.3,0,2568.1,256.8,312.3,31.2,794.1,37.6,59.6,3.2,35.7,79.4,1369.2,1169.9,0,0,5.1,0.8,0.6,0.1,4,1.3,0.3,0.1,0.9,8.9,42.2,139.3,0.1,-0.2,0,-0.1,1,1.4,-1.5,0,3.43,0.01,0.06,0,0,1.5,0.8,200.3,2.17,0,NA
"132",131," eco1",0,1,-31.6,2657.8,5499,148.2,14.8,68.2,63.6,3.12,207.1,4.5,3.2,0.3,2581.6,258.2,312.5,31.3,797.9,42.6,59.9,3.8,35.7,79.5,1372.3,1170.3,0.1,0,5.2,0.8,0.6,0.1,4,1.4,0.3,0.1,0.9,8.9,42.3,139.3,0.1,-0.2,0,-0.1,1.1,1.7,-1.5,0,3.39,0,0,0,0,3.1,1.6,200.3,1.77,0,NA
"133",132," eco1",0,1,18.9,2661.1,5464,95.5,9.5,48.7,63.2,3.31,207.4,4.1,0.4,0,2568.1,256.8,315.6,31.6,793.1,40.4,59.4,3.6,35.9,79.7,1375,1170.6,0,0,5.1,0.8,0.6,0.1,4,1.4,0.3,0.1,0.9,9,42.5,139.4,0.1,-0.2,0,-0.1,1,1.5,-1.5,0,3.38,0,0,0,0,2.1,1.1,200.8,1.95,0,NA
"134",133," eco1",0,1,19.1,2663.9,5436,95.3,9.5,45.9,62.8,3.37,207.7,4.1,0.3,0,2554.8,255.5,317.5,31.8,786.9,38.1,58.9,3.3,35.7,79.7,1377.6,1171,0,0,5.1,0.8,0.6,0.1,3.9,1.3,0.3,0.1,0.9,9,42.7,139.4,0.1,-0.2,0,-0.1,1,1.5,-1.5,0,3.41,0,0.06,0,0,2.1,1.1,201.1,2.04,0,NA
"135",134," eco1",0,1,7.5,2666.6,5430,112.6,11.3,52.4,62.7,3.33,207.9,4.4,1.9,0.2,2550.6,255.1,315.6,31.6,782.5,37.7,58.5,3.3,35.3,79.8,1380.1,1171.3,0.1,0,5.1,0.8,0.6,0.1,3.9,1.3,0.3,0.1,0.8,9.1,42.9,139.5,0.1,-0.2,0,-0.1,1,1.6,-1.6,0,3.37,0,0,0,0,2.4,1.2,201.3,1.96,0,NA
"136",135," eco1",0,1,-60.9,2671.4,5495,184.4,18.4,90.1,63.7,2.92,207.7,5.1,0.3,0,2582.7,258.3,312,31.2,796.1,48.2,59.7,4.4,36.5,80.2,1383.1,1171.7,0,0,5.2,0.8,0.6,0.1,4,1.6,0.3,0.2,1,8.8,42.8,139.5,0.1,-0.3,0,0,1.1,2.1,-1.3,0,3.41,0.01,0.02,0,0,4.1,2.1,201.1,1.49,0,NA
"137",136," eco1",0,1,-81.1,2677.6,5606,211.1,21.1,94.5,64.7,2.75,207.9,5.6,7.2,0.7,2627.8,262.8,308.1,30.8,810.4,54.4,60.9,5,37.7,80.7,1387.1,1172.1,0.3,0,5.3,0.8,0.6,0.1,4.1,1.8,0.3,0.2,1.1,8.5,42.5,139.6,0.1,-0.3,0,0,1.3,2.1,-1.2,0,3.4,0.01,0.02,0,0,4.4,2.2,200.8,1.33,0,NA
"138",137," eco1",0,1,-44.5,2683.9,5651,176,17.6,89.4,65.5,2.85,207.9,5.4,2.2,0.2,2653.8,265.4,307.3,30.7,822.5,56.9,61.9,5.2,38.5,81.2,1391.6,1172.5,0.1,0,5.3,0.8,0.6,0.1,4.1,1.9,0.3,0.2,1.2,8.5,42.3,139.6,0.1,-0.3,0,0,1.4,1.9,-1.2,0,3.4,0.01,0.02,0,0,3.8,2.1,201,1.4,0,NA
"139",138," eco1",0,1,-9.2,2688.5,5662,134.6,13.5,63.9,65.5,3.03,208.2,4.9,2.9,0.3,2658.3,265.8,310.4,31,823.1,52.4,61.9,4.6,38.1,81.5,1396,1172.9,0.1,0,5.3,0.8,0.6,0.1,4.1,1.8,0.3,0.2,1.1,8.6,42.4,139.7,0.1,-0.3,0,-0.1,1.4,1.6,-1.4,0,3.4,0.01,0.05,0,0,2.9,1.5,201.2,1.66,0,NA
"140",139," eco1",0,1,45.2,2691.3,5600,74,7.4,38.1,64.7,3.45,208.6,4.2,0.3,0,2632.1,263.2,315.8,31.6,812.2,42.9,60.9,3.7,37.3,81.4,1399.4,1173.2,0,0,5.3,0.8,0.6,0.1,4.1,1.4,0.3,0.1,1,8.8,42.8,139.8,0.1,-0.2,0,-0.1,1.2,1.3,-1.5,0,3.43,0.01,0.06,0,0,1.6,0.9,201.8,2.11,0,NA
"141",140," eco1",0,1,-23.4,2694.9,5625,144.7,14.5,68.1,65.1,3.12,208.7,4.7,1.6,0.2,2642.2,264.2,316.8,31.7,815.2,45.6,61.2,4,37.1,81.5,1402.7,1173.6,0.1,0,5.3,0.8,0.6,0.1,4.1,1.5,0.3,0.1,1,8.9,42.9,139.8,0.1,-0.2,0,-0.1,1.2,1.7,-1.5,0,3.42,0.01,0.03,0,0,3.1,1.6,201.8,1.76,0,NA
"142",141," eco1",0,1,-19.9,2699,5631,133.3,13.3,65.1,65.3,3.09,208.9,4.4,0.5,0.1,2646.2,264.6,322.1,32.2,818.8,47.9,61.5,4.3,37.5,81.7,1405.9,1173.9,0,0,5.3,0.8,0.6,0.1,4.1,1.6,0.3,0.1,1,9,42.9,139.9,0.1,-0.2,0,-0.1,1.1,1.6,-1.4,0,3.42,0,0.02,0,0,2.9,1.5,202,1.71,0,NA
"143",142," eco1",0,1,-36,2704.3,5658,151.6,15.2,73.1,65.6,2.97,208.9,4.7,0.2,0,2659.4,265.9,326.1,32.6,826.2,51.7,62.1,4.7,38.4,82,1409.6,1174.3,0,0,5.3,0.8,0.7,0.1,4.1,1.7,0.3,0.2,1.1,8.9,42.9,139.9,0.1,-0.2,0,0,1.1,1.7,-1.3,0,3.41,0.02,0.05,0,0,3.4,1.7,202,1.59,0,NA
"144",143," eco1",0,1,12.4,2708.9,5651,117.3,11.7,55.4,65.4,3.19,209.3,4.8,1.1,0.1,2655,265.5,324.5,32.4,821.4,46.1,61.6,4,38.1,82.2,1413.9,1174.7,0,0,5.3,0.8,0.7,0.1,4.1,1.6,0.3,0.1,1,9,43,140,0.1,-0.2,0,-0.1,1.3,1.7,-1.6,0,3.39,0,0,0,0,2.6,1.3,202.4,1.79,0,NA
"145",144," eco1",0,1,16.3,2712.3,5625,103.4,10.3,50.5,65.1,3.28,209.5,4.4,0.3,0,2643.6,264.4,326.9,32.7,816.6,42.9,61.2,3.7,37.7,82.3,1417.3,1175,0,0,5.3,0.8,0.7,0.1,4.1,1.4,0.3,0.1,1,9.2,43.3,140,0.1,-0.2,0,-0.1,1.1,1.5,-1.6,0,3.41,0,0.05,0,0,2.3,1.2,202.7,1.92,0,NA
"146",145," eco1",0,1,53.8,2714,5565,66.5,6.7,30.6,64.2,3.68,209.9,4.1,1.6,0.2,2614,261.4,327.9,32.8,801.5,34.6,59.9,2.9,36.4,82.2,1420,1175.4,0.1,0,5.2,0.8,0.7,0.1,4,1.2,0.3,0.1,0.8,9.2,43.6,140.1,0.1,-0.2,0,-0.1,1,1.5,-1.6,0,3.39,0,0.03,0,0,1.4,0.7,203,2.38,0,NA
"147",146," eco1",0,1,17.8,2715.9,5535,97.6,9.8,47.3,64,3.49,210,4,1.2,0.1,2600.7,260.1,328.7,32.9,795.8,35.1,59.4,3,35.9,82.1,1422.1,1175.7,0,0,5.2,0.8,0.7,0.1,4,1.2,0.3,0.1,0.8,9.3,43.9,140.1,0.1,-0.2,0,-0.1,0.9,1.5,-1.6,0,3.36,0.01,0.03,0,0,2.1,1.1,203.2,2.17,0,NA
"148",147," eco1",0,1,-60.5,2720.2,5605,183,18.3,85.5,64.9,2.89,209.9,4.9,3.5,0.4,2631,263.1,325.1,32.5,807.3,45.8,60.4,4.2,36.9,82.5,1424.7,1176.1,0.1,0,5.3,0.8,0.7,0.1,4,1.5,0.3,0.1,0.9,9.1,43.8,140.2,0.1,-0.2,0,0,1.1,2,-1.4,0,3.37,0.01,0.05,0,0,3.9,2,203,1.54,0,NA
"149",148," eco1",0,1,0.6,2724.1,5601,124.1,12.4,60.9,64.8,3.14,210.3,4.7,2.2,0.2,2630.6,263.1,324.1,32.4,806.8,44.8,60.3,4,37.4,82.7,1427.6,1176.5,0.1,0,5.3,0.8,0.7,0.1,4,1.5,0.3,0.1,1,9.2,43.9,140.3,0.1,-0.2,0,-0.1,1.1,1.8,-1.5,0,3.39,0,0,0,0,2.7,1.4,203.4,1.73,0,NA
"150",149," eco1",0,1,-9.3,2727.3,5592,118.7,11.9,58.1,64.8,3.12,210.5,4.1,1,0.1,2627.6,262.8,330.5,33.1,808.6,46.3,60.5,4.2,37.5,82.9,1430.1,1176.8,0,0,5.3,0.8,0.7,0.1,4,1.6,0.3,0.1,1,9.2,44,140.3,0.1,-0.2,0,-0.1,1,1.5,-1.4,0,3.46,0.03,0.1,0,0,2.6,1.4,203.7,1.79,0,NA
"151",150," eco1",0,1,26.6,2730.5,5559,93.2,9.3,44.6,64.3,3.36,210.9,4.3,1.2,0.1,2611.7,261.2,331.4,33.1,801.4,41.2,59.9,3.6,37.4,83,1432.9,1177.2,0,0,5.2,0.8,0.7,0.1,4,1.4,0.3,0.1,0.9,9.3,44.3,140.4,0.1,-0.2,0,-0.1,1.1,1.5,-1.6,0,3.36,0.01,0.03,0,0,2,1,204.1,1.97,0,NA
"152",151," eco1",0,1,7,2733.2,5554,117.5,11.7,55.7,64.3,3.31,211.1,4.6,1.9,0.2,2608.5,260.9,328.8,32.9,798.4,40.6,59.6,3.6,37,83.1,1435.6,1177.6,0.1,0,5.2,0.8,0.7,0.1,4,1.4,0.3,0.1,0.9,9.4,44.4,140.4,0.1,-0.2,0,-0.1,1.1,1.7,-1.6,0,3.37,0,0,0,0,2.5,1.3,204.3,1.92,0,NA
"153",152," eco1",0,1,66.6,2733.9,5475,53,5.3,26.7,63.3,3.86,211.4,4.1,0.6,0.1,2572.8,257.3,328.9,32.9,782.2,32.2,58.2,2.7,35.8,83,1437.3,1177.9,0,0,5.1,0.8,0.7,0.1,3.9,1.1,0.3,0.1,0.8,9.4,44.7,140.5,0.1,-0.2,0,-0.1,1,1.5,-1.5,0,3.38,0,0,0,0,1.1,0.6,204.7,2.51,0,NA
"154",153," eco1",0,1,36.8,2734.2,5426,76.9,7.7,37.2,62.8,3.78,211.4,3.9,0.3,0,2550,255,329.3,32.9,772.4,30.8,57.4,2.6,35.1,82.8,1438.1,1178.3,0,0,5.1,0.8,0.7,0.1,3.9,1,0.3,0.1,0.7,9.4,45,140.5,0.1,-0.1,0,0,0.8,1.5,-1.5,0,3.43,0.01,0.07,0,0,1.7,0.9,204.7,2.51,0,NA
"155",154," eco1",0,1,-25.2,2735.8,5460,141.8,14.2,62.7,63.1,3.24,211.6,4.4,5.6,0.6,2560.6,256.1,326.4,32.6,774.4,37.2,57.6,3.4,35.3,82.9,1439,1178.6,0.2,0,5.1,0.8,0.7,0.1,3.9,1.2,0.3,0.1,0.8,9.5,45.1,140.6,0.1,-0.2,0,-0.1,0.9,1.7,-1.6,0,3.41,0,0.05,0,0,2.9,1.5,204.7,1.92,0,NA
"156",155," eco1",0,1,12.9,2737.6,5430,102.5,10.3,53.7,62.9,3.32,211.8,4.2,1.1,0.1,2551,255.1,326.7,32.7,773.2,38.9,57.5,3.5,35.7,83,1439.9,1179,0,0,5.1,0.8,0.7,0.1,3.9,1.3,0.3,0.1,0.8,9.5,45.3,140.7,0.1,-0.2,0,-0.1,0.9,1.6,-1.5,0,3.39,0,0,0,0,2.2,1.3,205.2,1.94,0,NA
"157",156," eco1",0,1,-42,2740.9,5478,165.2,16.5,79,63.6,3.03,211.8,5,1.4,0.1,2573.3,257.3,322.8,32.3,782.6,46.1,58.3,4.2,36.7,83.3,1441.5,1179.4,0.1,0,5.1,0.8,0.6,0.1,3.9,1.5,0.3,0.1,0.9,9.3,45.1,140.7,0.1,-0.2,0,-0.1,1.1,2,-1.4,0,3.38,0,0.01,0,0,3.6,1.9,205.1,1.62,0,NA
"158",157," eco1",0,1,-19.4,2744,5488,133.7,13.4,65,63.7,3.12,212,4.6,0.5,0.1,2579.2,257.9,325.7,32.6,787.4,48.2,58.7,4.4,37.5,83.6,1443.3,1179.7,0,0,5.2,0.8,0.7,0.1,3.9,1.6,0.3,0.2,1,9.3,45.1,140.8,0.1,-0.2,0,-0.1,1.1,1.8,-1.4,0,3.42,0,0.02,0,0,2.9,1.5,205.3,1.7,0,NA
"159",158," eco1",0,1,76.3,2744.6,5395,35.8,3.6,17.2,62.3,3.89,212.4,3.8,0.5,0,2535.5,253.5,330.7,33.1,769.3,35.2,57.1,3,36.4,83.5,1444.7,1180.1,0,0,5.1,0.8,0.7,0.1,3.9,1.2,0.3,0.1,0.9,9.4,45.3,140.8,0.1,-0.2,0,-0.1,1,1.4,-1.4,0,3.42,0,0.06,0,0,0.8,0.4,205.7,2.61,0,NA
"160",159," eco1",0,1,-40.4,2746.9,5440,160.1,16,75.7,63.1,3.17,212.2,4.7,1.6,0.2,2555.6,255.6,327.1,32.7,777.9,43.6,57.9,3.9,36.7,83.6,1446.2,1180.4,0.1,0,5.1,0.8,0.7,0.1,3.9,1.5,0.3,0.1,0.9,9.4,45.4,140.9,0.1,-0.2,0,-0.1,1,1.8,-1.5,0,3.42,0.01,0.03,0,0,3.5,1.8,205.5,1.8,0,NA
"161",160," eco1",0,1,-22.1,2750,5461,143.1,14.3,69.7,63.4,3.1,212.3,4.8,0.6,0.1,2566.6,256.7,325.5,32.6,783.6,46.8,58.4,4.2,37.4,83.8,1448,1180.8,0,0,5.1,0.8,0.7,0.1,3.9,1.6,0.3,0.1,1,9.4,45.3,140.9,0.1,-0.2,0,-0.1,1.1,1.9,-1.4,0,3.43,0.01,0.07,0,0,3.1,1.6,205.6,1.69,0,NA
"162",161," eco1",0,1,-46.3,2754,5516,172,17.2,82.4,64.1,2.97,212.3,5.2,0.8,0.1,2591.9,259.2,322.7,32.3,794.5,51.8,59.3,4.7,38.2,84.2,1450.3,1181.2,0,0,5.2,0.8,0.6,0.1,4,1.7,0.3,0.2,1.1,9.2,45.2,141,0.1,-0.3,0,0,1.2,2,-1.3,0,3.42,0,0,0,0,3.8,1.9,205.6,1.53,0,NA
"163",162," eco1",0,1,-54.9,2758.6,5589,187.9,18.8,88.8,64.9,2.9,212.3,5.6,2.2,0.2,2624.7,262.5,318.6,31.9,806.9,55.3,60.3,5,38.9,84.6,1453.5,1181.6,0.1,0,5.2,0.8,0.6,0.1,4,1.9,0.3,0.2,1.1,9,44.9,141,0.1,-0.3,0,0,1.4,2.1,-1.3,0,3.4,0.01,0.03,0,0,4.1,2.1,205.4,1.43,0,NA
