"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"112",111," eco1",0,1,-7.5,1845.6,2856,46.8,9.4,13.5,31.8,3.94,177.4,1.5,45,9,1297.4,259.5,204,30.6,186.3,8.2,32.9,2.2,13.1,40.3,641.4,1150.8,1.4,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.3,23.7,136.8,0,0,0,0,0.2,0.6,-0.5,0,3.46,0.01,0.18,0,0,0.4,0.2,170.4,3.24,0,NA
"113",112," eco1",0,1,-1.8,1847.2,2847,43,8.6,15.1,32,4.15,177.7,1.5,42.8,8.6,1295.5,259.1,206.4,31,187.7,8.9,33.1,2.4,13.5,40.5,642.3,1150.9,1.3,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.3,23.7,136.8,0,0,0,0,0.2,0.6,-0.5,0,3.41,0,0.04,0,0,0.3,0.3,170.7,3.12,0,NA
"114",113," eco1",0,1,-41.5,1848.9,2907,76,15.2,15.1,32.6,3.96,177.9,1.5,50.5,10.1,1316.1,263.2,209.5,31.5,189,9.3,33.3,2.5,13.7,40.7,643.4,1151.1,1.6,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.4,23.8,136.9,0,0,0,0,0.2,0.6,-0.5,0,3.44,0.01,0.04,0,0,0.7,0.3,170.6,3.17,0,NA
"115",114," eco1",0,1,-13.1,1850.9,2923,55.8,11.2,15.7,32.5,3.99,178.1,1.6,51.5,10.3,1322.6,264.5,209.9,31.5,190.1,9.5,33.5,2.5,13.9,40.9,644.9,1151.3,1.6,0.2,2.4,2.4,0.4,0.3,1,0.3,0.2,0.1,0.2,4.4,23.8,136.9,0,0,0,0,0.2,0.6,-0.5,0,3.41,0,0.03,0,0,0.5,0.3,170.7,3.2,0,NA
"116",115," eco1",0,1,6.7,1852.8,2906,39.6,7.9,15.4,32.3,4.15,178.2,1.6,48,9.6,1318.1,263.6,210.2,31.5,190.9,9.5,33.6,2.5,13.9,41,646.4,1151.4,1.5,0.2,2.4,2.4,0.4,0.3,1,0.3,0.2,0.1,0.2,4.4,23.8,136.9,0,0,0,0,0.2,0.6,-0.5,0,3.39,0,0,0,0,0.3,0.3,171,3.28,0,NA
"117",116," eco1",0,1,16.9,1854.5,2885,36.4,7.3,14.3,32.1,4.26,178.2,1.8,44.6,8.9,1311.4,262.3,206.6,30.8,189.9,8.7,33.4,2.2,13.7,41.1,648,1151.6,1.4,0.2,2.4,2.4,0.4,0.3,1,0.3,0.2,0.1,0.2,4.4,23.8,136.9,0,-0.1,0,0,0.2,0.7,-0.6,0,3.4,0.01,0.05,0,0,0.2,0.2,171.1,3.36,0,NA
"118",117," eco1",0,1,2.4,1855.8,2877,42,8.4,13.5,32.1,4.17,178.1,1.6,43.8,8.8,1308.7,261.7,207.5,30.9,189.6,8.6,33.4,2.2,13.6,41.1,649.2,1151.8,1.4,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.4,23.9,137,0,0,0,0,0.2,0.6,-0.5,0,3.36,0,0.04,0,0,0.3,0.2,171.1,3.4,0,NA
"119",118," eco1",0,1,-4.6,1857.1,2872,42.8,8.6,13,32,4.11,178.1,1.4,43.6,8.7,1306.7,261.3,211.7,31.8,190.1,8.9,33.5,2.3,13.6,41.2,650.3,1152,1.3,0.2,2.4,2.4,0.4,0.3,1,0.3,0.2,0.1,0.2,4.4,23.9,137,0,0,0,0,0.2,0.6,-0.5,0,3.37,0.01,0.05,0,0,0.3,0.2,171.1,3.34,0,NA
"120",119," eco1",0,1,-2.3,1858.8,2873,45.6,9.1,13.1,32,4.05,178.1,1.6,44.1,8.8,1306.6,261.3,212.4,31.8,189.8,8.7,33.4,2.3,13.8,41.3,651.6,1152.1,1.4,0.2,2.4,2.4,0.4,0.3,1,0.3,0.2,0.1,0.2,4.4,23.9,137,0,0,0,0,0.2,0.6,-0.5,0,3.4,0.01,0.09,0,0,0.4,0.2,171.1,3.31,0,NA
"121",120," eco1",0,1,28.6,1860.3,2832,25,5,12.9,31.6,4.3,178.1,1.7,38.7,7.7,1292.5,258.5,209,31.1,188.2,8.1,33.2,2.1,13.7,41.3,653,1152.3,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,23.9,137.1,0,0,0,0,0.2,0.7,-0.6,0,3.43,0.01,0.07,0,0,0.1,0.2,171.3,3.34,0,NA
"122",121," eco1",0,1,-0.9,1861.2,2847,51.5,10.3,12.7,31.9,4.2,178.2,1.8,41.5,8.3,1296.6,259.3,204.7,30.3,186,7.5,32.9,1.9,13.3,41.3,654.1,1152.5,1.3,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24,137.1,0,0,0,0,0.2,0.7,-0.6,0,3.4,0,0,0,0,0.5,0.2,171.2,3.36,0,NA
"123",122," eco1",0,1,17.3,1861.8,2819,30.9,6.2,12.3,31.5,4.3,178.1,1.6,38.5,7.7,1286.7,257.3,203.9,30.1,184.7,7.4,32.8,1.9,13.2,41.2,654.8,1152.7,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24,137.1,0,0,0,0,0.2,0.7,-0.6,0,3.42,0,0.05,0,0,0.2,0.2,171.4,3.39,0,NA
"124",123," eco1",0,1,-29,1862.4,2875,72.7,14.5,13.9,32.3,4.03,178.3,1.7,46.4,9.3,1305.3,261.1,201.7,29.8,183.9,7.6,32.6,2,13.1,41.2,655.3,1152.9,1.4,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24,137.1,0,0,0,0,0.2,0.7,-0.6,0,3.36,0,0,0,0,0.7,0.2,171.2,3.22,0,NA
"125",124," eco1",0,1,23.4,1863.2,2821,20.5,4.1,14.4,31.7,4.27,178.3,1.4,38.1,7.6,1287.9,257.6,205,30.4,185.1,8.4,32.8,2.2,13.3,41.2,655.7,1153,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.4,24,137.2,0,0,0,0,0.2,0.6,-0.5,0,3.42,0,0.07,0,0,0.1,0.2,171.5,3.25,0,NA
"126",125," eco1",0,1,-15.4,1864.1,2851,58.4,11.7,12.2,31.9,4.14,178.4,1.7,43.4,8.7,1297,259.4,204.5,30.4,183.8,8,32.6,2.1,13.3,41.3,656.3,1153.2,1.3,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24,137.2,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.4,0.2,171.4,3.4,0,NA
"127",126," eco1",0,1,36.6,1864.7,2794,16.9,3.4,12.7,31.3,4.47,178.4,1.7,35.7,7.1,1277.5,255.5,202.2,29.9,182.5,7.6,32.5,2,13.2,41.3,656.8,1153.4,1.1,0.2,2.3,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24.1,137.2,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0,0,0,0,0.2,171.8,3.39,0,NA
"128",127," eco1",0,1,-36.9,1865.2,2858,74.5,14.9,12.2,32,3.96,178.4,1.6,45.9,9.2,1297.7,259.5,203.1,30.1,181.6,7.6,32.3,2,13.1,41.3,657.2,1153.6,1.4,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24.1,137.3,0,0,0,0,0.2,0.7,-0.6,0,3.48,0.01,0.13,0,0,0.8,0.2,171.3,3.38,0,NA
"129",128," eco1",0,1,1.4,1865.7,2857,45.2,9,13.8,31.8,4.05,178.5,1.7,45.6,9.1,1297.5,259.5,202,29.9,181.3,7.8,32.3,2,13.1,41.3,657.5,1153.7,1.4,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.4,24.1,137.3,0,0,0,0,0.2,0.7,-0.6,0,3.37,0,0,0,0,0.4,0.2,171.4,3.24,0,NA
"130",129," eco1",0,1,-37.8,1866.4,2915,75.7,15.1,15.9,32.7,3.88,178.7,1.6,52.5,10.5,1317.9,263.6,203.4,30.2,182.8,8.6,32.5,2.3,13.3,41.3,657.9,1153.9,1.6,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.4,24.1,137.3,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0.03,0,0,0.7,0.3,171.4,3.11,0,NA
"131",130," eco1",0,1,-21.3,1867.2,2948,66.1,13.2,17.4,33,3.93,179,1.8,54.9,11,1331.2,266.2,202.6,30,184.5,9.2,32.7,2.4,13.3,41.4,658.4,1154.1,1.7,0.3,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.1,137.4,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0.03,0,0,0.6,0.3,171.5,3.07,0,NA
"132",131," eco1",0,1,-8.8,1868.2,2952,51.1,10.2,16.8,32.8,4.04,179.2,1.6,53.4,10.7,1334.1,266.8,204.9,30.5,186.6,9.8,33,2.6,13.5,41.5,658.9,1154.3,1.6,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.2,137.4,0,0,0,0,0.2,0.7,-0.5,0,3.42,0,0.04,0,0,0.4,0.3,171.7,3.21,0,NA
"133",132," eco1",0,1,4.5,1869.5,2936,41.5,8.3,16.2,32.7,4.15,179.3,1.7,49.7,9.9,1330.5,266.1,206,30.7,188.1,9.8,33.2,2.6,13.7,41.7,659.7,1154.5,1.5,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.2,137.4,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0.08,0,0,0.3,0.3,171.9,3.28,0,NA
"134",133," eco1",0,1,24.8,1870.8,2889,25.5,5.1,15,32.4,4.43,179.3,1.7,42.3,8.5,1315.9,263.2,206.2,30.7,188.6,9.5,33.3,2.5,13.8,41.8,660.6,1154.6,1.3,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.2,137.4,0,0,0,0,0.2,0.7,-0.6,0,3.4,0,0,0,0,0.1,0.3,172.3,3.37,0,NA
"135",134," eco1",0,1,-20.4,1871.7,2929,66.1,13.2,14.5,32.9,4.16,179.3,1.8,47.6,9.5,1329.3,265.9,204.8,30.5,188.1,8.9,33.2,2.3,13.6,41.8,661.4,1154.8,1.5,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.2,137.5,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0.03,0,0,0.6,0.3,172,3.35,0,NA
"136",135," eco1",0,1,9.2,1872.4,2916,40.4,8.1,14,32.5,4.26,179.3,1.8,45.7,9.1,1325.1,265,203.7,30.2,187.4,8.5,33.1,2.2,13.5,41.8,662.1,1155,1.4,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.3,137.5,0,0,0,0,0.2,0.7,-0.6,0,3.42,0,0,0,0,0.3,0.2,172.2,3.38,0,NA
"137",136," eco1",0,1,34.6,1873,2859,18.6,3.7,13.4,32,4.49,179.2,1.7,37.9,7.6,1306.1,261.2,202.6,30,186.5,8.2,33,2.1,13.3,41.7,662.7,1155.2,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.3,137.5,0,0,0,0,0.2,0.7,-0.6,0,3.44,0,0.07,0,0,0,0.2,172.4,3.45,0,NA
"138",137," eco1",0,1,9.4,1873.2,2853,40.3,8.1,11.2,31.9,4.26,179,1.8,38.7,7.7,1302.4,260.5,200.7,29.7,183.9,7.3,32.6,1.9,13.1,41.7,663,1155.4,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.5,24.3,137.6,0,0,0,0,0.2,0.7,-0.6,0,3.37,0,0.09,0,0,0.3,0.2,172.2,3.52,0,NA
"139",138," eco1",0,1,16.9,1873.2,2827,30.9,6.2,11.5,31.7,4.32,179,1.6,36.5,7.3,1292.3,258.5,200.7,29.7,182.2,7.1,32.4,1.8,12.9,41.6,663.1,1155.6,1.1,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.5,24.3,137.6,0,0,0,0,0.2,0.7,-0.6,0,3.42,0,0.05,0,0,0.2,0.2,172.3,3.43,0,NA
"140",139," eco1",0,1,35.7,1873.1,2773,17,3.4,10.8,31.2,4.53,178.9,1.7,30.8,6.2,1273,254.6,198.9,29.4,179.7,6.7,32.1,1.7,12.9,41.5,663.1,1155.8,1,0.1,2.3,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.3,137.6,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0,0,0,0,0.2,172.5,3.49,0,NA
"141",140," eco1",0,1,-24,1873.3,2802,56.8,11.4,11.5,31.8,4.27,178.9,1.3,36.3,7.3,1281,256.2,204.3,30.5,179.8,7.3,32.1,1.9,13,41.4,663,1155.9,1.1,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.3,137.7,0,0,0,0,0.1,0.6,-0.5,0,3.43,0,0.03,0,0,0.5,0.2,172.2,3.36,0,NA
"142",141," eco1",0,1,0.5,1873.5,2811,46.9,9.4,11.3,31.5,4.12,178.9,1.7,39.1,7.8,1282.3,256.5,202,30,177.7,6.9,31.8,1.8,12.9,41.4,663,1156.1,1.2,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.4,137.7,0,0,0,0,0.2,0.7,-0.6,0,3.42,0,0.07,0,0,0.4,0.2,172.1,3.38,0,NA
"143",142," eco1",0,1,20,1873.5,2783,29.8,6,11.9,31.2,4.3,178.9,1.7,36.1,7.2,1272,254.4,200.2,29.7,176.2,6.9,31.5,1.8,12.9,41.4,662.9,1156.3,1.1,0.2,2.3,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.4,137.7,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.2,0.2,172.3,3.35,0,NA
"144",143," eco1",0,1,-30.5,1873.2,2842,73,14.6,13.2,32,4.01,179,1.7,44.8,9,1291,258.2,198.5,29.3,175.4,7.1,31.4,1.9,12.7,41.3,662.7,1156.5,1.4,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.4,137.7,0,0,0,0,0.2,0.7,-0.6,0,3.36,0,0,0,0,0.8,0.2,172.1,3.22,0,NA
"145",144," eco1",0,1,40.2,1872.8,2782,16.5,3.3,13.2,31.2,4.39,179.1,1.8,36.5,7.3,1271.4,254.3,194.7,28.6,174.1,7,31.2,1.8,12.6,41.3,662.2,1156.7,1.1,0.2,2.3,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.4,137.8,0,0,0,0,0.2,0.8,-0.6,0,3.43,0.01,0.08,0,0,0,0.2,172.5,3.32,0,NA
"146",145," eco1",0,1,-16.7,1872.4,2810,56.4,11.3,11.7,31.4,4.13,179.1,1.6,41.7,8.3,1279.4,255.9,196.3,29,173.3,7.1,31.1,1.9,12.6,41.2,661.7,1156.8,1.3,0.2,2.3,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.1,4.5,24.4,137.8,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0.03,0,0,0.5,0.2,172.2,3.42,0,NA
"147",146," eco1",0,1,-42.8,1872.2,2883,81.3,16.3,15,32.4,3.81,179.2,1.7,51.2,10.2,1303.9,260.8,196.6,29.1,174.1,7.8,31.2,2.1,12.7,41.2,661.2,1157,1.6,0.2,2.4,2.4,0.4,0.3,0.9,0.2,0.2,0.1,0.2,4.5,24.4,137.8,0,0,0,0,0.2,0.7,-0.6,0,3.46,0.01,0.15,0,0,0.8,0.3,172,3.11,0,NA
"148",147," eco1",0,1,-4.5,1872.3,2879,45.6,9.1,15.3,32,3.95,179.4,1.6,49.5,9.9,1303.8,260.8,199.4,29.7,175.9,8.6,31.4,2.3,12.9,41.3,660.9,1157.2,1.5,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,137.9,0,0,0,0,0.2,0.6,-0.5,0,3.4,0.01,0.08,0,0,0.3,0.3,172.2,3.15,0,NA
"149",148," eco1",0,1,-5.3,1872.6,2886,51.6,10.3,16.1,32.3,4.05,179.6,1.8,48.9,9.8,1307.6,261.5,198.9,29.6,177.2,8.9,31.6,2.4,13,41.4,660.8,1157.4,1.5,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,137.9,0,0,0,0,0.2,0.7,-0.6,0,3.4,0.01,0.08,0,0,0.4,0.3,172.4,3.14,0,NA
"150",149," eco1",0,1,1.9,1872.9,2882,45,9,14.7,32.1,4.12,179.7,1.7,47.7,9.5,1307,261.4,198.7,29.5,177.7,8.7,31.6,2.3,13.1,41.5,660.8,1157.6,1.5,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,137.9,0,0,0,0,0.2,0.7,-0.6,0,3.37,0,0,0,0,0.4,0.3,172.5,3.3,0,NA
"151",150," eco1",0,1,-34.5,1873,2947,79.5,15.9,15.9,32.9,3.84,179.8,1.9,55.7,11.1,1329.8,266,196.5,29.1,178,8.6,31.7,2.2,12.9,41.5,660.8,1157.8,1.7,0.3,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,138,0,0,0,0,0.2,0.8,-0.6,0,3.37,0.01,0.04,0,0,0.8,0.3,172.3,3.2,0,NA
"152",151," eco1",0,1,10.9,1873.1,2926,40.2,8,17.3,32.7,4.15,180,1.9,50.5,10.1,1325.2,265,195.3,28.9,179.5,9,31.9,2.4,12.9,41.5,660.7,1158,1.6,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,138,0,0,0,0,0.2,0.8,-0.6,0,3.47,0,0.1,0,0,0.2,0.3,172.6,3.19,0,NA
"153",152," eco1",0,1,2.6,1873.4,2911,41.5,8.3,15.9,32.6,4.29,180,1.6,47,9.4,1321.6,264.3,197.9,29.4,181.2,9.3,32.1,2.5,13.1,41.5,660.6,1158.1,1.5,0.2,2.4,2.4,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,138,0,0,0,0,0.2,0.7,-0.5,0,3.38,0,0,0,0,0.3,0.3,172.9,3.31,0,NA
"154",153," eco1",0,1,-2.9,1873.7,2917,50.8,10.2,15.4,32.8,4.27,180.1,1.8,46.8,9.4,1324.4,264.9,197.4,29.3,181.6,9,32.2,2.4,13.1,41.5,660.7,1158.3,1.4,0.2,2.4,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,138.1,0,0,0,0,0.2,0.7,-0.6,0,3.43,0.01,0.06,0,0,0.4,0.3,172.9,3.34,0,NA
"155",154," eco1",0,1,-28.2,1874,2965,72.1,14.4,16.3,33.4,4.08,180.2,1.8,52.2,10.4,1341.4,268.3,197.4,29.3,182.4,9.1,32.3,2.4,13.1,41.5,660.8,1158.5,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.4,138.1,0,0,0,0,0.2,0.7,-0.6,0,3.36,0,0,0,0,0.7,0.3,172.7,3.24,0,NA
"156",155," eco1",0,1,-5.2,1874.5,2963,48.1,9.6,15.7,33,4.14,180.3,1.6,50.9,10.2,1342.1,268.4,200.2,29.9,183.9,9.3,32.5,2.5,13.3,41.6,661,1158.7,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.5,138.1,0,0,0,0,0.2,0.7,-0.5,0,3.39,0,0,0,0,0.3,0.3,172.9,3.33,0,NA
"157",156," eco1",0,1,-17.5,1875.2,2991,63.5,12.7,16.9,33.6,4.07,180.4,1.8,53.1,10.6,1353,270.6,200.1,29.8,185.1,9.4,32.6,2.5,13.3,41.7,661.3,1158.9,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.5,138.2,0,-0.1,0,0,0.2,0.7,-0.6,0,3.35,0,0,0,0,0.6,0.3,172.9,3.21,0,NA
"158",157," eco1",0,1,-8.6,1876.1,2989,49,9.8,16.7,33.5,4.16,180.5,1.6,51.1,10.2,1353.8,270.8,204.6,30.7,187.5,10,33,2.7,13.6,41.8,661.7,1159.1,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.5,138.2,0,0,0,0,0.2,0.6,-0.5,0,3.42,0.01,0.05,0,0,0.3,0.3,173,3.27,0,NA
"159",158," eco1",0,1,-2.1,1877.3,2979,43.9,8.8,15.2,33.2,4.11,180.4,1.6,49.1,9.8,1351.3,270.3,208.5,31.4,189,10.1,33.2,2.6,13.7,41.9,662.5,1159.2,1.5,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.5,138.2,0,0,0,0,0.2,0.6,-0.5,0,3.39,0,0.08,0,0,0.3,0.3,173,3.34,0,NA
"160",159," eco1",0,1,-4.9,1878.7,2991,54.2,10.8,15.1,33.4,4.04,180.5,1.9,50.2,10,1355.8,271.2,206.9,31,188.8,9.3,33.2,2.4,13.7,42,663.6,1159.4,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.5,138.2,0,-0.1,0,0,0.2,0.7,-0.6,0,3.38,0,0.04,0,0,0.5,0.3,173,3.32,0,NA
"161",160," eco1",0,1,10.7,1879.8,2969,37.6,7.5,15,33.2,4.17,180.5,1.7,46.5,9.3,1348.9,269.8,207.5,31.1,189.1,9.1,33.2,2.4,13.7,42,664.4,1159.6,1.4,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.5,138.3,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0.08,0,0,0.2,0.3,173.2,3.3,0,NA
"162",161," eco1",0,1,4.9,1880.9,2956,41.3,8.3,14.2,33.2,4.2,180.5,1.7,44.7,8.9,1344.7,268.9,208.7,31.3,189.2,9,33.2,2.3,13.8,42.1,665.3,1159.8,1.4,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.6,138.3,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0.08,0,0,0.3,0.2,173.2,3.36,0,NA
"163",162," eco1",0,1,-19.6,1881.9,2991,65.6,13.1,15.2,33.7,4.06,180.6,1.8,49.2,9.8,1356.9,271.4,207.7,31,189.1,8.8,33.2,2.3,13.7,42.1,666.2,1160,1.5,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.6,138.3,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0.03,0,0,0.6,0.3,173.2,3.23,0,NA
"164",163," eco1",0,1,-1.8,1882.8,2996,51.1,10.2,15.3,33.6,4.08,180.6,1.8,49.3,9.9,1359.2,271.8,206.5,30.8,189,8.7,33.2,2.3,13.6,42.1,666.9,1160.1,1.5,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.6,138.4,0,0,0,0,0.2,0.7,-0.6,0,3.42,0.01,0.07,0,0,0.4,0.3,173.2,3.28,0,NA
"165",164," eco1",0,1,-12.2,1883.8,3009,55.2,11,15.3,33.7,4.07,180.8,1.6,50.5,10.1,1364.1,272.8,208.5,31.1,189.8,9,33.3,2.4,13.7,42.1,667.6,1160.3,1.6,0.2,2.5,2.5,0.4,0.3,1,0.3,0.2,0.1,0.2,4.5,24.6,138.4,0,0,0,0,0.2,0.7,-0.6,0,3.41,0,0,0,0,0.5,0.3,173.3,3.29,0,NA
"166",165," eco1",0,1,-4.8,1884.8,3019,54.1,10.8,15.5,33.8,4.01,180.8,1.8,51.2,10.2,1368.2,273.6,207.1,30.8,189.8,8.8,33.4,2.3,13.6,42.2,668.5,1160.5,1.6,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.5,24.6,138.4,0,0,0,0,0.2,0.7,-0.6,0,3.38,0,0.03,0,0,0.5,0.3,173.3,3.29,0,NA
"167",166," eco1",0,1,-25.3,1886,3052,66.4,13.3,16.8,34.3,3.98,181,1.7,54.3,10.9,1380.4,276.1,209.6,31.3,191.5,9.5,33.6,2.5,13.9,42.3,669.2,1160.7,1.7,0.3,2.5,2.6,0.4,0.3,1,0.3,0.2,0.1,0.2,4.5,24.7,138.5,0,0,0,0,0.2,0.7,-0.6,0,3.44,0,0.04,0,0,0.6,0.3,173.3,3.18,0,NA
"168",167," eco1",0,1,19.7,1887.2,3014,31.9,6.4,16.1,33.7,4.26,181.1,1.8,47.8,9.6,1369,273.8,209.5,31.3,192.2,9.4,33.7,2.5,13.8,42.4,670.2,1160.9,1.5,0.2,2.5,2.5,0.4,0.3,1,0.3,0.2,0.1,0.2,4.6,24.7,138.5,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.2,0.3,173.7,3.3,0,NA
"169",168," eco1",0,1,29.4,1888.1,2973,28.5,5.7,14.2,33.4,4.44,181,1.9,42.2,8.4,1355.5,271.1,205.8,30.5,190.6,8.5,33.5,2.2,13.6,42.4,671.1,1161.1,1.3,0.2,2.5,2.5,0.4,0.3,1,0.3,0.2,0.1,0.2,4.6,24.7,138.5,0,-0.1,0,0,0.2,0.8,-0.7,0,3.36,0,0,0,0,0.1,0.2,173.9,3.45,0,NA
"170",169," eco1",0,1,9.2,1888.9,2949,34.6,6.9,13,33.2,4.38,180.9,1.6,39.6,7.9,1346.5,269.3,209.3,31.2,190.4,8.5,33.5,2.2,13.7,42.3,671.6,1161.3,1.2,0.2,2.5,2.5,0.4,0.3,1,0.3,0.2,0.1,0.2,4.6,24.7,138.5,0,0,0,0,0.2,0.6,-0.5,0,3.38,0,0.05,0,0,0.2,0.2,173.9,3.49,0,NA
"171",170," eco1",0,1,-13,1889.7,2973,57.6,11.5,12.6,33.4,4.15,180.9,1.7,44.2,8.8,1353.4,270.7,209.6,31.3,189.1,8.1,33.3,2.1,13.7,42.3,672.3,1161.4,1.4,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.7,138.6,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.5,0.2,173.6,3.41,0,NA
"172",171," eco1",0,1,20,1890.6,2935,28.9,5.8,13.7,33.1,4.38,180.9,1.7,39.1,7.8,1340.5,268.1,210.4,31.4,188.8,8.2,33.3,2.1,13.7,42.4,672.9,1161.6,1.2,0.2,2.5,2.5,0.4,0.3,0.9,0.3,0.2,0.1,0.2,4.6,24.8,138.6,0,0,0,0,0.2,0.7,-0.6,0,3.39,0,0,0,0,0.1,0.2,173.9,3.33,0,NA
